token,model,strict_unsafe_winner,safe_unsafe_tie_at_max
6be2a736b66e5b9d,official_il,False,False
6be2a736b66e5b9d,original_grpo_11970,False,False
ece8e7d2e49c591e,official_il,False,False
ece8e7d2e49c591e,original_grpo_11970,False,False
1c7ad490d0305ba0,official_il,False,False
1c7ad490d0305ba0,original_grpo_11970,False,False
cd8b3f67b78b5ded,official_il,False,False
cd8b3f67b78b5ded,original_grpo_11970,False,False
7acc4654d9c55af0,official_il,False,False
7acc4654d9c55af0,original_grpo_11970,False,False
d48355ed3c3a5e20,official_il,False,False
d48355ed3c3a5e20,original_grpo_11970,False,False
74037a0d9eab5f46,official_il,False,False
74037a0d9eab5f46,original_grpo_11970,False,False
6c49b657e84f5fb9,official_il,False,False
6c49b657e84f5fb9,original_grpo_11970,False,False
bbff0079b0335e38,official_il,False,False
bbff0079b0335e38,original_grpo_11970,False,False
c73935cd369a5c9f,official_il,False,False
c73935cd369a5c9f,original_grpo_11970,False,False
440e295a18a4575e,official_il,False,False
440e295a18a4575e,original_grpo_11970,False,False
b96d34121e585f9f,official_il,False,False
b96d34121e585f9f,original_grpo_11970,False,False
2bb66681ef215e67,official_il,False,False
2bb66681ef215e67,original_grpo_11970,False,False
f176680da7b25594,official_il,False,True
f176680da7b25594,original_grpo_11970,False,False
6031763242285919,official_il,False,False
6031763242285919,original_grpo_11970,False,False
f4516e520a87557d,official_il,False,False
f4516e520a87557d,original_grpo_11970,False,False
bfeb3606d135542c,official_il,False,False
bfeb3606d135542c,original_grpo_11970,False,False
fe398f54abfb5651,official_il,False,False
fe398f54abfb5651,original_grpo_11970,False,False
4d729549f50450ee,official_il,False,False
4d729549f50450ee,original_grpo_11970,False,False
44ee2ca47a7c5d31,official_il,False,False
44ee2ca47a7c5d31,original_grpo_11970,False,False
05d2702b75585b9d,official_il,False,False
05d2702b75585b9d,original_grpo_11970,False,False
6bb5d2cce8585fb8,official_il,False,False
6bb5d2cce8585fb8,original_grpo_11970,True,False
be0402bfe3c757b2,official_il,False,False
be0402bfe3c757b2,original_grpo_11970,False,True
bb65c8e693035002,official_il,False,False
bb65c8e693035002,original_grpo_11970,False,False
fa1639f4ef6b5b6d,official_il,False,False
fa1639f4ef6b5b6d,original_grpo_11970,False,False
000f59162ab05608,official_il,False,False
000f59162ab05608,original_grpo_11970,False,False
d33dd63e86dc58bf,official_il,False,False
d33dd63e86dc58bf,original_grpo_11970,False,False
a2ded57e5ea25291,official_il,False,False
a2ded57e5ea25291,original_grpo_11970,False,False
cc246460837d5a7a,official_il,False,False
cc246460837d5a7a,original_grpo_11970,False,False
5b32950ad7015f72,official_il,False,False
5b32950ad7015f72,original_grpo_11970,False,False
1df16d8e17fc5d9f,official_il,False,False
1df16d8e17fc5d9f,original_grpo_11970,False,False
8ec554e4c08b5ff1,official_il,False,False
8ec554e4c08b5ff1,original_grpo_11970,False,False
90ed1f025c625cc5,official_il,False,False
90ed1f025c625cc5,original_grpo_11970,False,False
6f15ba39d24f5e09,official_il,False,False
6f15ba39d24f5e09,original_grpo_11970,False,False
a4ba3e734df55efd,official_il,False,False
a4ba3e734df55efd,original_grpo_11970,False,False
b78d85d574e85ae5,official_il,False,False
b78d85d574e85ae5,original_grpo_11970,False,False
5a27d397a1985f2f,official_il,False,False
5a27d397a1985f2f,original_grpo_11970,False,False
0eeb440b2f6651e1,official_il,False,False
0eeb440b2f6651e1,original_grpo_11970,False,False
09c1004b8520583e,official_il,False,False
09c1004b8520583e,original_grpo_11970,False,False
028809f9d06e50e2,official_il,False,False
028809f9d06e50e2,original_grpo_11970,False,False
bf927ef9bccb5454,official_il,False,False
bf927ef9bccb5454,original_grpo_11970,False,False
a384a82bde71571a,official_il,False,False
a384a82bde71571a,original_grpo_11970,False,False
2bdcdb57147158c3,official_il,False,False
2bdcdb57147158c3,original_grpo_11970,False,False
4edf17773c485773,official_il,False,False
4edf17773c485773,original_grpo_11970,False,False
85a80d91fe8159ea,official_il,False,False
85a80d91fe8159ea,original_grpo_11970,False,False
85b2c93a0025550b,official_il,False,False
85b2c93a0025550b,original_grpo_11970,False,False
2e6ba62b54b25fc2,official_il,False,False
2e6ba62b54b25fc2,original_grpo_11970,False,False
6f9f3d9f2abe557f,official_il,False,False
6f9f3d9f2abe557f,original_grpo_11970,False,False
6b07909f6d7156fe,official_il,False,False
6b07909f6d7156fe,original_grpo_11970,False,False
552d5f9fa7ff5042,official_il,False,False
552d5f9fa7ff5042,original_grpo_11970,False,False
ad8f47739b315601,official_il,False,False
ad8f47739b315601,original_grpo_11970,False,False
7281046561575474,official_il,False,False
7281046561575474,original_grpo_11970,False,False
2c5175a7d5575a15,official_il,False,False
2c5175a7d5575a15,original_grpo_11970,False,False
35e1aac5bf815867,official_il,False,False
35e1aac5bf815867,original_grpo_11970,False,False
2f15707dd5585679,official_il,False,False
2f15707dd5585679,original_grpo_11970,False,False
f551298d3eac5378,official_il,False,False
f551298d3eac5378,original_grpo_11970,False,False
83c3323a76be5606,official_il,False,False
83c3323a76be5606,original_grpo_11970,False,False
e5e3356c563657d9,official_il,False,False
e5e3356c563657d9,original_grpo_11970,False,False
17764d7d042b5417,official_il,False,False
17764d7d042b5417,original_grpo_11970,False,False
2e6fb11cb0d95b1d,official_il,False,False
2e6fb11cb0d95b1d,original_grpo_11970,False,False
544008d8649a5c77,official_il,False,False
544008d8649a5c77,original_grpo_11970,False,False
8055bd979e015ee2,official_il,False,False
8055bd979e015ee2,original_grpo_11970,False,False
0a8279d024f354cd,official_il,False,False
0a8279d024f354cd,original_grpo_11970,False,False
dd7f1df5781f55e1,official_il,False,False
dd7f1df5781f55e1,original_grpo_11970,False,False
6e2e78e2837651ca,official_il,False,False
6e2e78e2837651ca,original_grpo_11970,False,False
685150627db45b13,official_il,False,False
685150627db45b13,original_grpo_11970,False,False
c697916dfefb5e18,official_il,False,False
c697916dfefb5e18,original_grpo_11970,False,False
e8d88da48f8d596c,official_il,False,False
e8d88da48f8d596c,original_grpo_11970,False,False
7aefdad93bc5558c,official_il,False,False
7aefdad93bc5558c,original_grpo_11970,False,False
c6d9f324ea925e29,official_il,False,False
c6d9f324ea925e29,original_grpo_11970,False,False
6f645a62c5075328,official_il,False,False
6f645a62c5075328,original_grpo_11970,False,False
31b59e9c9890595c,official_il,False,False
31b59e9c9890595c,original_grpo_11970,False,False
86ca9981a76150f8,official_il,False,False
86ca9981a76150f8,original_grpo_11970,True,False
ecc62529b4be5017,official_il,False,False
ecc62529b4be5017,original_grpo_11970,False,False
39faa436fd935a45,official_il,False,False
39faa436fd935a45,original_grpo_11970,False,False
334b162a83c65097,official_il,False,False
334b162a83c65097,original_grpo_11970,False,False
c05082561ab75f59,official_il,False,False
c05082561ab75f59,original_grpo_11970,False,False
3a8fb54af938597c,official_il,False,False
3a8fb54af938597c,original_grpo_11970,False,False
4f2dc1eeee805be0,official_il,False,False
4f2dc1eeee805be0,original_grpo_11970,False,False
f85c76740378509b,official_il,False,False
f85c76740378509b,original_grpo_11970,False,False
ccfdf1193bb259b5,official_il,False,False
ccfdf1193bb259b5,original_grpo_11970,False,False
07e2ce2c99245d66,official_il,False,False
07e2ce2c99245d66,original_grpo_11970,False,False
2bd84ae9930559cd,official_il,False,False
2bd84ae9930559cd,original_grpo_11970,False,False
ac2a473f028c5a63,official_il,False,False
ac2a473f028c5a63,original_grpo_11970,False,False
765ea8ac400c5a6c,official_il,False,False
765ea8ac400c5a6c,original_grpo_11970,False,False
08af1475f1b557b4,official_il,False,False
08af1475f1b557b4,original_grpo_11970,False,False
a2ead82eee415e8c,official_il,False,False
a2ead82eee415e8c,original_grpo_11970,False,False
78e24be624e052a1,official_il,False,False
78e24be624e052a1,original_grpo_11970,False,False
1f8f57e6c668530f,official_il,False,False
1f8f57e6c668530f,original_grpo_11970,False,False
f3092a0d7aae52ff,official_il,False,False
f3092a0d7aae52ff,original_grpo_11970,False,False
bc1cbb590e865ad5,official_il,False,False
bc1cbb590e865ad5,original_grpo_11970,False,False
0f023605a35b5d11,official_il,False,False
0f023605a35b5d11,original_grpo_11970,False,False
305517f303565d4c,official_il,False,False
305517f303565d4c,original_grpo_11970,False,False
6b069c922bf454a3,official_il,False,False
6b069c922bf454a3,original_grpo_11970,False,False
252ca81619685eb2,official_il,False,False
252ca81619685eb2,original_grpo_11970,False,False
c5ee2f9c1b4658ac,official_il,False,False
c5ee2f9c1b4658ac,original_grpo_11970,False,False
9d8a38a1c1265fb6,official_il,False,False
9d8a38a1c1265fb6,original_grpo_11970,False,False
2eed49e143195847,official_il,False,False
2eed49e143195847,original_grpo_11970,False,False
5bed0d0f29ce5550,official_il,False,False
5bed0d0f29ce5550,original_grpo_11970,False,False
5e0f2145e8f656f2,official_il,False,False
5e0f2145e8f656f2,original_grpo_11970,False,False
8280dac0e9345396,official_il,False,False
8280dac0e9345396,original_grpo_11970,False,False
d80b0d4109c65d4f,official_il,True,False
d80b0d4109c65d4f,original_grpo_11970,False,False
29d9e49503f15a82,official_il,False,False
29d9e49503f15a82,original_grpo_11970,False,False
75efda270f7f5838,official_il,False,False
75efda270f7f5838,original_grpo_11970,False,False
97a3fc19fc7b508e,official_il,False,False
97a3fc19fc7b508e,original_grpo_11970,False,False
d56698cc3acd535d,official_il,False,False
d56698cc3acd535d,original_grpo_11970,False,False
770cf5148b3353a3,official_il,False,False
770cf5148b3353a3,original_grpo_11970,False,False
dadedafafd2e5c35,official_il,False,False
dadedafafd2e5c35,original_grpo_11970,False,False
195b858f741f5f40,official_il,False,True
195b858f741f5f40,original_grpo_11970,False,True
c11b21b4b7e1504b,official_il,False,False
c11b21b4b7e1504b,original_grpo_11970,False,False
12430590a81d5a79,official_il,False,False
12430590a81d5a79,original_grpo_11970,False,False
00a3ae8730145b89,official_il,False,False
00a3ae8730145b89,original_grpo_11970,False,False
26f61bfe06aa5b53,official_il,False,False
26f61bfe06aa5b53,original_grpo_11970,False,False
bd9d827c1c865c49,official_il,True,False
bd9d827c1c865c49,original_grpo_11970,True,False
f4410a11523c527f,official_il,False,False
f4410a11523c527f,original_grpo_11970,False,False
8e2e79c13f395939,official_il,False,False
8e2e79c13f395939,original_grpo_11970,False,False
231b908d3c4b5caa,official_il,False,False
231b908d3c4b5caa,original_grpo_11970,False,False
b84348360e5855a6,official_il,False,False
b84348360e5855a6,original_grpo_11970,False,False
7ab3697035ba5e40,official_il,False,False
7ab3697035ba5e40,original_grpo_11970,False,False
c336e0f3d0975091,official_il,False,False
c336e0f3d0975091,original_grpo_11970,False,False
9c4234564e1e5729,official_il,False,True
9c4234564e1e5729,original_grpo_11970,False,False
0b4bbdba95c650c0,official_il,False,False
0b4bbdba95c650c0,original_grpo_11970,False,False
985d0eb18f855ade,official_il,False,False
985d0eb18f855ade,original_grpo_11970,False,False
72b56384ba8650b3,official_il,False,False
72b56384ba8650b3,original_grpo_11970,False,False
4d6fa99565de564f,official_il,False,False
4d6fa99565de564f,original_grpo_11970,False,False
d3df8c6ca15d5462,official_il,False,False
d3df8c6ca15d5462,original_grpo_11970,False,False
f8043c2a74e35acf,official_il,False,False
f8043c2a74e35acf,original_grpo_11970,False,False
9e870c5cbd0157b0,official_il,False,False
9e870c5cbd0157b0,original_grpo_11970,False,False
4999043f79285873,official_il,False,False
4999043f79285873,original_grpo_11970,False,False
d7688216391756a0,official_il,False,False
d7688216391756a0,original_grpo_11970,False,False
91dfc15bdbc35bc6,official_il,False,False
91dfc15bdbc35bc6,original_grpo_11970,False,False
9960aa7947f45003,official_il,False,False
9960aa7947f45003,original_grpo_11970,False,False
2211966d3f885086,official_il,False,False
2211966d3f885086,original_grpo_11970,True,False
f4f671779dde5ebc,official_il,False,False
f4f671779dde5ebc,original_grpo_11970,False,False
6fdd8f0cf28658a3,official_il,False,False
6fdd8f0cf28658a3,original_grpo_11970,False,False
c03f321e3bf15232,official_il,False,False
c03f321e3bf15232,original_grpo_11970,False,False
f8aaa716a0ef5125,official_il,False,False
f8aaa716a0ef5125,original_grpo_11970,False,False
89c66077f9c350e3,official_il,False,False
89c66077f9c350e3,original_grpo_11970,False,True
e7ec35d59dd65242,official_il,False,False
e7ec35d59dd65242,original_grpo_11970,False,False
15de9109f0805c98,official_il,False,False
15de9109f0805c98,original_grpo_11970,False,False
c245026840555ea6,official_il,False,False
c245026840555ea6,original_grpo_11970,False,False
6bea761b65945aef,official_il,False,False
6bea761b65945aef,original_grpo_11970,False,False
e40e952c41075775,official_il,False,False
e40e952c41075775,original_grpo_11970,False,False
b86e200011a250b6,official_il,False,False
b86e200011a250b6,original_grpo_11970,False,False
48fc92f3933559b0,official_il,False,False
48fc92f3933559b0,original_grpo_11970,False,False
2ff133f88355500c,official_il,False,False
2ff133f88355500c,original_grpo_11970,False,False
3d18f6f0700f5a7b,official_il,False,False
3d18f6f0700f5a7b,original_grpo_11970,False,False
78340542606758ca,official_il,False,False
78340542606758ca,original_grpo_11970,False,False
abfacdee5dfe5ad9,official_il,False,False
abfacdee5dfe5ad9,original_grpo_11970,False,False
6cdf0c4233a45a53,official_il,False,False
6cdf0c4233a45a53,original_grpo_11970,False,False
fc2ed2f866c253d4,official_il,False,False
fc2ed2f866c253d4,original_grpo_11970,False,False
87a5055d284c5085,official_il,False,False
87a5055d284c5085,original_grpo_11970,False,False
ffa11fe46e355e18,official_il,False,False
ffa11fe46e355e18,original_grpo_11970,False,False
baead2c155ca558b,official_il,False,False
baead2c155ca558b,original_grpo_11970,False,False
4894611c120f578a,official_il,False,False
4894611c120f578a,original_grpo_11970,False,False
00776d093674536a,official_il,False,False
00776d093674536a,original_grpo_11970,False,False
932682a89d575822,official_il,False,False
932682a89d575822,original_grpo_11970,False,False
5049e4f2dbc45df8,official_il,False,False
5049e4f2dbc45df8,original_grpo_11970,False,False
69395c5bade05784,official_il,False,False
69395c5bade05784,original_grpo_11970,False,False
1533891f01e059b4,official_il,False,True
1533891f01e059b4,original_grpo_11970,False,True
1bf798ae18c2526c,official_il,False,False
1bf798ae18c2526c,original_grpo_11970,False,False
411b244960d15474,official_il,False,False
411b244960d15474,original_grpo_11970,False,False
95d0a24b84315d2f,official_il,False,False
95d0a24b84315d2f,original_grpo_11970,False,False
9f28d7b781955f38,official_il,False,False
9f28d7b781955f38,original_grpo_11970,False,False
a772bcf8c9e950f1,official_il,False,False
a772bcf8c9e950f1,original_grpo_11970,False,False
801b918c1b5c5f2c,official_il,False,False
801b918c1b5c5f2c,original_grpo_11970,False,False
8a49b6f24ed6592f,official_il,False,False
8a49b6f24ed6592f,original_grpo_11970,False,False
f57c4714a5775f85,official_il,False,False
f57c4714a5775f85,original_grpo_11970,False,False
8f87f1ec9f3f5e7a,official_il,False,False
8f87f1ec9f3f5e7a,original_grpo_11970,False,False
28e1fee8599255bb,official_il,True,False
28e1fee8599255bb,original_grpo_11970,False,False
a867d882d8755381,official_il,False,False
a867d882d8755381,original_grpo_11970,False,False
a28b640001c05ac9,official_il,False,False
a28b640001c05ac9,original_grpo_11970,False,False
afc854e8061b523f,official_il,False,False
afc854e8061b523f,original_grpo_11970,False,False
d7607db2cf765dbd,official_il,False,False
d7607db2cf765dbd,original_grpo_11970,False,False
89a708dbba14521a,official_il,False,False
89a708dbba14521a,original_grpo_11970,False,False
51b1aa7d22ca5fc5,official_il,False,False
51b1aa7d22ca5fc5,original_grpo_11970,False,False
307e5b271a0b50c1,official_il,False,False
307e5b271a0b50c1,original_grpo_11970,False,False
bc1da25ce4555e68,official_il,False,False
bc1da25ce4555e68,original_grpo_11970,False,False
491af0cbc7875779,official_il,False,False
491af0cbc7875779,original_grpo_11970,False,False
b0aa67508aa85fda,official_il,False,False
b0aa67508aa85fda,original_grpo_11970,False,False
a0b06b2087ee58d5,official_il,False,False
a0b06b2087ee58d5,original_grpo_11970,False,False
9f2d59224ab95f58,official_il,False,False
9f2d59224ab95f58,original_grpo_11970,False,False
fd654ec82b46521e,official_il,False,False
fd654ec82b46521e,original_grpo_11970,False,False
7a1d638414445d38,official_il,False,False
7a1d638414445d38,original_grpo_11970,False,False
7234c933c0ee5f79,official_il,False,False
7234c933c0ee5f79,original_grpo_11970,False,False
67af96d89bdb5cac,official_il,False,False
67af96d89bdb5cac,original_grpo_11970,False,False
68efbc5c711d5bbb,official_il,False,False
68efbc5c711d5bbb,original_grpo_11970,False,False
8fac68a4153556f8,official_il,False,False
8fac68a4153556f8,original_grpo_11970,False,False
b0f72dec76d65507,official_il,False,False
b0f72dec76d65507,original_grpo_11970,False,False
f1153947c2da5c4a,official_il,False,False
f1153947c2da5c4a,original_grpo_11970,False,False
7a2aad029bbd50de,official_il,False,False
7a2aad029bbd50de,original_grpo_11970,False,False
023296bfdb7550e1,official_il,False,False
023296bfdb7550e1,original_grpo_11970,False,False
7fa7f2973eb6583d,official_il,False,False
7fa7f2973eb6583d,original_grpo_11970,False,False
f21acd75959054d2,official_il,False,False
f21acd75959054d2,original_grpo_11970,False,False
0cc977096c725a1f,official_il,False,False
0cc977096c725a1f,original_grpo_11970,True,False
2180658cf61c5ba9,official_il,False,False
2180658cf61c5ba9,original_grpo_11970,False,False
00671a3eb024500c,official_il,False,False
00671a3eb024500c,original_grpo_11970,False,False
d47e147b1bab5212,official_il,False,False
d47e147b1bab5212,original_grpo_11970,False,False
f04b0860aafc5f6e,official_il,False,False
f04b0860aafc5f6e,original_grpo_11970,False,False
982e26f2804058a4,official_il,False,False
982e26f2804058a4,original_grpo_11970,False,False
ef73c3d43bcf5e14,official_il,False,False
ef73c3d43bcf5e14,original_grpo_11970,False,False
822d7011f3b4583d,official_il,False,False
822d7011f3b4583d,original_grpo_11970,False,False
f3e5d14af2695a16,official_il,False,False
f3e5d14af2695a16,original_grpo_11970,False,False
fcbadeed899c5e16,official_il,False,False
fcbadeed899c5e16,original_grpo_11970,False,False
a49ee7021b1b5516,official_il,False,False
a49ee7021b1b5516,original_grpo_11970,False,False
5c8cc46f835455f1,official_il,False,False
5c8cc46f835455f1,original_grpo_11970,False,False
a4ccd00ba06c50d2,official_il,False,False
a4ccd00ba06c50d2,original_grpo_11970,False,False
90db817ba69259fb,official_il,False,False
90db817ba69259fb,original_grpo_11970,False,False
f95fcf27f5b3536c,official_il,False,False
f95fcf27f5b3536c,original_grpo_11970,False,False
5f0efcea6d28594b,official_il,False,False
5f0efcea6d28594b,original_grpo_11970,False,False
a2ae250e877b5ee3,official_il,True,False
a2ae250e877b5ee3,original_grpo_11970,True,False
a09480a238155fe6,official_il,False,False
a09480a238155fe6,original_grpo_11970,False,False
a2ae358e80515458,official_il,False,False
a2ae358e80515458,original_grpo_11970,False,False
a1ad98481bd25fd4,official_il,False,False
a1ad98481bd25fd4,original_grpo_11970,False,False
19452a2cfeb45fda,official_il,False,False
19452a2cfeb45fda,original_grpo_11970,False,False
7670fbc34caf5ce6,official_il,False,False
7670fbc34caf5ce6,original_grpo_11970,False,False
8731f301e7da5191,official_il,False,False
8731f301e7da5191,original_grpo_11970,False,False
cb0c97d6a7585c08,official_il,False,False
cb0c97d6a7585c08,original_grpo_11970,False,False
450e752a410c59b4,official_il,False,False
450e752a410c59b4,original_grpo_11970,False,False
fd7d77760a645f78,official_il,False,False
fd7d77760a645f78,original_grpo_11970,False,False
f2df448d498e5fb0,official_il,False,False
f2df448d498e5fb0,original_grpo_11970,False,False
6f80118b20ce50f6,official_il,False,False
6f80118b20ce50f6,original_grpo_11970,False,False
3c66347c5976588c,official_il,False,False
3c66347c5976588c,original_grpo_11970,False,False
bc036c15cffb54fe,official_il,False,False
bc036c15cffb54fe,original_grpo_11970,False,False
4f7350a4034956a2,official_il,False,False
4f7350a4034956a2,original_grpo_11970,False,False
8ce60a609d1d59b0,official_il,False,False
8ce60a609d1d59b0,original_grpo_11970,False,False
e63ad03d11155998,official_il,False,False
e63ad03d11155998,original_grpo_11970,False,False
848127390662530c,official_il,False,False
848127390662530c,original_grpo_11970,False,False
b5ee0838801f5ea8,official_il,False,False
b5ee0838801f5ea8,original_grpo_11970,False,False
f3b337a44c1d5852,official_il,False,False
f3b337a44c1d5852,original_grpo_11970,False,False
987fa7ea11f6520e,official_il,False,False
987fa7ea11f6520e,original_grpo_11970,False,False
0f3712b8617055cd,official_il,False,False
0f3712b8617055cd,original_grpo_11970,False,False
fdd8f362969b5d38,official_il,False,False
fdd8f362969b5d38,original_grpo_11970,False,False
40758c371c85571d,official_il,False,False
40758c371c85571d,original_grpo_11970,False,False
44ed939e9858580e,official_il,False,False
44ed939e9858580e,original_grpo_11970,False,False
e4f2d0afbfa850f4,official_il,False,False
e4f2d0afbfa850f4,original_grpo_11970,False,False
c6ad68f6d16555c2,official_il,False,False
c6ad68f6d16555c2,original_grpo_11970,False,False
2b6629776f095579,official_il,False,False
2b6629776f095579,original_grpo_11970,False,False
99c9e71f2f845575,official_il,False,False
99c9e71f2f845575,original_grpo_11970,False,False
99110ee3affb5f5f,official_il,False,False
99110ee3affb5f5f,original_grpo_11970,False,False
fd5c67bd1d525c33,official_il,False,False
fd5c67bd1d525c33,original_grpo_11970,False,False
165da861e6ab5111,official_il,False,False
165da861e6ab5111,original_grpo_11970,False,False
a84fdee86d575da8,official_il,False,False
a84fdee86d575da8,original_grpo_11970,False,False
de9ab52501575dec,official_il,False,False
de9ab52501575dec,original_grpo_11970,False,False
7a114b6a9bf95759,official_il,False,False
7a114b6a9bf95759,original_grpo_11970,False,False
a7369b4251595080,official_il,True,False
a7369b4251595080,original_grpo_11970,True,False
fb4e2969d4d15636,official_il,False,False
fb4e2969d4d15636,original_grpo_11970,False,False
fc46b1e96e245183,official_il,False,False
fc46b1e96e245183,original_grpo_11970,False,False
18b425105ef25ca4,official_il,False,False
18b425105ef25ca4,original_grpo_11970,False,False
21a2d0be0dea504d,official_il,False,False
21a2d0be0dea504d,original_grpo_11970,False,False
af11b614b51b5733,official_il,False,False
af11b614b51b5733,original_grpo_11970,False,False
985a9281186c533f,official_il,False,False
985a9281186c533f,original_grpo_11970,False,False
e42cd6046ddc5384,official_il,False,False
e42cd6046ddc5384,original_grpo_11970,False,False
8a5010b763805844,official_il,True,False
8a5010b763805844,original_grpo_11970,False,False
028bc160d6975cd7,official_il,False,False
028bc160d6975cd7,original_grpo_11970,False,False
060bffc1ab755c8e,official_il,True,False
060bffc1ab755c8e,original_grpo_11970,True,False
b6a47e7b06495de7,official_il,False,False
b6a47e7b06495de7,original_grpo_11970,False,False
2df7e6fd7f7d5c83,official_il,False,False
2df7e6fd7f7d5c83,original_grpo_11970,True,False
1c154adadd295f19,official_il,False,False
1c154adadd295f19,original_grpo_11970,False,False
b7adfdc5d33150b0,official_il,False,False
b7adfdc5d33150b0,original_grpo_11970,False,False
aa4e6768cf0858e6,official_il,False,False
aa4e6768cf0858e6,original_grpo_11970,False,False
27b0e8ec5cab538a,official_il,False,False
27b0e8ec5cab538a,original_grpo_11970,False,False
2af7eca172fa5eb8,official_il,False,False
2af7eca172fa5eb8,original_grpo_11970,False,False
c5f266e310dd5b40,official_il,False,False
c5f266e310dd5b40,original_grpo_11970,False,False
6bf22ab1e2435651,official_il,False,False
6bf22ab1e2435651,original_grpo_11970,False,False
1f49e777ebc25a4c,official_il,False,False
1f49e777ebc25a4c,original_grpo_11970,False,False
b7f3f4bd686f5e97,official_il,False,False
b7f3f4bd686f5e97,original_grpo_11970,False,False
52ffeb44cda05566,official_il,False,False
52ffeb44cda05566,original_grpo_11970,False,False
77c7082f71665d32,official_il,False,False
77c7082f71665d32,original_grpo_11970,False,False
4c93ba429cab5645,official_il,False,False
4c93ba429cab5645,original_grpo_11970,False,False
c2fddda6cfb25528,official_il,False,False
c2fddda6cfb25528,original_grpo_11970,False,False
b5aab82724dc5cfd,official_il,False,False
b5aab82724dc5cfd,original_grpo_11970,False,False
b6a586e7eb49552e,official_il,False,False
b6a586e7eb49552e,original_grpo_11970,False,False
a286f1dfebce5fcd,official_il,False,False
a286f1dfebce5fcd,original_grpo_11970,False,False
f7a31bdef30e5a14,official_il,False,False
f7a31bdef30e5a14,original_grpo_11970,False,False
c68b1698d8de5c77,official_il,False,False
c68b1698d8de5c77,original_grpo_11970,False,False
46b949927ade5e92,official_il,False,False
46b949927ade5e92,original_grpo_11970,False,False
337a9ee9e8de5897,official_il,False,False
337a9ee9e8de5897,original_grpo_11970,False,False
cdc19fb48a9a5e93,official_il,False,False
cdc19fb48a9a5e93,original_grpo_11970,False,False
108458f899ab5627,official_il,False,False
108458f899ab5627,original_grpo_11970,False,False
c5bb4d9ab0545dc3,official_il,False,False
c5bb4d9ab0545dc3,original_grpo_11970,False,False
9ac651862c2d5be2,official_il,False,False
9ac651862c2d5be2,original_grpo_11970,False,False
c530e5bcd1ad51a7,official_il,False,False
c530e5bcd1ad51a7,original_grpo_11970,False,False
e56f3b0fe6d45e00,official_il,False,False
e56f3b0fe6d45e00,original_grpo_11970,False,False
36d87376a323512d,official_il,False,False
36d87376a323512d,original_grpo_11970,False,False
32012d71f0c75435,official_il,False,False
32012d71f0c75435,original_grpo_11970,False,False
c13582cfb8255068,official_il,False,False
c13582cfb8255068,original_grpo_11970,False,False
24c12f1d6c945e6c,official_il,False,False
24c12f1d6c945e6c,original_grpo_11970,False,True
395e75b06955572a,official_il,False,False
395e75b06955572a,original_grpo_11970,False,False
600e6e7fd1095a56,official_il,False,False
600e6e7fd1095a56,original_grpo_11970,False,False
b495a4d358af54da,official_il,True,False
b495a4d358af54da,original_grpo_11970,True,False
e6e9205b3ba0591b,official_il,False,False
e6e9205b3ba0591b,original_grpo_11970,False,False
89d8d1ffd6625b54,official_il,False,False
89d8d1ffd6625b54,original_grpo_11970,False,False
8921a96797395772,official_il,False,True
8921a96797395772,original_grpo_11970,False,True
9d87ac4fbc1959d9,official_il,False,False
9d87ac4fbc1959d9,original_grpo_11970,False,False
fa08bc0cd9cf5940,official_il,False,False
fa08bc0cd9cf5940,original_grpo_11970,False,False
41b65216938e579b,official_il,False,False
41b65216938e579b,original_grpo_11970,False,False
c7f2e379d8db5b19,official_il,False,False
c7f2e379d8db5b19,original_grpo_11970,False,False
e80ce1ed33e154ac,official_il,False,False
e80ce1ed33e154ac,original_grpo_11970,False,False
abd2c721fef154db,official_il,False,False
abd2c721fef154db,original_grpo_11970,False,False
7b194a2c11e3502f,official_il,False,False
7b194a2c11e3502f,original_grpo_11970,False,False
4568fb907d3954a8,official_il,False,False
4568fb907d3954a8,original_grpo_11970,False,False
aa8c787c5dd457b6,official_il,False,False
aa8c787c5dd457b6,original_grpo_11970,False,False
b745bf9cb89c5bbf,official_il,False,False
b745bf9cb89c5bbf,original_grpo_11970,False,False
3daa1c6f3d015529,official_il,False,False
3daa1c6f3d015529,original_grpo_11970,False,False
868cd50edf6f52d0,official_il,False,False
868cd50edf6f52d0,original_grpo_11970,False,False
f2fcd89985ba5fa6,official_il,False,False
f2fcd89985ba5fa6,original_grpo_11970,False,False
9dd23a991a875857,official_il,False,False
9dd23a991a875857,original_grpo_11970,False,False
dc7dd62bd78a5964,official_il,False,False
dc7dd62bd78a5964,original_grpo_11970,False,False
1f25cfb6252f5fb0,official_il,False,False
1f25cfb6252f5fb0,original_grpo_11970,False,False
6a98991d46c6524b,official_il,False,False
6a98991d46c6524b,original_grpo_11970,False,False
08a4e9332e3c58c7,official_il,False,False
08a4e9332e3c58c7,original_grpo_11970,False,False
ab7cf50321e052e6,official_il,False,False
ab7cf50321e052e6,original_grpo_11970,False,False
8f69ab76b5485da2,official_il,False,False
8f69ab76b5485da2,original_grpo_11970,False,False
fe76028b09a95a00,official_il,False,False
fe76028b09a95a00,original_grpo_11970,False,False
af9feb2092e35953,official_il,False,False
af9feb2092e35953,original_grpo_11970,False,False
878e2b8645b05dd4,official_il,False,False
878e2b8645b05dd4,original_grpo_11970,False,False
