token,log,component,both_pass,IL_fail_GRPO_pass,IL_pass_GRPO_fail,both_fail
2f39722cf64e5b42,2021.07.09.20.26.06_veh-35_01768_02782,feasible,0.734375,0.03125,0.0,0.234375
2f39722cf64e5b42,2021.07.09.20.26.06_veh-35_01768_02782,NC,0.9921875,0.0,0.0,0.0078125
2f39722cf64e5b42,2021.07.09.20.26.06_veh-35_01768_02782,DAC,0.9765625,0.0078125,0.0,0.015625
2f39722cf64e5b42,2021.07.09.20.26.06_veh-35_01768_02782,TTC,0.7578125,0.0234375,0.0,0.21875
2f39722cf64e5b42,2021.07.09.20.26.06_veh-35_01768_02782,Comfort,0.671875,0.0546875,0.015625,0.2578125
2f39722cf64e5b42,2021.07.09.20.26.06_veh-35_01768_02782,DDC,1.0,0.0,0.0,0.0
19e694e235055629,2021.09.14.18.43.41_veh-45_00965_01195,feasible,0.09375,0.0625,0.0703125,0.7734375
19e694e235055629,2021.09.14.18.43.41_veh-45_00965_01195,NC,1.0,0.0,0.0,0.0
19e694e235055629,2021.09.14.18.43.41_veh-45_00965_01195,DAC,0.09375,0.0625,0.0703125,0.7734375
19e694e235055629,2021.09.14.18.43.41_veh-45_00965_01195,TTC,0.9921875,0.0,0.0,0.0078125
19e694e235055629,2021.09.14.18.43.41_veh-45_00965_01195,Comfort,0.65625,0.0,0.015625,0.328125
19e694e235055629,2021.09.14.18.43.41_veh-45_00965_01195,DDC,0.9140625,0.0390625,0.0390625,0.0078125
e831286faaf85d90,2021.07.16.16.01.30_veh-38_05766_06843,feasible,0.59375,0.1015625,0.0390625,0.265625
e831286faaf85d90,2021.07.16.16.01.30_veh-38_05766_06843,NC,1.0,0.0,0.0,0.0
e831286faaf85d90,2021.07.16.16.01.30_veh-38_05766_06843,DAC,0.8984375,0.078125,0.0,0.0234375
e831286faaf85d90,2021.07.16.16.01.30_veh-38_05766_06843,TTC,0.9765625,0.015625,0.0,0.0078125
e831286faaf85d90,2021.07.16.16.01.30_veh-38_05766_06843,Comfort,0.65625,0.0625,0.03125,0.25
e831286faaf85d90,2021.07.16.16.01.30_veh-38_05766_06843,DDC,0.703125,0.015625,0.0390625,0.2421875
8cbd2185c1b5505e,2021.07.16.18.49.56_veh-26_03407_03538,feasible,0.2109375,0.3515625,0.3046875,0.1328125
8cbd2185c1b5505e,2021.07.16.18.49.56_veh-26_03407_03538,NC,0.8359375,0.0,0.1484375,0.015625
8cbd2185c1b5505e,2021.07.16.18.49.56_veh-26_03407_03538,DAC,0.53125,0.3671875,0.0078125,0.09375
8cbd2185c1b5505e,2021.07.16.18.49.56_veh-26_03407_03538,TTC,0.6640625,0.0,0.3125,0.0234375
8cbd2185c1b5505e,2021.07.16.18.49.56_veh-26_03407_03538,Comfort,0.7578125,0.0390625,0.0234375,0.1796875
8cbd2185c1b5505e,2021.07.16.18.49.56_veh-26_03407_03538,DDC,1.0,0.0,0.0,0.0
030c5e8b29875c7e,2021.07.16.18.49.56_veh-26_00015_00235,feasible,0.90625,0.03125,0.03125,0.03125
030c5e8b29875c7e,2021.07.16.18.49.56_veh-26_00015_00235,NC,0.96875,0.0234375,0.0,0.0078125
030c5e8b29875c7e,2021.07.16.18.49.56_veh-26_00015_00235,DAC,1.0,0.0,0.0,0.0
030c5e8b29875c7e,2021.07.16.18.49.56_veh-26_00015_00235,TTC,0.953125,0.0390625,0.0,0.0078125
030c5e8b29875c7e,2021.07.16.18.49.56_veh-26_00015_00235,Comfort,0.703125,0.0625,0.03125,0.203125
030c5e8b29875c7e,2021.07.16.18.49.56_veh-26_00015_00235,DDC,0.9296875,0.0078125,0.046875,0.015625
39512b5a7d605222,2021.07.16.00.51.05_veh-17_00023_01331,feasible,0.359375,0.0,0.09375,0.546875
39512b5a7d605222,2021.07.16.00.51.05_veh-17_00023_01331,NC,1.0,0.0,0.0,0.0
39512b5a7d605222,2021.07.16.00.51.05_veh-17_00023_01331,DAC,1.0,0.0,0.0,0.0
39512b5a7d605222,2021.07.16.00.51.05_veh-17_00023_01331,TTC,0.8828125,0.015625,0.03125,0.0703125
39512b5a7d605222,2021.07.16.00.51.05_veh-17_00023_01331,Comfort,0.6171875,0.109375,0.015625,0.2578125
39512b5a7d605222,2021.07.16.00.51.05_veh-17_00023_01331,DDC,0.3671875,0.0,0.1015625,0.53125
72c6f8d2d82c5417,2021.07.16.16.01.30_veh-38_00356_02486,feasible,0.8125,0.0,0.0625,0.125
72c6f8d2d82c5417,2021.07.16.16.01.30_veh-38_00356_02486,NC,0.9921875,0.0,0.0,0.0078125
72c6f8d2d82c5417,2021.07.16.16.01.30_veh-38_00356_02486,DAC,1.0,0.0,0.0,0.0
72c6f8d2d82c5417,2021.07.16.16.01.30_veh-38_00356_02486,TTC,0.8125,0.0,0.0625,0.125
72c6f8d2d82c5417,2021.07.16.16.01.30_veh-38_00356_02486,Comfort,0.5625,0.0546875,0.0390625,0.34375
72c6f8d2d82c5417,2021.07.16.16.01.30_veh-38_00356_02486,DDC,1.0,0.0,0.0,0.0
8eb90a8b9e3c5894,2021.06.23.14.54.32_veh-16_00421_00625,feasible,0.9296875,0.0234375,0.0,0.046875
8eb90a8b9e3c5894,2021.06.23.14.54.32_veh-16_00421_00625,NC,0.9453125,0.0390625,0.0,0.015625
8eb90a8b9e3c5894,2021.06.23.14.54.32_veh-16_00421_00625,DAC,1.0,0.0,0.0,0.0
8eb90a8b9e3c5894,2021.06.23.14.54.32_veh-16_00421_00625,TTC,0.9296875,0.0234375,0.0,0.046875
8eb90a8b9e3c5894,2021.06.23.14.54.32_veh-16_00421_00625,Comfort,0.4765625,0.1171875,0.046875,0.359375
8eb90a8b9e3c5894,2021.06.23.14.54.32_veh-16_00421_00625,DDC,1.0,0.0,0.0,0.0
6e50e8721dff5b8a,2021.09.15.15.34.53_veh-28_01639_01805,feasible,0.65625,0.140625,0.0,0.203125
6e50e8721dff5b8a,2021.09.15.15.34.53_veh-28_01639_01805,NC,0.9296875,0.046875,0.0,0.0234375
6e50e8721dff5b8a,2021.09.15.15.34.53_veh-28_01639_01805,DAC,1.0,0.0,0.0,0.0
6e50e8721dff5b8a,2021.09.15.15.34.53_veh-28_01639_01805,TTC,0.65625,0.140625,0.0,0.203125
6e50e8721dff5b8a,2021.09.15.15.34.53_veh-28_01639_01805,Comfort,0.7109375,0.0703125,0.046875,0.171875
6e50e8721dff5b8a,2021.09.15.15.34.53_veh-28_01639_01805,DDC,1.0,0.0,0.0,0.0
f933df5d4d2c5534,2021.08.17.16.48.45_veh-43_02693_03062,feasible,0.109375,0.25,0.1875,0.453125
f933df5d4d2c5534,2021.08.17.16.48.45_veh-43_02693_03062,NC,0.8671875,0.015625,0.1015625,0.015625
f933df5d4d2c5534,2021.08.17.16.48.45_veh-43_02693_03062,DAC,0.390625,0.53125,0.0,0.078125
f933df5d4d2c5534,2021.08.17.16.48.45_veh-43_02693_03062,TTC,0.3828125,0.0,0.4453125,0.171875
f933df5d4d2c5534,2021.08.17.16.48.45_veh-43_02693_03062,Comfort,0.6171875,0.0390625,0.0390625,0.3046875
f933df5d4d2c5534,2021.08.17.16.48.45_veh-43_02693_03062,DDC,0.953125,0.046875,0.0,0.0
e89f44dc35f1546d,2021.06.23.15.18.10_veh-26_00165_02848,feasible,0.4453125,0.3671875,0.0,0.1875
e89f44dc35f1546d,2021.06.23.15.18.10_veh-26_00165_02848,NC,0.859375,0.1171875,0.0,0.0234375
e89f44dc35f1546d,2021.06.23.15.18.10_veh-26_00165_02848,DAC,0.671875,0.2421875,0.0,0.0859375
e89f44dc35f1546d,2021.06.23.15.18.10_veh-26_00165_02848,TTC,0.5,0.3671875,0.0,0.1328125
e89f44dc35f1546d,2021.06.23.15.18.10_veh-26_00165_02848,Comfort,0.625,0.0625,0.0625,0.25
e89f44dc35f1546d,2021.06.23.15.18.10_veh-26_00165_02848,DDC,1.0,0.0,0.0,0.0
f9f7ef0790385947,2021.06.14.16.48.02_veh-12_03472_03779,feasible,0.5625,0.140625,0.0,0.296875
f9f7ef0790385947,2021.06.14.16.48.02_veh-12_03472_03779,NC,0.875,0.0390625,0.0,0.0859375
f9f7ef0790385947,2021.06.14.16.48.02_veh-12_03472_03779,DAC,0.9609375,0.0,0.0,0.0390625
f9f7ef0790385947,2021.06.14.16.48.02_veh-12_03472_03779,TTC,0.5625,0.15625,0.0,0.28125
f9f7ef0790385947,2021.06.14.16.48.02_veh-12_03472_03779,Comfort,0.6640625,0.0859375,0.0390625,0.2109375
f9f7ef0790385947,2021.06.14.16.48.02_veh-12_03472_03779,DDC,1.0,0.0,0.0,0.0
d7770f7ea8975821,2021.10.06.17.08.46_veh-28_00498_00621,feasible,0.546875,0.1796875,0.015625,0.2578125
d7770f7ea8975821,2021.10.06.17.08.46_veh-28_00498_00621,NC,0.9765625,0.015625,0.0,0.0078125
d7770f7ea8975821,2021.10.06.17.08.46_veh-28_00498_00621,DAC,0.9921875,0.0078125,0.0,0.0
d7770f7ea8975821,2021.10.06.17.08.46_veh-28_00498_00621,TTC,0.5625,0.1796875,0.0,0.2578125
d7770f7ea8975821,2021.10.06.17.08.46_veh-28_00498_00621,Comfort,0.6953125,0.0703125,0.0390625,0.1953125
d7770f7ea8975821,2021.10.06.17.08.46_veh-28_00498_00621,DDC,0.9765625,0.0078125,0.015625,0.0
792ef318b489595e,2021.09.15.11.49.23_veh-28_00280_00506,feasible,0.3828125,0.078125,0.03125,0.5078125
792ef318b489595e,2021.09.15.11.49.23_veh-28_00280_00506,NC,1.0,0.0,0.0,0.0
792ef318b489595e,2021.09.15.11.49.23_veh-28_00280_00506,DAC,0.3828125,0.078125,0.03125,0.5078125
792ef318b489595e,2021.09.15.11.49.23_veh-28_00280_00506,TTC,0.9921875,0.0078125,0.0,0.0
792ef318b489595e,2021.09.15.11.49.23_veh-28_00280_00506,Comfort,0.625,0.0390625,0.0234375,0.3125
792ef318b489595e,2021.09.15.11.49.23_veh-28_00280_00506,DDC,0.953125,0.0,0.0078125,0.0390625
4fccb2fef53c5676,2021.06.23.14.54.32_veh-16_00016_00290,feasible,0.7421875,0.125,0.015625,0.1171875
4fccb2fef53c5676,2021.06.23.14.54.32_veh-16_00016_00290,NC,0.96875,0.0078125,0.0,0.0234375
4fccb2fef53c5676,2021.06.23.14.54.32_veh-16_00016_00290,DAC,1.0,0.0,0.0,0.0
4fccb2fef53c5676,2021.06.23.14.54.32_veh-16_00016_00290,TTC,0.7421875,0.125,0.015625,0.1171875
4fccb2fef53c5676,2021.06.23.14.54.32_veh-16_00016_00290,Comfort,0.734375,0.0625,0.03125,0.171875
4fccb2fef53c5676,2021.06.23.14.54.32_veh-16_00016_00290,DDC,1.0,0.0,0.0,0.0
8594fa70a081513c,2021.07.09.23.23.48_veh-26_02228_04624,feasible,0.703125,0.0390625,0.0078125,0.25
8594fa70a081513c,2021.07.09.23.23.48_veh-26_02228_04624,NC,0.8828125,0.046875,0.0,0.0703125
8594fa70a081513c,2021.07.09.23.23.48_veh-26_02228_04624,DAC,1.0,0.0,0.0,0.0
8594fa70a081513c,2021.07.09.23.23.48_veh-26_02228_04624,TTC,0.703125,0.0390625,0.0078125,0.25
8594fa70a081513c,2021.07.09.23.23.48_veh-26_02228_04624,Comfort,0.609375,0.0859375,0.0546875,0.25
8594fa70a081513c,2021.07.09.23.23.48_veh-26_02228_04624,DDC,1.0,0.0,0.0,0.0
277dcf757f175527,2021.06.23.14.54.32_veh-16_00016_00290,feasible,0.921875,0.0625,0.0,0.015625
277dcf757f175527,2021.06.23.14.54.32_veh-16_00016_00290,NC,1.0,0.0,0.0,0.0
277dcf757f175527,2021.06.23.14.54.32_veh-16_00016_00290,DAC,0.9296875,0.0546875,0.0,0.015625
277dcf757f175527,2021.06.23.14.54.32_veh-16_00016_00290,TTC,0.9765625,0.0234375,0.0,0.0
277dcf757f175527,2021.06.23.14.54.32_veh-16_00016_00290,Comfort,0.7421875,0.0234375,0.0078125,0.2265625
277dcf757f175527,2021.06.23.14.54.32_veh-16_00016_00290,DDC,1.0,0.0,0.0,0.0
23a3b46d4b615b3f,2021.06.23.15.56.12_veh-16_00839_01285,feasible,0.7421875,0.1484375,0.0234375,0.0859375
23a3b46d4b615b3f,2021.06.23.15.56.12_veh-16_00839_01285,NC,0.9296875,0.0546875,0.0,0.015625
23a3b46d4b615b3f,2021.06.23.15.56.12_veh-16_00839_01285,DAC,0.84375,0.1171875,0.0,0.0390625
23a3b46d4b615b3f,2021.06.23.15.56.12_veh-16_00839_01285,TTC,0.75,0.140625,0.0234375,0.0859375
23a3b46d4b615b3f,2021.06.23.15.56.12_veh-16_00839_01285,Comfort,0.625,0.0234375,0.0234375,0.328125
23a3b46d4b615b3f,2021.06.23.15.56.12_veh-16_00839_01285,DDC,0.9921875,0.0078125,0.0,0.0
f76ceb3448f95ad4,2021.10.11.08.31.07_veh-50_00791_00954,feasible,0.0234375,0.234375,0.34375,0.3984375
f76ceb3448f95ad4,2021.10.11.08.31.07_veh-50_00791_00954,NC,1.0,0.0,0.0,0.0
f76ceb3448f95ad4,2021.10.11.08.31.07_veh-50_00791_00954,DAC,0.390625,0.453125,0.0,0.15625
f76ceb3448f95ad4,2021.10.11.08.31.07_veh-50_00791_00954,TTC,1.0,0.0,0.0,0.0
f76ceb3448f95ad4,2021.10.11.08.31.07_veh-50_00791_00954,Comfort,0.640625,0.03125,0.0390625,0.2890625
f76ceb3448f95ad4,2021.10.11.08.31.07_veh-50_00791_00954,DDC,0.3359375,0.015625,0.609375,0.0390625
32a29fc3c2a0559f,2021.06.08.16.31.33_veh-38_00015_00262,feasible,0.546875,0.2421875,0.0,0.2109375
32a29fc3c2a0559f,2021.06.08.16.31.33_veh-38_00015_00262,NC,0.8828125,0.109375,0.0,0.0078125
32a29fc3c2a0559f,2021.06.08.16.31.33_veh-38_00015_00262,DAC,1.0,0.0,0.0,0.0
32a29fc3c2a0559f,2021.06.08.16.31.33_veh-38_00015_00262,TTC,0.546875,0.2421875,0.0,0.2109375
32a29fc3c2a0559f,2021.06.08.16.31.33_veh-38_00015_00262,Comfort,0.59375,0.0703125,0.1015625,0.234375
32a29fc3c2a0559f,2021.06.08.16.31.33_veh-38_00015_00262,DDC,1.0,0.0,0.0,0.0
fff60e331725578d,2021.06.14.17.26.26_veh-38_01860_02729,feasible,0.890625,0.03125,0.0234375,0.0546875
fff60e331725578d,2021.06.14.17.26.26_veh-38_01860_02729,NC,1.0,0.0,0.0,0.0
fff60e331725578d,2021.06.14.17.26.26_veh-38_01860_02729,DAC,0.890625,0.03125,0.0234375,0.0546875
fff60e331725578d,2021.06.14.17.26.26_veh-38_01860_02729,TTC,0.9921875,0.0,0.0078125,0.0
fff60e331725578d,2021.06.14.17.26.26_veh-38_01860_02729,Comfort,0.6484375,0.015625,0.0546875,0.28125
fff60e331725578d,2021.06.14.17.26.26_veh-38_01860_02729,DDC,1.0,0.0,0.0,0.0
f08bc12bd75855d1,2021.07.16.16.08.35_veh-35_01664_02376,feasible,0.9609375,0.015625,0.0078125,0.015625
f08bc12bd75855d1,2021.07.16.16.08.35_veh-35_01664_02376,NC,1.0,0.0,0.0,0.0
f08bc12bd75855d1,2021.07.16.16.08.35_veh-35_01664_02376,DAC,0.9609375,0.015625,0.0078125,0.015625
f08bc12bd75855d1,2021.07.16.16.08.35_veh-35_01664_02376,TTC,1.0,0.0,0.0,0.0
f08bc12bd75855d1,2021.07.16.16.08.35_veh-35_01664_02376,Comfort,0.640625,0.0,0.0546875,0.3046875
f08bc12bd75855d1,2021.07.16.16.08.35_veh-35_01664_02376,DDC,1.0,0.0,0.0,0.0
6ffe2579c1af504d,2021.06.07.18.53.26_veh-26_00005_00427,feasible,0.625,0.3125,0.0,0.0625
6ffe2579c1af504d,2021.06.07.18.53.26_veh-26_00005_00427,NC,1.0,0.0,0.0,0.0
6ffe2579c1af504d,2021.06.07.18.53.26_veh-26_00005_00427,DAC,0.625,0.3203125,0.0,0.0546875
6ffe2579c1af504d,2021.06.07.18.53.26_veh-26_00005_00427,TTC,0.9921875,0.0,0.0,0.0078125
6ffe2579c1af504d,2021.06.07.18.53.26_veh-26_00005_00427,Comfort,0.640625,0.03125,0.0625,0.265625
6ffe2579c1af504d,2021.06.07.18.53.26_veh-26_00005_00427,DDC,0.9921875,0.0078125,0.0,0.0
2e5ffa05e7c95d91,2021.07.16.18.19.22_veh-35_00869_03454,feasible,0.3828125,0.265625,0.0,0.3515625
2e5ffa05e7c95d91,2021.07.16.18.19.22_veh-35_00869_03454,NC,0.84375,0.1015625,0.0,0.0546875
2e5ffa05e7c95d91,2021.07.16.18.19.22_veh-35_00869_03454,DAC,0.5703125,0.2734375,0.0,0.15625
2e5ffa05e7c95d91,2021.07.16.18.19.22_veh-35_00869_03454,TTC,0.5390625,0.1484375,0.0,0.3125
2e5ffa05e7c95d91,2021.07.16.18.19.22_veh-35_00869_03454,Comfort,0.65625,0.046875,0.03125,0.265625
2e5ffa05e7c95d91,2021.07.16.18.19.22_veh-35_00869_03454,DDC,0.9921875,0.0078125,0.0,0.0
4052173b73265b77,2021.10.06.17.08.46_veh-28_00127_00428,feasible,0.96875,0.0234375,0.0,0.0078125
4052173b73265b77,2021.10.06.17.08.46_veh-28_00127_00428,NC,1.0,0.0,0.0,0.0
4052173b73265b77,2021.10.06.17.08.46_veh-28_00127_00428,DAC,1.0,0.0,0.0,0.0
4052173b73265b77,2021.10.06.17.08.46_veh-28_00127_00428,TTC,1.0,0.0,0.0,0.0
4052173b73265b77,2021.10.06.17.08.46_veh-28_00127_00428,Comfort,0.796875,0.0078125,0.03125,0.1640625
4052173b73265b77,2021.10.06.17.08.46_veh-28_00127_00428,DDC,0.96875,0.0234375,0.0,0.0078125
6bede658f0495164,2021.06.09.14.58.55_veh-35_03048_03301,feasible,0.9140625,0.03125,0.0078125,0.046875
6bede658f0495164,2021.06.09.14.58.55_veh-35_03048_03301,NC,1.0,0.0,0.0,0.0
6bede658f0495164,2021.06.09.14.58.55_veh-35_03048_03301,DAC,0.984375,0.015625,0.0,0.0
6bede658f0495164,2021.06.09.14.58.55_veh-35_03048_03301,TTC,0.9296875,0.015625,0.0078125,0.046875
6bede658f0495164,2021.06.09.14.58.55_veh-35_03048_03301,Comfort,0.5390625,0.0546875,0.03125,0.375
6bede658f0495164,2021.06.09.14.58.55_veh-35_03048_03301,DDC,1.0,0.0,0.0,0.0
67aa6ab8680255d2,2021.06.23.18.23.38_veh-26_00663_01217,feasible,0.9375,0.0078125,0.015625,0.0390625
67aa6ab8680255d2,2021.06.23.18.23.38_veh-26_00663_01217,NC,1.0,0.0,0.0,0.0
67aa6ab8680255d2,2021.06.23.18.23.38_veh-26_00663_01217,DAC,0.953125,0.0234375,0.0078125,0.015625
67aa6ab8680255d2,2021.06.23.18.23.38_veh-26_00663_01217,TTC,0.96875,0.0,0.015625,0.015625
67aa6ab8680255d2,2021.06.23.18.23.38_veh-26_00663_01217,Comfort,0.5703125,0.0703125,0.0234375,0.3359375
67aa6ab8680255d2,2021.06.23.18.23.38_veh-26_00663_01217,DDC,1.0,0.0,0.0,0.0
c0073971b00c5421,2021.07.16.16.27.22_veh-26_02282_03814,feasible,0.65625,0.1328125,0.0078125,0.203125
c0073971b00c5421,2021.07.16.16.27.22_veh-26_02282_03814,NC,0.9609375,0.015625,0.0078125,0.015625
c0073971b00c5421,2021.07.16.16.27.22_veh-26_02282_03814,DAC,1.0,0.0,0.0,0.0
c0073971b00c5421,2021.07.16.16.27.22_veh-26_02282_03814,TTC,0.65625,0.1328125,0.0078125,0.203125
c0073971b00c5421,2021.07.16.16.27.22_veh-26_02282_03814,Comfort,0.671875,0.109375,0.0234375,0.1953125
c0073971b00c5421,2021.07.16.16.27.22_veh-26_02282_03814,DDC,1.0,0.0,0.0,0.0
8342a99720a65aa3,2021.05.12.22.28.35_veh-35_00620_01164,feasible,0.4921875,0.109375,0.0625,0.3359375
8342a99720a65aa3,2021.05.12.22.28.35_veh-35_00620_01164,NC,0.78125,0.0390625,0.0390625,0.140625
8342a99720a65aa3,2021.05.12.22.28.35_veh-35_00620_01164,DAC,1.0,0.0,0.0,0.0
8342a99720a65aa3,2021.05.12.22.28.35_veh-35_00620_01164,TTC,0.4921875,0.109375,0.0625,0.3359375
8342a99720a65aa3,2021.05.12.22.28.35_veh-35_00620_01164,Comfort,0.7578125,0.046875,0.0078125,0.1875
8342a99720a65aa3,2021.05.12.22.28.35_veh-35_00620_01164,DDC,1.0,0.0,0.0,0.0
2519a0566e365977,2021.06.14.20.14.09_veh-26_00248_00477,feasible,0.828125,0.0546875,0.015625,0.1015625
2519a0566e365977,2021.06.14.20.14.09_veh-26_00248_00477,NC,1.0,0.0,0.0,0.0
2519a0566e365977,2021.06.14.20.14.09_veh-26_00248_00477,DAC,1.0,0.0,0.0,0.0
2519a0566e365977,2021.06.14.20.14.09_veh-26_00248_00477,TTC,0.828125,0.0546875,0.015625,0.1015625
2519a0566e365977,2021.06.14.20.14.09_veh-26_00248_00477,Comfort,0.75,0.0703125,0.0234375,0.15625
2519a0566e365977,2021.06.14.20.14.09_veh-26_00248_00477,DDC,1.0,0.0,0.0,0.0
72183b188e7c52bd,2021.07.09.20.26.06_veh-35_03898_05974,feasible,0.7265625,0.21875,0.0,0.0546875
72183b188e7c52bd,2021.07.09.20.26.06_veh-35_03898_05974,NC,1.0,0.0,0.0,0.0
72183b188e7c52bd,2021.07.09.20.26.06_veh-35_03898_05974,DAC,0.7265625,0.21875,0.0,0.0546875
72183b188e7c52bd,2021.07.09.20.26.06_veh-35_03898_05974,TTC,0.9765625,0.0234375,0.0,0.0
72183b188e7c52bd,2021.07.09.20.26.06_veh-35_03898_05974,Comfort,0.6640625,0.015625,0.03125,0.2890625
72183b188e7c52bd,2021.07.09.20.26.06_veh-35_03898_05974,DDC,1.0,0.0,0.0,0.0
7145b2ef2c495eb9,2021.10.06.13.21.47_veh-28_01198_01616,feasible,0.5859375,0.21875,0.0,0.1953125
7145b2ef2c495eb9,2021.10.06.13.21.47_veh-28_01198_01616,NC,0.828125,0.1640625,0.0,0.0078125
7145b2ef2c495eb9,2021.10.06.13.21.47_veh-28_01198_01616,DAC,0.8984375,0.0546875,0.0,0.046875
7145b2ef2c495eb9,2021.10.06.13.21.47_veh-28_01198_01616,TTC,0.6015625,0.2109375,0.0,0.1875
7145b2ef2c495eb9,2021.10.06.13.21.47_veh-28_01198_01616,Comfort,0.7890625,0.0546875,0.03125,0.125
7145b2ef2c495eb9,2021.10.06.13.21.47_veh-28_01198_01616,DDC,1.0,0.0,0.0,0.0
3ba7496bfe0a5bfc,2021.10.11.08.31.07_veh-50_01972_02057,feasible,0.8515625,0.09375,0.015625,0.0390625
3ba7496bfe0a5bfc,2021.10.11.08.31.07_veh-50_01972_02057,NC,1.0,0.0,0.0,0.0
3ba7496bfe0a5bfc,2021.10.11.08.31.07_veh-50_01972_02057,DAC,0.8671875,0.09375,0.0,0.0390625
3ba7496bfe0a5bfc,2021.10.11.08.31.07_veh-50_01972_02057,TTC,0.984375,0.0,0.015625,0.0
3ba7496bfe0a5bfc,2021.10.11.08.31.07_veh-50_01972_02057,Comfort,0.765625,0.03125,0.0234375,0.1796875
3ba7496bfe0a5bfc,2021.10.11.08.31.07_veh-50_01972_02057,DDC,1.0,0.0,0.0,0.0
ce0220255a2d5e6b,2021.10.06.13.21.47_veh-28_00139_00216,feasible,0.8671875,0.03125,0.078125,0.0234375
ce0220255a2d5e6b,2021.10.06.13.21.47_veh-28_00139_00216,NC,1.0,0.0,0.0,0.0
ce0220255a2d5e6b,2021.10.06.13.21.47_veh-28_00139_00216,DAC,0.984375,0.015625,0.0,0.0
ce0220255a2d5e6b,2021.10.06.13.21.47_veh-28_00139_00216,TTC,0.96875,0.0234375,0.0,0.0078125
ce0220255a2d5e6b,2021.10.06.13.21.47_veh-28_00139_00216,Comfort,0.7109375,0.015625,0.0234375,0.25
ce0220255a2d5e6b,2021.10.06.13.21.47_veh-28_00139_00216,DDC,0.90625,0.0,0.078125,0.015625
17958e96c614524e,2021.07.24.22.52.16_veh-35_03236_04096,feasible,0.3359375,0.140625,0.0,0.5234375
17958e96c614524e,2021.07.24.22.52.16_veh-35_03236_04096,NC,0.703125,0.0859375,0.015625,0.1953125
17958e96c614524e,2021.07.24.22.52.16_veh-35_03236_04096,DAC,1.0,0.0,0.0,0.0
17958e96c614524e,2021.07.24.22.52.16_veh-35_03236_04096,TTC,0.3359375,0.140625,0.0,0.5234375
17958e96c614524e,2021.07.24.22.52.16_veh-35_03236_04096,Comfort,0.765625,0.09375,0.03125,0.109375
17958e96c614524e,2021.07.24.22.52.16_veh-35_03236_04096,DDC,1.0,0.0,0.0,0.0
52fa5e315109530c,2021.07.09.23.23.48_veh-26_02228_04624,feasible,0.3125,0.2890625,0.109375,0.2890625
52fa5e315109530c,2021.07.09.23.23.48_veh-26_02228_04624,NC,0.8984375,0.0,0.09375,0.0078125
52fa5e315109530c,2021.07.09.23.23.48_veh-26_02228_04624,DAC,0.46875,0.296875,0.0,0.234375
52fa5e315109530c,2021.07.09.23.23.48_veh-26_02228_04624,TTC,0.8125,0.0078125,0.1171875,0.0625
52fa5e315109530c,2021.07.09.23.23.48_veh-26_02228_04624,Comfort,0.6640625,0.0390625,0.015625,0.28125
52fa5e315109530c,2021.07.09.23.23.48_veh-26_02228_04624,DDC,0.9921875,0.0078125,0.0,0.0
ac40d86cd23455df,2021.07.09.17.06.37_veh-35_00258_00748,feasible,0.734375,0.1328125,0.0078125,0.125
ac40d86cd23455df,2021.07.09.17.06.37_veh-35_00258_00748,NC,0.9296875,0.0546875,0.0,0.015625
ac40d86cd23455df,2021.07.09.17.06.37_veh-35_00258_00748,DAC,1.0,0.0,0.0,0.0
ac40d86cd23455df,2021.07.09.17.06.37_veh-35_00258_00748,TTC,0.734375,0.1328125,0.0078125,0.125
ac40d86cd23455df,2021.07.09.17.06.37_veh-35_00258_00748,Comfort,0.671875,0.0859375,0.125,0.1171875
ac40d86cd23455df,2021.07.09.17.06.37_veh-35_00258_00748,DDC,1.0,0.0,0.0,0.0
91b9943ef44f5f42,2021.06.14.13.28.41_veh-12_01779_02059,feasible,0.984375,0.0078125,0.0,0.0078125
91b9943ef44f5f42,2021.06.14.13.28.41_veh-12_01779_02059,NC,1.0,0.0,0.0,0.0
91b9943ef44f5f42,2021.06.14.13.28.41_veh-12_01779_02059,DAC,0.984375,0.0078125,0.0,0.0078125
91b9943ef44f5f42,2021.06.14.13.28.41_veh-12_01779_02059,TTC,0.9921875,0.0078125,0.0,0.0
91b9943ef44f5f42,2021.06.14.13.28.41_veh-12_01779_02059,Comfort,0.6328125,0.078125,0.0703125,0.21875
91b9943ef44f5f42,2021.06.14.13.28.41_veh-12_01779_02059,DDC,1.0,0.0,0.0,0.0
cef875634f7d59a5,2021.08.17.14.32.33_veh-08_00016_00354,feasible,0.875,0.0,0.0546875,0.0703125
cef875634f7d59a5,2021.08.17.14.32.33_veh-08_00016_00354,NC,1.0,0.0,0.0,0.0
cef875634f7d59a5,2021.08.17.14.32.33_veh-08_00016_00354,DAC,1.0,0.0,0.0,0.0
cef875634f7d59a5,2021.08.17.14.32.33_veh-08_00016_00354,TTC,0.875,0.0,0.0546875,0.0703125
cef875634f7d59a5,2021.08.17.14.32.33_veh-08_00016_00354,Comfort,0.6484375,0.0390625,0.078125,0.234375
cef875634f7d59a5,2021.08.17.14.32.33_veh-08_00016_00354,DDC,0.9921875,0.0,0.0,0.0078125
24891f52ea7454fc,2021.08.31.12.54.56_veh-40_00024_00106,feasible,0.9453125,0.03125,0.0,0.0234375
24891f52ea7454fc,2021.08.31.12.54.56_veh-40_00024_00106,NC,1.0,0.0,0.0,0.0
