token,log,split,model,protocol,scope,tolerance_m,scenes,matched_scene,matched_groups,total_groups,high_score_groups,matched_high_score_groups,candidate_pairs,full_score_pairs
d7f25a0ac141583a,2021.10.01.17.52.06_veh-28_01441_01573,calibration,a5_sft,deployment,within_group,0.25,1,True,2,2,2,2,225,0
d7f25a0ac141583a,2021.10.01.17.52.06_veh-28_01441_01573,calibration,a5_sft,deployment,merged_two_groups,0.25,1,True,2,2,2,2,465,0
d7f25a0ac141583a,2021.10.01.17.52.06_veh-28_01441_01573,calibration,a5_sft,deployment,within_group,0.5,1,True,2,2,2,2,233,0
d7f25a0ac141583a,2021.10.01.17.52.06_veh-28_01441_01573,calibration,a5_sft,deployment,merged_two_groups,0.5,1,True,2,2,2,2,476,0
d7f25a0ac141583a,2021.10.01.17.52.06_veh-28_01441_01573,calibration,a5_sft,deployment,within_group,1.0,1,True,2,2,2,2,233,0
d7f25a0ac141583a,2021.10.01.17.52.06_veh-28_01441_01573,calibration,a5_sft,deployment,merged_two_groups,1.0,1,True,2,2,2,2,476,0
d7fbd35a0f315447,2021.06.09.17.37.09_veh-12_00151_00393,calibration,a5_sft,deployment,within_group,0.25,1,True,2,2,2,2,240,0
d7fbd35a0f315447,2021.06.09.17.37.09_veh-12_00151_00393,calibration,a5_sft,deployment,merged_two_groups,0.25,1,True,2,2,2,2,496,0
d7fbd35a0f315447,2021.06.09.17.37.09_veh-12_00151_00393,calibration,a5_sft,deployment,within_group,0.5,1,True,2,2,2,2,240,0
d7fbd35a0f315447,2021.06.09.17.37.09_veh-12_00151_00393,calibration,a5_sft,deployment,merged_two_groups,0.5,1,True,2,2,2,2,496,0
d7fbd35a0f315447,2021.06.09.17.37.09_veh-12_00151_00393,calibration,a5_sft,deployment,within_group,1.0,1,True,2,2,2,2,240,0
d7fbd35a0f315447,2021.06.09.17.37.09_veh-12_00151_00393,calibration,a5_sft,deployment,merged_two_groups,1.0,1,True,2,2,2,2,496,0
d92fd7e6c01d503b,2021.10.11.07.47.13_veh-50_01190_01452,calibration,a5_sft,deployment,within_group,0.25,1,True,2,2,2,2,237,237
d92fd7e6c01d503b,2021.10.11.07.47.13_veh-50_01190_01452,calibration,a5_sft,deployment,merged_two_groups,0.25,1,True,2,2,2,2,492,492
d92fd7e6c01d503b,2021.10.11.07.47.13_veh-50_01190_01452,calibration,a5_sft,deployment,within_group,0.5,1,True,2,2,2,2,240,240
d92fd7e6c01d503b,2021.10.11.07.47.13_veh-50_01190_01452,calibration,a5_sft,deployment,merged_two_groups,0.5,1,True,2,2,2,2,496,496
d92fd7e6c01d503b,2021.10.11.07.47.13_veh-50_01190_01452,calibration,a5_sft,deployment,within_group,1.0,1,True,2,2,2,2,240,240
d92fd7e6c01d503b,2021.10.11.07.47.13_veh-50_01190_01452,calibration,a5_sft,deployment,merged_two_groups,1.0,1,True,2,2,2,2,496,496
d99a3bc24ff75a68,2021.10.01.13.28.54_veh-28_01098_01337,calibration,a5_sft,deployment,within_group,0.25,1,True,2,2,2,2,240,240
d99a3bc24ff75a68,2021.10.01.13.28.54_veh-28_01098_01337,calibration,a5_sft,deployment,merged_two_groups,0.25,1,True,2,2,2,2,496,496
d99a3bc24ff75a68,2021.10.01.13.28.54_veh-28_01098_01337,calibration,a5_sft,deployment,within_group,0.5,1,True,2,2,2,2,240,240
d99a3bc24ff75a68,2021.10.01.13.28.54_veh-28_01098_01337,calibration,a5_sft,deployment,merged_two_groups,0.5,1,True,2,2,2,2,496,496
d99a3bc24ff75a68,2021.10.01.13.28.54_veh-28_01098_01337,calibration,a5_sft,deployment,within_group,1.0,1,True,2,2,2,2,240,240
d99a3bc24ff75a68,2021.10.01.13.28.54_veh-28_01098_01337,calibration,a5_sft,deployment,merged_two_groups,1.0,1,True,2,2,2,2,496,496
da8c9449da6854ed,2021.06.08.12.00.19_veh-35_01722_02119,confirmation,a5_sft,deployment,within_group,0.25,1,True,2,2,2,2,225,0
da8c9449da6854ed,2021.06.08.12.00.19_veh-35_01722_02119,confirmation,a5_sft,deployment,merged_two_groups,0.25,1,True,2,2,2,2,469,0
da8c9449da6854ed,2021.06.08.12.00.19_veh-35_01722_02119,confirmation,a5_sft,deployment,within_group,0.5,1,True,2,2,2,2,240,0
da8c9449da6854ed,2021.06.08.12.00.19_veh-35_01722_02119,confirmation,a5_sft,deployment,merged_two_groups,0.5,1,True,2,2,2,2,496,0
da8c9449da6854ed,2021.06.08.12.00.19_veh-35_01722_02119,confirmation,a5_sft,deployment,within_group,1.0,1,True,2,2,2,2,240,0
da8c9449da6854ed,2021.06.08.12.00.19_veh-35_01722_02119,confirmation,a5_sft,deployment,merged_two_groups,1.0,1,True,2,2,2,2,496,0
db42252e1f655f26,2021.06.23.14.06.20_veh-26_01192_01541,confirmation,a5_sft,deployment,within_group,0.25,1,True,2,2,2,2,221,221
db42252e1f655f26,2021.06.23.14.06.20_veh-26_01192_01541,confirmation,a5_sft,deployment,merged_two_groups,0.25,1,True,2,2,2,2,453,453
db42252e1f655f26,2021.06.23.14.06.20_veh-26_01192_01541,confirmation,a5_sft,deployment,within_group,0.5,1,True,2,2,2,2,240,240
db42252e1f655f26,2021.06.23.14.06.20_veh-26_01192_01541,confirmation,a5_sft,deployment,merged_two_groups,0.5,1,True,2,2,2,2,496,496
db42252e1f655f26,2021.06.23.14.06.20_veh-26_01192_01541,confirmation,a5_sft,deployment,within_group,1.0,1,True,2,2,2,2,240,240
db42252e1f655f26,2021.06.23.14.06.20_veh-26_01192_01541,confirmation,a5_sft,deployment,merged_two_groups,1.0,1,True,2,2,2,2,496,496
dc28a01b78d45b17,2021.09.15.15.34.53_veh-28_01820_02314,confirmation,a5_sft,deployment,within_group,0.25,1,False,0,2,0,0,0,0
dc28a01b78d45b17,2021.09.15.15.34.53_veh-28_01820_02314,confirmation,a5_sft,deployment,merged_two_groups,0.25,1,False,0,2,0,0,0,0
dc28a01b78d45b17,2021.09.15.15.34.53_veh-28_01820_02314,confirmation,a5_sft,deployment,within_group,0.5,1,False,0,2,0,0,0,0
dc28a01b78d45b17,2021.09.15.15.34.53_veh-28_01820_02314,confirmation,a5_sft,deployment,merged_two_groups,0.5,1,False,0,2,0,0,0,0
dc28a01b78d45b17,2021.09.15.15.34.53_veh-28_01820_02314,confirmation,a5_sft,deployment,within_group,1.0,1,False,0,2,0,0,0,0
dc28a01b78d45b17,2021.09.15.15.34.53_veh-28_01820_02314,confirmation,a5_sft,deployment,merged_two_groups,1.0,1,False,0,2,0,0,0,0
dc89cd046c135fae,2021.10.01.19.16.42_veh-28_03307_03808,confirmation,a5_sft,deployment,within_group,0.25,1,False,0,2,0,0,0,0
dc89cd046c135fae,2021.10.01.19.16.42_veh-28_03307_03808,confirmation,a5_sft,deployment,merged_two_groups,0.25,1,False,0,2,0,0,0,0
dc89cd046c135fae,2021.10.01.19.16.42_veh-28_03307_03808,confirmation,a5_sft,deployment,within_group,0.5,1,False,0,2,0,0,0,0
dc89cd046c135fae,2021.10.01.19.16.42_veh-28_03307_03808,confirmation,a5_sft,deployment,merged_two_groups,0.5,1,False,0,2,0,0,0,0
dc89cd046c135fae,2021.10.01.19.16.42_veh-28_03307_03808,confirmation,a5_sft,deployment,within_group,1.0,1,False,0,2,0,0,0,0
dc89cd046c135fae,2021.10.01.19.16.42_veh-28_03307_03808,confirmation,a5_sft,deployment,merged_two_groups,1.0,1,False,0,2,0,0,0,0
dcb23119258e58ec,2021.08.17.13.10.50_veh-08_00313_00564,confirmation,a5_sft,deployment,within_group,0.25,1,False,0,2,0,0,0,0
dcb23119258e58ec,2021.08.17.13.10.50_veh-08_00313_00564,confirmation,a5_sft,deployment,merged_two_groups,0.25,1,False,0,2,0,0,0,0
dcb23119258e58ec,2021.08.17.13.10.50_veh-08_00313_00564,confirmation,a5_sft,deployment,within_group,0.5,1,False,0,2,0,0,0,0
dcb23119258e58ec,2021.08.17.13.10.50_veh-08_00313_00564,confirmation,a5_sft,deployment,merged_two_groups,0.5,1,False,0,2,0,0,0,0
dcb23119258e58ec,2021.08.17.13.10.50_veh-08_00313_00564,confirmation,a5_sft,deployment,within_group,1.0,1,False,0,2,0,0,0,0
dcb23119258e58ec,2021.08.17.13.10.50_veh-08_00313_00564,confirmation,a5_sft,deployment,merged_two_groups,1.0,1,False,0,2,0,0,0,0
dcea502e05ca5eb5,2021.10.11.02.57.41_veh-50_01522_02088,confirmation,a5_sft,deployment,within_group,0.25,1,False,0,2,0,0,0,0
dcea502e05ca5eb5,2021.10.11.02.57.41_veh-50_01522_02088,confirmation,a5_sft,deployment,merged_two_groups,0.25,1,False,0,2,0,0,0,0
dcea502e05ca5eb5,2021.10.11.02.57.41_veh-50_01522_02088,confirmation,a5_sft,deployment,within_group,0.5,1,False,0,2,0,0,0,0
dcea502e05ca5eb5,2021.10.11.02.57.41_veh-50_01522_02088,confirmation,a5_sft,deployment,merged_two_groups,0.5,1,False,0,2,0,0,0,0
dcea502e05ca5eb5,2021.10.11.02.57.41_veh-50_01522_02088,confirmation,a5_sft,deployment,within_group,1.0,1,False,0,2,0,0,0,0
dcea502e05ca5eb5,2021.10.11.02.57.41_veh-50_01522_02088,confirmation,a5_sft,deployment,merged_two_groups,1.0,1,False,0,2,0,0,0,0
de0fb293bb4859e7,2021.06.14.13.27.42_veh-35_03142_03404,calibration,a5_sft,deployment,within_group,0.25,1,False,0,2,0,0,0,0
de0fb293bb4859e7,2021.06.14.13.27.42_veh-35_03142_03404,calibration,a5_sft,deployment,merged_two_groups,0.25,1,False,0,2,0,0,0,0
de0fb293bb4859e7,2021.06.14.13.27.42_veh-35_03142_03404,calibration,a5_sft,deployment,within_group,0.5,1,False,0,2,0,0,0,0
de0fb293bb4859e7,2021.06.14.13.27.42_veh-35_03142_03404,calibration,a5_sft,deployment,merged_two_groups,0.5,1,False,0,2,0,0,0,0
de0fb293bb4859e7,2021.06.14.13.27.42_veh-35_03142_03404,calibration,a5_sft,deployment,within_group,1.0,1,False,0,2,0,0,0,0
de0fb293bb4859e7,2021.06.14.13.27.42_veh-35_03142_03404,calibration,a5_sft,deployment,merged_two_groups,1.0,1,False,0,2,0,0,0,0
de9806cb0a2c53a3,2021.06.14.16.32.09_veh-35_01489_01563,calibration,a5_sft,deployment,within_group,0.25,1,False,0,2,0,0,0,0
de9806cb0a2c53a3,2021.06.14.16.32.09_veh-35_01489_01563,calibration,a5_sft,deployment,merged_two_groups,0.25,1,False,0,2,0,0,0,0
de9806cb0a2c53a3,2021.06.14.16.32.09_veh-35_01489_01563,calibration,a5_sft,deployment,within_group,0.5,1,False,0,2,0,0,0,0
de9806cb0a2c53a3,2021.06.14.16.32.09_veh-35_01489_01563,calibration,a5_sft,deployment,merged_two_groups,0.5,1,False,0,2,0,0,0,0
de9806cb0a2c53a3,2021.06.14.16.32.09_veh-35_01489_01563,calibration,a5_sft,deployment,within_group,1.0,1,False,0,2,0,0,0,0
de9806cb0a2c53a3,2021.06.14.16.32.09_veh-35_01489_01563,calibration,a5_sft,deployment,merged_two_groups,1.0,1,False,0,2,0,0,0,0
de9dfb594099510e,2021.07.16.16.27.22_veh-26_03836_05047,confirmation,a5_sft,deployment,within_group,0.25,1,True,2,2,2,2,234,234
de9dfb594099510e,2021.07.16.16.27.22_veh-26_03836_05047,confirmation,a5_sft,deployment,merged_two_groups,0.25,1,True,2,2,2,2,485,485
de9dfb594099510e,2021.07.16.16.27.22_veh-26_03836_05047,confirmation,a5_sft,deployment,within_group,0.5,1,True,2,2,2,2,240,240
de9dfb594099510e,2021.07.16.16.27.22_veh-26_03836_05047,confirmation,a5_sft,deployment,merged_two_groups,0.5,1,True,2,2,2,2,496,496
de9dfb594099510e,2021.07.16.16.27.22_veh-26_03836_05047,confirmation,a5_sft,deployment,within_group,1.0,1,True,2,2,2,2,240,240
de9dfb594099510e,2021.07.16.16.27.22_veh-26_03836_05047,confirmation,a5_sft,deployment,merged_two_groups,1.0,1,True,2,2,2,2,496,496
dfdc23aed4e95e49,2021.07.16.18.19.22_veh-35_00869_03454,calibration,a5_sft,deployment,within_group,0.25,1,True,2,2,2,2,223,223
dfdc23aed4e95e49,2021.07.16.18.19.22_veh-35_00869_03454,calibration,a5_sft,deployment,merged_two_groups,0.25,1,True,2,2,2,2,461,461
dfdc23aed4e95e49,2021.07.16.18.19.22_veh-35_00869_03454,calibration,a5_sft,deployment,within_group,0.5,1,True,2,2,2,2,230,230
dfdc23aed4e95e49,2021.07.16.18.19.22_veh-35_00869_03454,calibration,a5_sft,deployment,merged_two_groups,0.5,1,True,2,2,2,2,480,480
dfdc23aed4e95e49,2021.07.16.18.19.22_veh-35_00869_03454,calibration,a5_sft,deployment,within_group,1.0,1,True,2,2,2,2,240,240
dfdc23aed4e95e49,2021.07.16.18.19.22_veh-35_00869_03454,calibration,a5_sft,deployment,merged_two_groups,1.0,1,True,2,2,2,2,496,496
e165b9b4eb5f5cf4,2021.08.24.17.34.27_veh-45_00808_00993,confirmation,a5_sft,deployment,within_group,0.25,1,True,2,2,2,2,59,59
e165b9b4eb5f5cf4,2021.08.24.17.34.27_veh-45_00808_00993,confirmation,a5_sft,deployment,merged_two_groups,0.25,1,True,2,2,2,2,123,123
e165b9b4eb5f5cf4,2021.08.24.17.34.27_veh-45_00808_00993,confirmation,a5_sft,deployment,within_group,0.5,1,True,2,2,2,2,64,64
e165b9b4eb5f5cf4,2021.08.24.17.34.27_veh-45_00808_00993,confirmation,a5_sft,deployment,merged_two_groups,0.5,1,True,2,2,2,2,136,136
e165b9b4eb5f5cf4,2021.08.24.17.34.27_veh-45_00808_00993,confirmation,a5_sft,deployment,within_group,1.0,1,True,2,2,2,2,64,64
e165b9b4eb5f5cf4,2021.08.24.17.34.27_veh-45_00808_00993,confirmation,a5_sft,deployment,merged_two_groups,1.0,1,True,2,2,2,2,136,136
e1b0455379fd5adf,2021.10.11.08.31.07_veh-50_00282_00680,confirmation,a5_sft,deployment,within_group,0.25,1,True,2,2,2,2,240,240
e1b0455379fd5adf,2021.10.11.08.31.07_veh-50_00282_00680,confirmation,a5_sft,deployment,merged_two_groups,0.25,1,True,2,2,2,2,495,495
e1b0455379fd5adf,2021.10.11.08.31.07_veh-50_00282_00680,confirmation,a5_sft,deployment,within_group,0.5,1,True,2,2,2,2,240,240
e1b0455379fd5adf,2021.10.11.08.31.07_veh-50_00282_00680,confirmation,a5_sft,deployment,merged_two_groups,0.5,1,True,2,2,2,2,496,496
e1b0455379fd5adf,2021.10.11.08.31.07_veh-50_00282_00680,confirmation,a5_sft,deployment,within_group,1.0,1,True,2,2,2,2,240,240
e1b0455379fd5adf,2021.10.11.08.31.07_veh-50_00282_00680,confirmation,a5_sft,deployment,merged_two_groups,1.0,1,True,2,2,2,2,496,496
e1b339d45b635f03,2021.08.17.14.45.12_veh-42_01866_01999,confirmation,a5_sft,deployment,within_group,0.25,1,True,2,2,2,2,239,0
e1b339d45b635f03,2021.08.17.14.45.12_veh-42_01866_01999,confirmation,a5_sft,deployment,merged_two_groups,0.25,1,True,2,2,2,2,495,0
e1b339d45b635f03,2021.08.17.14.45.12_veh-42_01866_01999,confirmation,a5_sft,deployment,within_group,0.5,1,True,2,2,2,2,240,0
e1b339d45b635f03,2021.08.17.14.45.12_veh-42_01866_01999,confirmation,a5_sft,deployment,merged_two_groups,0.5,1,True,2,2,2,2,496,0
e1b339d45b635f03,2021.08.17.14.45.12_veh-42_01866_01999,confirmation,a5_sft,deployment,within_group,1.0,1,True,2,2,2,2,240,0
e1b339d45b635f03,2021.08.17.14.45.12_veh-42_01866_01999,confirmation,a5_sft,deployment,merged_two_groups,1.0,1,True,2,2,2,2,496,0
e1ee982450c85213,2021.06.14.16.32.09_veh-35_04114_04359,confirmation,a5_sft,deployment,within_group,0.25,1,False,0,2,0,0,0,0
e1ee982450c85213,2021.06.14.16.32.09_veh-35_04114_04359,confirmation,a5_sft,deployment,merged_two_groups,0.25,1,False,0,2,0,0,0,0
e1ee982450c85213,2021.06.14.16.32.09_veh-35_04114_04359,confirmation,a5_sft,deployment,within_group,0.5,1,False,0,2,0,0,0,0
e1ee982450c85213,2021.06.14.16.32.09_veh-35_04114_04359,confirmation,a5_sft,deployment,merged_two_groups,0.5,1,False,0,2,0,0,0,0
e1ee982450c85213,2021.06.14.16.32.09_veh-35_04114_04359,confirmation,a5_sft,deployment,within_group,1.0,1,False,0,2,0,0,0,0
e1ee982450c85213,2021.06.14.16.32.09_veh-35_04114_04359,confirmation,a5_sft,deployment,merged_two_groups,1.0,1,False,0,2,0,0,0,0
e20b77b0ed075fb6,2021.10.06.17.43.07_veh-28_01118_01302,calibration,a5_sft,deployment,within_group,0.25,1,False,0,2,0,0,0,0
e20b77b0ed075fb6,2021.10.06.17.43.07_veh-28_01118_01302,calibration,a5_sft,deployment,merged_two_groups,0.25,1,False,0,2,0,0,0,0
e20b77b0ed075fb6,2021.10.06.17.43.07_veh-28_01118_01302,calibration,a5_sft,deployment,within_group,0.5,1,False,0,2,0,0,0,0
e20b77b0ed075fb6,2021.10.06.17.43.07_veh-28_01118_01302,calibration,a5_sft,deployment,merged_two_groups,0.5,1,False,0,2,0,0,0,0
e20b77b0ed075fb6,2021.10.06.17.43.07_veh-28_01118_01302,calibration,a5_sft,deployment,within_group,1.0,1,False,0,2,0,0,0,0
e20b77b0ed075fb6,2021.10.06.17.43.07_veh-28_01118_01302,calibration,a5_sft,deployment,merged_two_groups,1.0,1,False,0,2,0,0,0,0
e20db842c987530f,2021.07.16.16.01.30_veh-38_00356_02486,calibration,a5_sft,deployment,within_group,0.25,1,False,0,2,0,0,0,0
e20db842c987530f,2021.07.16.16.01.30_veh-38_00356_02486,calibration,a5_sft,deployment,merged_two_groups,0.25,1,False,0,2,0,0,0,0
e20db842c987530f,2021.07.16.16.01.30_veh-38_00356_02486,calibration,a5_sft,deployment,within_group,0.5,1,False,0,2,0,0,0,0
e20db842c987530f,2021.07.16.16.01.30_veh-38_00356_02486,calibration,a5_sft,deployment,merged_two_groups,0.5,1,False,0,2,0,0,0,0
e20db842c987530f,2021.07.16.16.01.30_veh-38_00356_02486,calibration,a5_sft,deployment,within_group,1.0,1,False,0,2,0,0,0,0
e20db842c987530f,2021.07.16.16.01.30_veh-38_00356_02486,calibration,a5_sft,deployment,merged_two_groups,1.0,1,False,0,2,0,0,0,0
e34a1f5fb71c54da,2021.07.09.23.23.48_veh-26_02228_04624,calibration,a5_sft,deployment,within_group,0.25,1,False,0,2,0,0,0,0
e34a1f5fb71c54da,2021.07.09.23.23.48_veh-26_02228_04624,calibration,a5_sft,deployment,merged_two_groups,0.25,1,False,0,2,0,0,0,0
e34a1f5fb71c54da,2021.07.09.23.23.48_veh-26_02228_04624,calibration,a5_sft,deployment,within_group,0.5,1,False,0,2,0,0,0,0
e34a1f5fb71c54da,2021.07.09.23.23.48_veh-26_02228_04624,calibration,a5_sft,deployment,merged_two_groups,0.5,1,False,0,2,0,0,0,0
e34a1f5fb71c54da,2021.07.09.23.23.48_veh-26_02228_04624,calibration,a5_sft,deployment,within_group,1.0,1,False,0,2,0,0,0,0
e34a1f5fb71c54da,2021.07.09.23.23.48_veh-26_02228_04624,calibration,a5_sft,deployment,merged_two_groups,1.0,1,False,0,2,0,0,0,0
e4bc6fc5aeb15a9b,2021.06.09.17.37.09_veh-12_01465_01790,calibration,a5_sft,deployment,within_group,0.25,1,False,0,2,0,0,0,0
e4bc6fc5aeb15a9b,2021.06.09.17.37.09_veh-12_01465_01790,calibration,a5_sft,deployment,merged_two_groups,0.25,1,False,0,2,0,0,0,0
e4bc6fc5aeb15a9b,2021.06.09.17.37.09_veh-12_01465_01790,calibration,a5_sft,deployment,within_group,0.5,1,False,0,2,0,0,0,0
e4bc6fc5aeb15a9b,2021.06.09.17.37.09_veh-12_01465_01790,calibration,a5_sft,deployment,merged_two_groups,0.5,1,False,0,2,0,0,0,0
e4bc6fc5aeb15a9b,2021.06.09.17.37.09_veh-12_01465_01790,calibration,a5_sft,deployment,within_group,1.0,1,False,0,2,0,0,0,0
e4bc6fc5aeb15a9b,2021.06.09.17.37.09_veh-12_01465_01790,calibration,a5_sft,deployment,merged_two_groups,1.0,1,False,0,2,0,0,0,0
e60a241cf8df5ae6,2021.06.14.17.26.26_veh-38_01860_02729,calibration,a5_sft,deployment,within_group,0.25,1,True,2,2,2,2,240,0
e60a241cf8df5ae6,2021.06.14.17.26.26_veh-38_01860_02729,calibration,a5_sft,deployment,merged_two_groups,0.25,1,True,2,2,2,2,496,0
e60a241cf8df5ae6,2021.06.14.17.26.26_veh-38_01860_02729,calibration,a5_sft,deployment,within_group,0.5,1,True,2,2,2,2,240,0
e60a241cf8df5ae6,2021.06.14.17.26.26_veh-38_01860_02729,calibration,a5_sft,deployment,merged_two_groups,0.5,1,True,2,2,2,2,496,0
e60a241cf8df5ae6,2021.06.14.17.26.26_veh-38_01860_02729,calibration,a5_sft,deployment,within_group,1.0,1,True,2,2,2,2,240,0
e60a241cf8df5ae6,2021.06.14.17.26.26_veh-38_01860_02729,calibration,a5_sft,deployment,merged_two_groups,1.0,1,True,2,2,2,2,496,0
e66f72e612d05320,2021.06.14.13.28.41_veh-12_02845_03153,confirmation,a5_sft,deployment,within_group,0.25,1,False,0,2,0,0,0,0
e66f72e612d05320,2021.06.14.13.28.41_veh-12_02845_03153,confirmation,a5_sft,deployment,merged_two_groups,0.25,1,False,0,2,0,0,0,0
e66f72e612d05320,2021.06.14.13.28.41_veh-12_02845_03153,confirmation,a5_sft,deployment,within_group,0.5,1,False,0,2,0,0,0,0
e66f72e612d05320,2021.06.14.13.28.41_veh-12_02845_03153,confirmation,a5_sft,deployment,merged_two_groups,0.5,1,False,0,2,0,0,0,0
e66f72e612d05320,2021.06.14.13.28.41_veh-12_02845_03153,confirmation,a5_sft,deployment,within_group,1.0,1,False,0,2,0,0,0,0
e66f72e612d05320,2021.06.14.13.28.41_veh-12_02845_03153,confirmation,a5_sft,deployment,merged_two_groups,1.0,1,False,0,2,0,0,0,0
e671280656f55009,2021.10.11.07.47.13_veh-50_00736_00843,confirmation,a5_sft,deployment,within_group,0.25,1,False,0,2,0,0,0,0
e671280656f55009,2021.10.11.07.47.13_veh-50_00736_00843,confirmation,a5_sft,deployment,merged_two_groups,0.25,1,False,0,2,0,0,0,0
e671280656f55009,2021.10.11.07.47.13_veh-50_00736_00843,confirmation,a5_sft,deployment,within_group,0.5,1,False,0,2,0,0,0,0
e671280656f55009,2021.10.11.07.47.13_veh-50_00736_00843,confirmation,a5_sft,deployment,merged_two_groups,0.5,1,False,0,2,0,0,0,0
e671280656f55009,2021.10.11.07.47.13_veh-50_00736_00843,confirmation,a5_sft,deployment,within_group,1.0,1,False,0,2,0,0,0,0
e671280656f55009,2021.10.11.07.47.13_veh-50_00736_00843,confirmation,a5_sft,deployment,merged_two_groups,1.0,1,False,0,2,0,0,0,0
e6a85ef20b3054c4,2021.10.11.08.31.07_veh-50_00282_00680,confirmation,a5_sft,deployment,within_group,0.25,1,True,2,2,2,2,199,199
e6a85ef20b3054c4,2021.10.11.08.31.07_veh-50_00282_00680,confirmation,a5_sft,deployment,merged_two_groups,0.25,1,True,2,2,2,2,413,413
e6a85ef20b3054c4,2021.10.11.08.31.07_veh-50_00282_00680,confirmation,a5_sft,deployment,within_group,0.5,1,True,2,2,2,2,240,240
e6a85ef20b3054c4,2021.10.11.08.31.07_veh-50_00282_00680,confirmation,a5_sft,deployment,merged_two_groups,0.5,1,True,2,2,2,2,496,496
e6a85ef20b3054c4,2021.10.11.08.31.07_veh-50_00282_00680,confirmation,a5_sft,deployment,within_group,1.0,1,True,2,2,2,2,240,240
e6a85ef20b3054c4,2021.10.11.08.31.07_veh-50_00282_00680,confirmation,a5_sft,deployment,merged_two_groups,1.0,1,True,2,2,2,2,496,496
e91a2d26f30e5b34,2021.07.16.16.27.22_veh-26_05058_05383,confirmation,a5_sft,deployment,within_group,0.25,1,True,2,2,2,2,237,0
e91a2d26f30e5b34,2021.07.16.16.27.22_veh-26_05058_05383,confirmation,a5_sft,deployment,merged_two_groups,0.25,1,True,2,2,2,2,491,0
e91a2d26f30e5b34,2021.07.16.16.27.22_veh-26_05058_05383,confirmation,a5_sft,deployment,within_group,0.5,1,True,2,2,2,2,240,0
e91a2d26f30e5b34,2021.07.16.16.27.22_veh-26_05058_05383,confirmation,a5_sft,deployment,merged_two_groups,0.5,1,True,2,2,2,2,496,0
e91a2d26f30e5b34,2021.07.16.16.27.22_veh-26_05058_05383,confirmation,a5_sft,deployment,within_group,1.0,1,True,2,2,2,2,240,0
e91a2d26f30e5b34,2021.07.16.16.27.22_veh-26_05058_05383,confirmation,a5_sft,deployment,merged_two_groups,1.0,1,True,2,2,2,2,496,0
e93e621b5e14563f,2021.07.16.22.40.23_veh-38_00818_03032,calibration,a5_sft,deployment,within_group,0.25,1,False,0,2,0,0,0,0
e93e621b5e14563f,2021.07.16.22.40.23_veh-38_00818_03032,calibration,a5_sft,deployment,merged_two_groups,0.25,1,False,0,2,0,0,0,0
e93e621b5e14563f,2021.07.16.22.40.23_veh-38_00818_03032,calibration,a5_sft,deployment,within_group,0.5,1,False,0,2,0,0,0,0
e93e621b5e14563f,2021.07.16.22.40.23_veh-38_00818_03032,calibration,a5_sft,deployment,merged_two_groups,0.5,1,False,0,2,0,0,0,0
e93e621b5e14563f,2021.07.16.22.40.23_veh-38_00818_03032,calibration,a5_sft,deployment,within_group,1.0,1,False,0,2,0,0,0,0
e93e621b5e14563f,2021.07.16.22.40.23_veh-38_00818_03032,calibration,a5_sft,deployment,merged_two_groups,1.0,1,False,0,2,0,0,0,0
e9b0d4743b3f5256,2021.06.14.13.27.42_veh-35_01472_01666,confirmation,a5_sft,deployment,within_group,0.25,1,True,2,2,2,2,105,105
e9b0d4743b3f5256,2021.06.14.13.27.42_veh-35_01472_01666,confirmation,a5_sft,deployment,merged_two_groups,0.25,1,True,2,2,2,2,222,222
e9b0d4743b3f5256,2021.06.14.13.27.42_veh-35_01472_01666,confirmation,a5_sft,deployment,within_group,0.5,1,True,2,2,2,2,164,164
e9b0d4743b3f5256,2021.06.14.13.27.42_veh-35_01472_01666,confirmation,a5_sft,deployment,merged_two_groups,0.5,1,True,2,2,2,2,337,337
e9b0d4743b3f5256,2021.06.14.13.27.42_veh-35_01472_01666,confirmation,a5_sft,deployment,within_group,1.0,1,True,2,2,2,2,229,229
e9b0d4743b3f5256,2021.06.14.13.27.42_veh-35_01472_01666,confirmation,a5_sft,deployment,merged_two_groups,1.0,1,True,2,2,2,2,477,477
e9c9a2873a275365,2021.06.23.20.00.35_veh-35_03660_04140,calibration,a5_sft,deployment,within_group,0.25,1,True,2,2,2,2,240,240
e9c9a2873a275365,2021.06.23.20.00.35_veh-35_03660_04140,calibration,a5_sft,deployment,merged_two_groups,0.25,1,True,2,2,2,2,496,496
e9c9a2873a275365,2021.06.23.20.00.35_veh-35_03660_04140,calibration,a5_sft,deployment,within_group,0.5,1,True,2,2,2,2,240,240
e9c9a2873a275365,2021.06.23.20.00.35_veh-35_03660_04140,calibration,a5_sft,deployment,merged_two_groups,0.5,1,True,2,2,2,2,496,496
e9c9a2873a275365,2021.06.23.20.00.35_veh-35_03660_04140,calibration,a5_sft,deployment,within_group,1.0,1,True,2,2,2,2,240,240
e9c9a2873a275365,2021.06.23.20.00.35_veh-35_03660_04140,calibration,a5_sft,deployment,merged_two_groups,1.0,1,True,2,2,2,2,496,496
e9cd4fda706e5516,2021.06.09.11.54.15_veh-12_05414_05511,calibration,a5_sft,deployment,within_group,0.25,1,True,2,2,2,2,230,230
e9cd4fda706e5516,2021.06.09.11.54.15_veh-12_05414_05511,calibration,a5_sft,deployment,merged_two_groups,0.25,1,True,2,2,2,2,473,473
