token,method,candidate_id,p_A,p_B,hit_count_B,selection_optimism,strict_qualified
928010107cd35cdd,gt_geometry,928010107cd35cdd:66cac208e600d353d84b,0.0,0.0,0.0,0.0,True
928010107cd35cdd,gt_geometry,928010107cd35cdd:5ffa6137c307b0640e6f,0.0,0.0,0.0,0.0,True
928010107cd35cdd,gt_geometry,928010107cd35cdd:5b21ef3d1f2d1b410fcf,0.0,0.0,0.0,0.0,True
928010107cd35cdd,gt_geometry,928010107cd35cdd:90f9e577502f5c6f3b54,0.0,0.0,0.0,0.0,True
928010107cd35cdd,gt_geometry,928010107cd35cdd:3c61d7e5f823905eedf9,0.0,0.0,0.0,0.0,True
928010107cd35cdd,gt_geometry,928010107cd35cdd:a0e88337076465de8a01,0.0,0.0,0.0,0.0,True
928010107cd35cdd,gt_geometry,928010107cd35cdd:d905ae264d331b980416,0.0,0.0,0.0,0.0,True
928010107cd35cdd,gt_geometry,928010107cd35cdd:6f67bd8482d20a284f5c,0.0,0.0,0.0,0.0,True
928010107cd35cdd,gt_geometry,928010107cd35cdd:67263f0bf8f1664f3acf,0.0,0.0,0.0,0.0,True
928010107cd35cdd,gt_geometry,928010107cd35cdd:b6c6ac93d4a55fac3c43,0.0,0.0,0.0,0.0,True
928010107cd35cdd,gt_geometry,928010107cd35cdd:abd47a89ef8a7473b22f,0.0,0.0,0.0,0.0,True
928010107cd35cdd,gt_geometry,928010107cd35cdd:e41ccbe43958209ba2ce,0.0,0.0,0.0,0.0,True
928010107cd35cdd,grpo_mass_pc,928010107cd35cdd:0e4b0599dab95fc11468,0.0,0.0,0.0,0.0,False
928010107cd35cdd,grpo_mass_pc,928010107cd35cdd:7346a54bf220ad1b7497,0.0,0.0,0.0,0.0,False
928010107cd35cdd,grpo_mass_pc,928010107cd35cdd:bed429335bbb7fcc9ec7,0.0,0.0,0.0,0.0,False
928010107cd35cdd,grpo_mass_pc,928010107cd35cdd:ec494aa6a46ad0339c2f,0.0,0.0,0.0,0.0,False
928010107cd35cdd,grpo_mass_pc,928010107cd35cdd:e8aebc8193ca35fd1728,0.0,0.0,0.0,0.0,False
928010107cd35cdd,grpo_mass_pc,928010107cd35cdd:6fa2817fb502e8997255,0.0,0.0,0.0,0.0,False
928010107cd35cdd,grpo_mass_pc,928010107cd35cdd:db194a72c46dc7d500a0,0.0,0.0,0.0,0.0,False
928010107cd35cdd,grpo_mass_pc,928010107cd35cdd:9f1edc52a2999cf929db,0.0,0.0,0.0,0.0,False
928010107cd35cdd,grpo_mass_pc,928010107cd35cdd:a685c0531071ba888edf,0.0,0.0,0.0,0.0,False
928010107cd35cdd,grpo_mass_pc,928010107cd35cdd:067ad648ad51076ba753,0.0,0.0,0.0,0.0,False
928010107cd35cdd,grpo_mass_pc,928010107cd35cdd:8f69cf7dbfb3dc43c85c,0.0,0.0,0.0,0.0,False
928010107cd35cdd,grpo_mass_pc,928010107cd35cdd:36e1499788bf3d397d80,0.0,0.0,0.0,0.0,False
928010107cd35cdd,grpo_mass_pc,928010107cd35cdd:a32c4cf1e1f55ca87c07,0.0,0.0,0.0,0.0,False
928010107cd35cdd,grpo_mass_pc,928010107cd35cdd:249fbeb264bd133b86be,0.0,0.0,0.0,0.0,False
928010107cd35cdd,grpo_mass_pc,928010107cd35cdd:58d66388216c4b6d87af,0.0,0.0,0.0,0.0,False
928010107cd35cdd,grpo_mass_pc,928010107cd35cdd:0f223b0fc51f17361e8f,0.0,0.0,0.0,0.0,False
f4ab14a89bb7500e,score,f4ab14a89bb7500e:046fe7acedf0638e7828,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,score,f4ab14a89bb7500e:691166b2bbaaf64962dc,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,score,f4ab14a89bb7500e:725f49c920df43eaf538,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,score,f4ab14a89bb7500e:80c48c91dd8bde502bb5,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,score,f4ab14a89bb7500e:7c6ee27f082f848ef094,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,score,f4ab14a89bb7500e:379ebf0700ff720e2b31,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,score,f4ab14a89bb7500e:b5e172771546a25678a6,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,score,f4ab14a89bb7500e:65e9cdbea5293bec4333,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,score,f4ab14a89bb7500e:1a8d43bf13a22923b47f,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,score,f4ab14a89bb7500e:702d750676ddb1117eae,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,score,f4ab14a89bb7500e:e9ee9c6939f4fa082e85,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,score,f4ab14a89bb7500e:fc79523b0f82bf8bf627,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,score,f4ab14a89bb7500e:68e5cf037a61d343a35a,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,score,f4ab14a89bb7500e:bf11fbd7fba09ea9d5a9,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,score,f4ab14a89bb7500e:ba9b10dce5fa4fe4568c,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,score,f4ab14a89bb7500e:2e97c6dc7e556d5a8c8d,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,pareto,f4ab14a89bb7500e:046fe7acedf0638e7828,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,pareto,f4ab14a89bb7500e:691166b2bbaaf64962dc,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,pareto,f4ab14a89bb7500e:725f49c920df43eaf538,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,pareto,f4ab14a89bb7500e:80c48c91dd8bde502bb5,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,pareto,f4ab14a89bb7500e:7c6ee27f082f848ef094,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,pareto,f4ab14a89bb7500e:379ebf0700ff720e2b31,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,pareto,f4ab14a89bb7500e:b5e172771546a25678a6,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,pareto,f4ab14a89bb7500e:65e9cdbea5293bec4333,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,pareto,f4ab14a89bb7500e:1a8d43bf13a22923b47f,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,pareto,f4ab14a89bb7500e:702d750676ddb1117eae,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,pareto,f4ab14a89bb7500e:e9ee9c6939f4fa082e85,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,pareto,f4ab14a89bb7500e:fc79523b0f82bf8bf627,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,pareto,f4ab14a89bb7500e:68e5cf037a61d343a35a,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,pareto,f4ab14a89bb7500e:bf11fbd7fba09ea9d5a9,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,pareto,f4ab14a89bb7500e:ba9b10dce5fa4fe4568c,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,pareto,f4ab14a89bb7500e:2e97c6dc7e556d5a8c8d,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,gt_geometry,f4ab14a89bb7500e:711ceb7c5b4355fdf1d1,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,gt_geometry,f4ab14a89bb7500e:97b8d091234fa15cd2e6,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,gt_geometry,f4ab14a89bb7500e:d1a2f538f7bb5188a21e,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,gt_geometry,f4ab14a89bb7500e:5f6dc567979131d28c1d,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,gt_geometry,f4ab14a89bb7500e:86ff783221bae4285557,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,gt_geometry,f4ab14a89bb7500e:ac09ac5d8e17b860d8b5,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,gt_geometry,f4ab14a89bb7500e:a224bc38f035a2ba6a6c,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,gt_geometry,f4ab14a89bb7500e:9cb8446e9136735354f4,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,gt_geometry,f4ab14a89bb7500e:5add5caf949327a42e10,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,gt_geometry,f4ab14a89bb7500e:c41bd56a2301a3e37ea2,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,gt_geometry,f4ab14a89bb7500e:e5434a300072bf8160e8,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,gt_geometry,f4ab14a89bb7500e:ea3a67faf5698b38c6b0,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,gt_geometry,f4ab14a89bb7500e:37f63d5b75231b5f0af9,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,gt_geometry,f4ab14a89bb7500e:bb64e91e0ff30ddaafd0,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,gt_geometry,f4ab14a89bb7500e:eb9a69a904ce581b1952,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,gt_geometry,f4ab14a89bb7500e:6ca2bfb21e589ca12c33,0.0,0.0,0.0,0.0,True
f4ab14a89bb7500e,grpo_mass_pc,f4ab14a89bb7500e:046fe7acedf0638e7828,0.0,0.0,0.0,0.0,False
f4ab14a89bb7500e,grpo_mass_pc,f4ab14a89bb7500e:691166b2bbaaf64962dc,0.0,0.0,0.0,0.0,False
f4ab14a89bb7500e,grpo_mass_pc,f4ab14a89bb7500e:725f49c920df43eaf538,0.0,0.0,0.0,0.0,False
f4ab14a89bb7500e,grpo_mass_pc,f4ab14a89bb7500e:80c48c91dd8bde502bb5,0.0,0.0,0.0,0.0,False
f4ab14a89bb7500e,grpo_mass_pc,f4ab14a89bb7500e:7c6ee27f082f848ef094,0.0,0.0,0.0,0.0,False
f4ab14a89bb7500e,grpo_mass_pc,f4ab14a89bb7500e:379ebf0700ff720e2b31,0.0,0.0,0.0,0.0,False
f4ab14a89bb7500e,grpo_mass_pc,f4ab14a89bb7500e:b5e172771546a25678a6,0.0,0.0,0.0,0.0,False
f4ab14a89bb7500e,grpo_mass_pc,f4ab14a89bb7500e:65e9cdbea5293bec4333,0.0,0.0,0.0,0.0,False
f4ab14a89bb7500e,grpo_mass_pc,f4ab14a89bb7500e:1a8d43bf13a22923b47f,0.0,0.0,0.0,0.0,False
f4ab14a89bb7500e,grpo_mass_pc,f4ab14a89bb7500e:702d750676ddb1117eae,0.0,0.0,0.0,0.0,False
f4ab14a89bb7500e,grpo_mass_pc,f4ab14a89bb7500e:e9ee9c6939f4fa082e85,0.0,0.0,0.0,0.0,False
f4ab14a89bb7500e,grpo_mass_pc,f4ab14a89bb7500e:fc79523b0f82bf8bf627,0.0,0.0,0.0,0.0,False
f4ab14a89bb7500e,grpo_mass_pc,f4ab14a89bb7500e:68e5cf037a61d343a35a,0.0,0.0,0.0,0.0,False
f4ab14a89bb7500e,grpo_mass_pc,f4ab14a89bb7500e:bf11fbd7fba09ea9d5a9,0.0,0.0,0.0,0.0,False
f4ab14a89bb7500e,grpo_mass_pc,f4ab14a89bb7500e:ba9b10dce5fa4fe4568c,0.0,0.0,0.0,0.0,False
f4ab14a89bb7500e,grpo_mass_pc,f4ab14a89bb7500e:2e97c6dc7e556d5a8c8d,0.0,0.0,0.0,0.0,False
dc28a01b78d45b17,score,dc28a01b78d45b17:c0bf97c3cf7af08b6a2a,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,score,dc28a01b78d45b17:90fee85013d97e690def,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,score,dc28a01b78d45b17:fcad477cac55622a4a95,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,score,dc28a01b78d45b17:915475dbfa88575b989d,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,score,dc28a01b78d45b17:0f0591f1db4141536fcb,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,score,dc28a01b78d45b17:098cb03c237f7798046c,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,score,dc28a01b78d45b17:2bda70c3a574e4d309c8,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,score,dc28a01b78d45b17:a93296e76192caf84cac,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,score,dc28a01b78d45b17:bd6f3d84c03760064e85,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,score,dc28a01b78d45b17:8c56494cfed2fad501ec,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,score,dc28a01b78d45b17:22e6b2ce3807852d7753,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,score,dc28a01b78d45b17:d30086f85076791d0bf6,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,score,dc28a01b78d45b17:d015e51efd6eb687d060,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,score,dc28a01b78d45b17:a022a109ec1a2a281ee6,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,score,dc28a01b78d45b17:b8f089e4d38509c13388,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,score,dc28a01b78d45b17:2ea2347cf36af6768d28,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,pareto,dc28a01b78d45b17:c0bf97c3cf7af08b6a2a,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,pareto,dc28a01b78d45b17:90fee85013d97e690def,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,pareto,dc28a01b78d45b17:fcad477cac55622a4a95,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,pareto,dc28a01b78d45b17:915475dbfa88575b989d,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,pareto,dc28a01b78d45b17:0f0591f1db4141536fcb,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,pareto,dc28a01b78d45b17:098cb03c237f7798046c,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,pareto,dc28a01b78d45b17:2bda70c3a574e4d309c8,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,pareto,dc28a01b78d45b17:a93296e76192caf84cac,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,pareto,dc28a01b78d45b17:bd6f3d84c03760064e85,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,pareto,dc28a01b78d45b17:8c56494cfed2fad501ec,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,pareto,dc28a01b78d45b17:509716bd99360b557087,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,pareto,dc28a01b78d45b17:22e6b2ce3807852d7753,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,pareto,dc28a01b78d45b17:d30086f85076791d0bf6,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,pareto,dc28a01b78d45b17:d015e51efd6eb687d060,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,pareto,dc28a01b78d45b17:33b57d8661fcb772c258,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,pareto,dc28a01b78d45b17:b8f089e4d38509c13388,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,gt_geometry,dc28a01b78d45b17:63d54a52b72e5a0d611d,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,gt_geometry,dc28a01b78d45b17:f9616aad4b65162fe385,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,gt_geometry,dc28a01b78d45b17:2386d71f6975a243e55f,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,gt_geometry,dc28a01b78d45b17:920ec507c271194a6836,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,gt_geometry,dc28a01b78d45b17:45e95492be6fc6bda918,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,gt_geometry,dc28a01b78d45b17:d6e82e63d907546ccff4,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,gt_geometry,dc28a01b78d45b17:15a81bee8d887a50b3db,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,gt_geometry,dc28a01b78d45b17:74d54c9273b36b1c4f34,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,gt_geometry,dc28a01b78d45b17:de1b49fec31075deef4d,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,gt_geometry,dc28a01b78d45b17:fec090b03b8e21833b5f,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,gt_geometry,dc28a01b78d45b17:cc4fd67009f2e7dc37da,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,gt_geometry,dc28a01b78d45b17:bbafc2d4798bc29846e2,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,gt_geometry,dc28a01b78d45b17:4326d199030532d0dbb7,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,gt_geometry,dc28a01b78d45b17:7b51881e17e7431b226a,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,gt_geometry,dc28a01b78d45b17:efdf56b969b7462672c1,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,gt_geometry,dc28a01b78d45b17:a8a3eceeb0c4f5088777,0.0,0.0,0.0,0.0,True
dc28a01b78d45b17,grpo_mass_pc,dc28a01b78d45b17:c0bf97c3cf7af08b6a2a,0.0,0.0,0.0,0.0,False
dc28a01b78d45b17,grpo_mass_pc,dc28a01b78d45b17:90fee85013d97e690def,0.0,0.0,0.0,0.0,False
dc28a01b78d45b17,grpo_mass_pc,dc28a01b78d45b17:fcad477cac55622a4a95,0.0,0.0,0.0,0.0,False
dc28a01b78d45b17,grpo_mass_pc,dc28a01b78d45b17:915475dbfa88575b989d,0.0,0.0,0.0,0.0,False
dc28a01b78d45b17,grpo_mass_pc,dc28a01b78d45b17:0f0591f1db4141536fcb,0.0,0.0,0.0,0.0,False
dc28a01b78d45b17,grpo_mass_pc,dc28a01b78d45b17:098cb03c237f7798046c,0.0,0.0,0.0,0.0,False
dc28a01b78d45b17,grpo_mass_pc,dc28a01b78d45b17:2bda70c3a574e4d309c8,0.0,0.0,0.0,0.0,False
dc28a01b78d45b17,grpo_mass_pc,dc28a01b78d45b17:a93296e76192caf84cac,0.0,0.0,0.0,0.0,False
dc28a01b78d45b17,grpo_mass_pc,dc28a01b78d45b17:bd6f3d84c03760064e85,0.0,0.0,0.0,0.0,False
dc28a01b78d45b17,grpo_mass_pc,dc28a01b78d45b17:8c56494cfed2fad501ec,0.0,0.0,0.0,0.0,False
dc28a01b78d45b17,grpo_mass_pc,dc28a01b78d45b17:22e6b2ce3807852d7753,0.0,0.0,0.0,0.0,False
dc28a01b78d45b17,grpo_mass_pc,dc28a01b78d45b17:d30086f85076791d0bf6,0.0,0.0,0.0,0.0,False
dc28a01b78d45b17,grpo_mass_pc,dc28a01b78d45b17:d015e51efd6eb687d060,0.0,0.0,0.0,0.0,False
dc28a01b78d45b17,grpo_mass_pc,dc28a01b78d45b17:a022a109ec1a2a281ee6,0.0,0.0,0.0,0.0,False
dc28a01b78d45b17,grpo_mass_pc,dc28a01b78d45b17:b8f089e4d38509c13388,0.0,0.0,0.0,0.0,False
dc28a01b78d45b17,grpo_mass_pc,dc28a01b78d45b17:2ea2347cf36af6768d28,0.0,0.0,0.0,0.0,False
3f159d73e87a5e06,score,3f159d73e87a5e06:0e41276e642ba9d9e871,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,score,3f159d73e87a5e06:d3f4caac8bf76689991c,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,score,3f159d73e87a5e06:72ac98ce4f54a5267d1e,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,score,3f159d73e87a5e06:9ca5a4976a4ae7076427,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,score,3f159d73e87a5e06:9ef1a7dda9f4f37cac4a,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,score,3f159d73e87a5e06:dd6f5f7a0eed258c4872,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,score,3f159d73e87a5e06:6b9136f2c9bfc443b428,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,score,3f159d73e87a5e06:79aae595eb951d22107a,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,score,3f159d73e87a5e06:69014e8485dd3e98edd0,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,score,3f159d73e87a5e06:e4898abbb89d51142eb8,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,score,3f159d73e87a5e06:1b0889a27292b03846ef,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,score,3f159d73e87a5e06:2772938f271db2ab5c59,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,score,3f159d73e87a5e06:81c5a149fece62aa50e6,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,score,3f159d73e87a5e06:0cbb257756b4c3729e3a,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,score,3f159d73e87a5e06:bfe4fbd23a5d7bda910d,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,score,3f159d73e87a5e06:086b8447041073ae4170,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,pareto,3f159d73e87a5e06:0e41276e642ba9d9e871,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,pareto,3f159d73e87a5e06:d3f4caac8bf76689991c,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,pareto,3f159d73e87a5e06:72ac98ce4f54a5267d1e,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,pareto,3f159d73e87a5e06:9ca5a4976a4ae7076427,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,pareto,3f159d73e87a5e06:9ef1a7dda9f4f37cac4a,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,pareto,3f159d73e87a5e06:dd6f5f7a0eed258c4872,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,pareto,3f159d73e87a5e06:6b9136f2c9bfc443b428,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,pareto,3f159d73e87a5e06:79aae595eb951d22107a,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,pareto,3f159d73e87a5e06:69014e8485dd3e98edd0,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,pareto,3f159d73e87a5e06:e4898abbb89d51142eb8,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,pareto,3f159d73e87a5e06:1b0889a27292b03846ef,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,pareto,3f159d73e87a5e06:6ee0158d2b1d9b3d415f,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,pareto,3f159d73e87a5e06:b5e281a9f208ece2e692,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,pareto,3f159d73e87a5e06:2772938f271db2ab5c59,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,pareto,3f159d73e87a5e06:086b8447041073ae4170,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,pareto,3f159d73e87a5e06:81c5a149fece62aa50e6,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,gt_geometry,3f159d73e87a5e06:5ea5adf953d7047fc563,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,gt_geometry,3f159d73e87a5e06:d1a58f91920793aa5fc9,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,gt_geometry,3f159d73e87a5e06:f951fbbae46e50ce91cd,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,gt_geometry,3f159d73e87a5e06:9f0701dcdeb4c22030c6,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,gt_geometry,3f159d73e87a5e06:400c179fdb74602ee7a1,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,gt_geometry,3f159d73e87a5e06:5f850d3aec8a435f909a,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,gt_geometry,3f159d73e87a5e06:228484252fd729a14ee8,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,gt_geometry,3f159d73e87a5e06:b45959131eb720e78850,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,gt_geometry,3f159d73e87a5e06:e32535ab6e7bd8bfaa38,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,gt_geometry,3f159d73e87a5e06:e319c5a97eaf28eb9cd5,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,gt_geometry,3f159d73e87a5e06:5ebd33286c4b605321d3,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,gt_geometry,3f159d73e87a5e06:91df3c871ad1596f4ea6,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,gt_geometry,3f159d73e87a5e06:1c9d46a1cd664f4e0329,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,gt_geometry,3f159d73e87a5e06:84027652b160f0bc9f06,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,gt_geometry,3f159d73e87a5e06:1dad5410735b650f1294,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,gt_geometry,3f159d73e87a5e06:f21ea3506b2b955c7fd2,0.0,0.0,0.0,0.0,True
3f159d73e87a5e06,grpo_mass_pc,3f159d73e87a5e06:0e41276e642ba9d9e871,0.0,0.0,0.0,0.0,False
3f159d73e87a5e06,grpo_mass_pc,3f159d73e87a5e06:d3f4caac8bf76689991c,0.0,0.0,0.0,0.0,False
3f159d73e87a5e06,grpo_mass_pc,3f159d73e87a5e06:72ac98ce4f54a5267d1e,0.0,0.0,0.0,0.0,False
3f159d73e87a5e06,grpo_mass_pc,3f159d73e87a5e06:9ca5a4976a4ae7076427,0.0,0.0,0.0,0.0,False
3f159d73e87a5e06,grpo_mass_pc,3f159d73e87a5e06:9ef1a7dda9f4f37cac4a,0.0,0.0,0.0,0.0,False
3f159d73e87a5e06,grpo_mass_pc,3f159d73e87a5e06:dd6f5f7a0eed258c4872,0.0,0.0,0.0,0.0,False
3f159d73e87a5e06,grpo_mass_pc,3f159d73e87a5e06:6b9136f2c9bfc443b428,0.0,0.0,0.0,0.0,False
3f159d73e87a5e06,grpo_mass_pc,3f159d73e87a5e06:79aae595eb951d22107a,0.0,0.0,0.0,0.0,False
3f159d73e87a5e06,grpo_mass_pc,3f159d73e87a5e06:69014e8485dd3e98edd0,0.0,0.0,0.0,0.0,False
3f159d73e87a5e06,grpo_mass_pc,3f159d73e87a5e06:e4898abbb89d51142eb8,0.0,0.0,0.0,0.0,False
3f159d73e87a5e06,grpo_mass_pc,3f159d73e87a5e06:1b0889a27292b03846ef,0.0,0.0,0.0,0.0,False
3f159d73e87a5e06,grpo_mass_pc,3f159d73e87a5e06:2772938f271db2ab5c59,0.0,0.0,0.0,0.0,False
3f159d73e87a5e06,grpo_mass_pc,3f159d73e87a5e06:81c5a149fece62aa50e6,0.0,0.0,0.0,0.0,False
3f159d73e87a5e06,grpo_mass_pc,3f159d73e87a5e06:0cbb257756b4c3729e3a,0.0,0.0,0.0,0.0,False
3f159d73e87a5e06,grpo_mass_pc,3f159d73e87a5e06:bfe4fbd23a5d7bda910d,0.0,0.0,0.0,0.0,False
3f159d73e87a5e06,grpo_mass_pc,3f159d73e87a5e06:086b8447041073ae4170,0.0,0.0,0.0,0.0,False
bdfa1f8523c25328,score,bdfa1f8523c25328:01bf444581cc9395befd,0.0,0.0,0.0,0.0,True
bdfa1f8523c25328,score,bdfa1f8523c25328:3cacce7a682961c2daa9,0.0,0.0,0.0,0.0,True
bdfa1f8523c25328,score,bdfa1f8523c25328:4e316999a4f70f13cf61,0.0,0.0,0.0,0.0,True
