token,method,pool_type,PoolMass,QualityMatchedPoolMass,candidate_local_gain,local_gain_defined_candidate_count,local_gain_defined_scene_count,near_duplicate_representatives_0_10m
654a0ce9f6305cee,gt_geometry,strict,0.0,0.0,,0,0,16
654a0ce9f6305cee,grpo_mass_pc,operational,0.0,0.0,,0,0,16
654a0ce9f6305cee,grpo_mass_pc,strict,0.0,0.0,,0,0,0
672173aac8685233,score,operational,0.0,0.0,,0,0,16
672173aac8685233,score,strict,0.0,0.0,,0,0,16
672173aac8685233,pareto,operational,0.0,0.0,,0,0,16
672173aac8685233,pareto,strict,0.0,0.0,,0,0,16
672173aac8685233,gt_geometry,operational,0.0,0.0,,0,0,14
672173aac8685233,gt_geometry,strict,0.0,0.0,,0,0,14
672173aac8685233,grpo_mass_pc,operational,0.0,0.0,,0,0,16
672173aac8685233,grpo_mass_pc,strict,0.0,0.0,,0,0,0
74bf7898a5565ef7,score,operational,0.0,0.0,,0,0,14
74bf7898a5565ef7,score,strict,0.0,0.0,,0,0,14
74bf7898a5565ef7,pareto,operational,0.0,0.0,,0,0,15
74bf7898a5565ef7,pareto,strict,0.0,0.0,,0,0,15
74bf7898a5565ef7,gt_geometry,operational,0.0,0.0,,0,0,11
74bf7898a5565ef7,gt_geometry,strict,0.0,0.0,,0,0,11
74bf7898a5565ef7,grpo_mass_pc,operational,0.0,0.0,,0,0,14
74bf7898a5565ef7,grpo_mass_pc,strict,0.0,0.0,,0,0,0
4393df900c6557cb,score,operational,0.0,0.0,,0,0,16
4393df900c6557cb,score,strict,0.0,0.0,,0,0,16
4393df900c6557cb,pareto,operational,0.0,0.0,,0,0,16
4393df900c6557cb,pareto,strict,0.0,0.0,,0,0,16
4393df900c6557cb,gt_geometry,operational,0.0,0.0,,0,0,16
4393df900c6557cb,gt_geometry,strict,0.0,0.0,,0,0,16
4393df900c6557cb,grpo_mass_pc,operational,0.0,0.0,,0,0,16
4393df900c6557cb,grpo_mass_pc,strict,0.0,0.0,,0,0,0
059fb1d0f20e58d6,score,operational,0.0,0.0,,0,0,16
059fb1d0f20e58d6,score,strict,0.0,0.0,,0,0,16
059fb1d0f20e58d6,pareto,operational,0.0,0.0,,0,0,16
059fb1d0f20e58d6,pareto,strict,0.0,0.0,,0,0,16
059fb1d0f20e58d6,gt_geometry,operational,0.0,0.0,,0,0,16
059fb1d0f20e58d6,gt_geometry,strict,0.0,0.0,,0,0,16
059fb1d0f20e58d6,grpo_mass_pc,operational,0.0,0.0,,0,0,16
059fb1d0f20e58d6,grpo_mass_pc,strict,0.0,0.0,,0,0,0
b76fdedd0d1d5f46,score,operational,0.0,0.0,,0,0,16
b76fdedd0d1d5f46,score,strict,0.0,0.0,,0,0,16
b76fdedd0d1d5f46,pareto,operational,0.0,0.0,,0,0,16
b76fdedd0d1d5f46,pareto,strict,0.0,0.0,,0,0,16
b76fdedd0d1d5f46,gt_geometry,operational,0.0,0.0,,0,0,16
b76fdedd0d1d5f46,gt_geometry,strict,0.0,0.0,,0,0,16
b76fdedd0d1d5f46,grpo_mass_pc,operational,0.0,0.0,,0,0,16
b76fdedd0d1d5f46,grpo_mass_pc,strict,0.0,0.0,,0,0,0
005a44fa33b55e7b,score,operational,0.0,0.0,,0,0,16
005a44fa33b55e7b,score,strict,0.0,0.0,,0,0,16
005a44fa33b55e7b,pareto,operational,0.0,0.0,,0,0,16
005a44fa33b55e7b,pareto,strict,0.0,0.0,,0,0,16
005a44fa33b55e7b,gt_geometry,operational,0.0,0.0,,0,0,16
005a44fa33b55e7b,gt_geometry,strict,0.0,0.0,,0,0,16
005a44fa33b55e7b,grpo_mass_pc,operational,0.0,0.0,,0,0,16
005a44fa33b55e7b,grpo_mass_pc,strict,0.0,0.0,,0,0,0
cdf23d07ec42535e,score,operational,0.0,0.0,,0,0,15
cdf23d07ec42535e,score,strict,0.0,0.0,,0,0,15
cdf23d07ec42535e,pareto,operational,0.0,0.0,,0,0,15
cdf23d07ec42535e,pareto,strict,0.0,0.0,,0,0,15
cdf23d07ec42535e,gt_geometry,operational,0.0,0.0,,0,0,13
cdf23d07ec42535e,gt_geometry,strict,0.0,0.0,,0,0,13
cdf23d07ec42535e,grpo_mass_pc,operational,0.0,0.0,,0,0,15
cdf23d07ec42535e,grpo_mass_pc,strict,0.0,0.0,,0,0,0
5bb0b67e360f5a85,score,operational,0.0,0.0,,0,0,15
5bb0b67e360f5a85,score,strict,0.0,0.0,,0,0,15
5bb0b67e360f5a85,pareto,operational,0.0,0.0,,0,0,15
5bb0b67e360f5a85,pareto,strict,0.0,0.0,,0,0,15
5bb0b67e360f5a85,gt_geometry,operational,0.0,0.0,,0,0,13
5bb0b67e360f5a85,gt_geometry,strict,0.0,0.0,,0,0,13
5bb0b67e360f5a85,grpo_mass_pc,operational,0.0,0.0,,0,0,15
5bb0b67e360f5a85,grpo_mass_pc,strict,0.0,0.0,,0,0,0
d5b5493184c257bd,score,operational,0.0,0.0,,0,0,16
d5b5493184c257bd,score,strict,0.0,0.0,,0,0,16
d5b5493184c257bd,pareto,operational,0.0,0.0,,0,0,16
d5b5493184c257bd,pareto,strict,0.0,0.0,,0,0,16
d5b5493184c257bd,gt_geometry,operational,0.0,0.0,,0,0,16
d5b5493184c257bd,gt_geometry,strict,0.0,0.0,,0,0,16
d5b5493184c257bd,grpo_mass_pc,operational,0.0,0.0,,0,0,16
d5b5493184c257bd,grpo_mass_pc,strict,0.0,0.0,,0,0,0
a85370bd50145fbc,score,operational,0.0,0.0,,0,0,16
a85370bd50145fbc,score,strict,0.0,0.0,,0,0,16
a85370bd50145fbc,pareto,operational,0.0,0.0,,0,0,16
a85370bd50145fbc,pareto,strict,0.0,0.0,,0,0,16
a85370bd50145fbc,gt_geometry,operational,0.0,0.0,,0,0,16
a85370bd50145fbc,gt_geometry,strict,0.0,0.0,,0,0,16
a85370bd50145fbc,grpo_mass_pc,operational,0.0,0.0,,0,0,16
a85370bd50145fbc,grpo_mass_pc,strict,0.0,0.0,,0,0,0
6b0de122978c5d6c,score,operational,0.0,0.0,,0,0,16
6b0de122978c5d6c,score,strict,0.0,0.0,,0,0,16
6b0de122978c5d6c,pareto,operational,0.0,0.0,,0,0,16
6b0de122978c5d6c,pareto,strict,0.0,0.0,,0,0,16
6b0de122978c5d6c,gt_geometry,operational,0.0,0.0,,0,0,11
6b0de122978c5d6c,gt_geometry,strict,0.0,0.0,,0,0,11
6b0de122978c5d6c,grpo_mass_pc,operational,0.0,0.0,,0,0,16
6b0de122978c5d6c,grpo_mass_pc,strict,0.0,0.0,,0,0,0
9257645ceccb550b,score,operational,0.0,0.0,,0,0,16
9257645ceccb550b,score,strict,0.0,0.0,,0,0,16
9257645ceccb550b,pareto,operational,0.0,0.0,,0,0,16
9257645ceccb550b,pareto,strict,0.0,0.0,,0,0,16
9257645ceccb550b,gt_geometry,operational,0.0,0.0,,0,0,16
9257645ceccb550b,gt_geometry,strict,0.0,0.0,,0,0,16
9257645ceccb550b,grpo_mass_pc,operational,0.0,0.0,,0,0,16
9257645ceccb550b,grpo_mass_pc,strict,0.0,0.0,,0,0,0
5d03327b42d153b1,score,operational,0.0,0.0,,0,0,16
5d03327b42d153b1,score,strict,0.0,0.0,,0,0,16
5d03327b42d153b1,pareto,operational,0.0,0.0,,0,0,16
5d03327b42d153b1,pareto,strict,0.0,0.0,,0,0,16
5d03327b42d153b1,gt_geometry,operational,0.0,0.0,,0,0,12
5d03327b42d153b1,gt_geometry,strict,0.0,0.0,,0,0,12
5d03327b42d153b1,grpo_mass_pc,operational,0.0,0.0,,0,0,16
5d03327b42d153b1,grpo_mass_pc,strict,0.0,0.0,,0,0,0
f53ce90fba735a76,score,operational,0.0,0.0,,0,0,14
f53ce90fba735a76,score,strict,0.0,0.0,,0,0,14
f53ce90fba735a76,pareto,operational,0.0,0.0,,0,0,14
f53ce90fba735a76,pareto,strict,0.0,0.0,,0,0,14
f53ce90fba735a76,gt_geometry,operational,0.0,0.0,,0,0,12
f53ce90fba735a76,gt_geometry,strict,0.0,0.0,,0,0,12
f53ce90fba735a76,grpo_mass_pc,operational,0.0,0.0,,0,0,14
f53ce90fba735a76,grpo_mass_pc,strict,0.0,0.0,,0,0,0
89ba731076de572c,score,operational,0.0,0.0,,0,0,15
89ba731076de572c,score,strict,0.0,0.0,,0,0,15
89ba731076de572c,pareto,operational,0.0,0.0,,0,0,16
89ba731076de572c,pareto,strict,0.0,0.0,,0,0,16
89ba731076de572c,gt_geometry,operational,0.0,0.0,,0,0,12
89ba731076de572c,gt_geometry,strict,0.0,0.0,,0,0,12
89ba731076de572c,grpo_mass_pc,operational,0.0,0.0,,0,0,15
89ba731076de572c,grpo_mass_pc,strict,0.0,0.0,,0,0,0
d49e1049666e5596,score,operational,0.0,0.0,,0,0,15
d49e1049666e5596,score,strict,0.0,0.0,,0,0,15
d49e1049666e5596,pareto,operational,0.0,0.0,,0,0,15
d49e1049666e5596,pareto,strict,0.0,0.0,,0,0,15
d49e1049666e5596,gt_geometry,operational,0.0,0.0,,0,0,13
d49e1049666e5596,gt_geometry,strict,0.0,0.0,,0,0,13
d49e1049666e5596,grpo_mass_pc,operational,0.0,0.0,,0,0,15
d49e1049666e5596,grpo_mass_pc,strict,0.0,0.0,,0,0,0
30e1141fbb1e5009,score,operational,0.0,0.0,,0,0,16
30e1141fbb1e5009,score,strict,0.0,0.0,,0,0,16
30e1141fbb1e5009,pareto,operational,0.0,0.0,,0,0,16
30e1141fbb1e5009,pareto,strict,0.0,0.0,,0,0,16
30e1141fbb1e5009,gt_geometry,operational,0.0,0.0,,0,0,12
30e1141fbb1e5009,gt_geometry,strict,0.0,0.0,,0,0,12
30e1141fbb1e5009,grpo_mass_pc,operational,0.0,0.0,,0,0,16
30e1141fbb1e5009,grpo_mass_pc,strict,0.0,0.0,,0,0,0
377ceb5650355d8b,score,operational,0.0,0.0,,0,0,16
377ceb5650355d8b,score,strict,0.0,0.0,,0,0,16
377ceb5650355d8b,pareto,operational,0.0,0.0,,0,0,16
377ceb5650355d8b,pareto,strict,0.0,0.0,,0,0,16
377ceb5650355d8b,gt_geometry,operational,0.0,0.0,,0,0,13
377ceb5650355d8b,gt_geometry,strict,0.0,0.0,,0,0,13
377ceb5650355d8b,grpo_mass_pc,operational,0.0,0.0,,0,0,16
377ceb5650355d8b,grpo_mass_pc,strict,0.0,0.0,,0,0,0
93aa103155cd5295,score,operational,0.0,0.0,,0,0,16
93aa103155cd5295,score,strict,0.0,0.0,,0,0,16
93aa103155cd5295,pareto,operational,0.0,0.0,,0,0,16
93aa103155cd5295,pareto,strict,0.0,0.0,,0,0,16
93aa103155cd5295,gt_geometry,operational,0.0009765625,0.0,,0,0,16
93aa103155cd5295,gt_geometry,strict,0.0009765625,0.0,,0,0,16
93aa103155cd5295,grpo_mass_pc,operational,0.0,0.0,,0,0,16
93aa103155cd5295,grpo_mass_pc,strict,0.0,0.0,,0,0,0
1dbae60fb78c532a,score,operational,0.0,0.0,,0,0,14
1dbae60fb78c532a,score,strict,0.0,0.0,,0,0,14
1dbae60fb78c532a,pareto,operational,0.0,0.0,,0,0,14
1dbae60fb78c532a,pareto,strict,0.0,0.0,,0,0,14
1dbae60fb78c532a,gt_geometry,operational,0.0,0.0,,0,0,13
1dbae60fb78c532a,gt_geometry,strict,0.0,0.0,,0,0,13
1dbae60fb78c532a,grpo_mass_pc,operational,0.0,0.0,,0,0,14
1dbae60fb78c532a,grpo_mass_pc,strict,0.0,0.0,,0,0,0
50fefa46fcc855fb,score,operational,0.0,0.0,,0,0,16
50fefa46fcc855fb,score,strict,0.0,0.0,,0,0,16
50fefa46fcc855fb,pareto,operational,0.0,0.0,,0,0,16
50fefa46fcc855fb,pareto,strict,0.0,0.0,,0,0,16
50fefa46fcc855fb,gt_geometry,operational,0.0,0.0,,0,0,16
50fefa46fcc855fb,gt_geometry,strict,0.0,0.0,,0,0,16
50fefa46fcc855fb,grpo_mass_pc,operational,0.0,0.0,,0,0,16
50fefa46fcc855fb,grpo_mass_pc,strict,0.0,0.0,,0,0,0
baef6630583c5f87,score,operational,0.0,0.0,,0,0,16
baef6630583c5f87,score,strict,0.0,0.0,,0,0,16
baef6630583c5f87,pareto,operational,0.0,0.0,,0,0,16
baef6630583c5f87,pareto,strict,0.0,0.0,,0,0,16
baef6630583c5f87,gt_geometry,operational,0.0,0.0,,0,0,11
baef6630583c5f87,gt_geometry,strict,0.0,0.0,,0,0,11
baef6630583c5f87,grpo_mass_pc,operational,0.0,0.0,,0,0,16
baef6630583c5f87,grpo_mass_pc,strict,0.0,0.0,,0,0,0
8b0773eaa2375bbf,score,operational,0.0,0.0,,0,0,13
8b0773eaa2375bbf,score,strict,0.0,0.0,,0,0,13
8b0773eaa2375bbf,pareto,operational,0.0,0.0,,0,0,13
8b0773eaa2375bbf,pareto,strict,0.0,0.0,,0,0,13
8b0773eaa2375bbf,gt_geometry,operational,0.0,0.0,,0,0,12
8b0773eaa2375bbf,gt_geometry,strict,0.0,0.0,,0,0,12
8b0773eaa2375bbf,grpo_mass_pc,operational,0.0,0.0,,0,0,13
8b0773eaa2375bbf,grpo_mass_pc,strict,0.0,0.0,,0,0,0
80e2038fd0555030,score,operational,0.0,0.0,,0,0,16
80e2038fd0555030,score,strict,0.0,0.0,,0,0,16
80e2038fd0555030,pareto,operational,0.0,0.0,,0,0,16
80e2038fd0555030,pareto,strict,0.0,0.0,,0,0,16
80e2038fd0555030,gt_geometry,operational,0.0,0.0,,0,0,11
80e2038fd0555030,gt_geometry,strict,0.0,0.0,,0,0,11
80e2038fd0555030,grpo_mass_pc,operational,0.0,0.0,,0,0,16
80e2038fd0555030,grpo_mass_pc,strict,0.0,0.0,,0,0,0
d341827e6b485782,score,operational,0.0,0.0,,0,0,16
d341827e6b485782,score,strict,0.0,0.0,,0,0,16
d341827e6b485782,pareto,operational,0.0,0.0,,0,0,16
d341827e6b485782,pareto,strict,0.0,0.0,,0,0,16
d341827e6b485782,gt_geometry,operational,0.0,0.0,,0,0,16
d341827e6b485782,gt_geometry,strict,0.0,0.0,,0,0,16
d341827e6b485782,grpo_mass_pc,operational,0.0,0.0,,0,0,16
d341827e6b485782,grpo_mass_pc,strict,0.0,0.0,,0,0,0
d6f1d7ade74c5d53,score,operational,0.0,0.0,,0,0,16
d6f1d7ade74c5d53,score,strict,0.0,0.0,,0,0,16
d6f1d7ade74c5d53,pareto,operational,0.0,0.0,,0,0,16
d6f1d7ade74c5d53,pareto,strict,0.0,0.0,,0,0,16
d6f1d7ade74c5d53,gt_geometry,operational,0.0,0.0,,0,0,16
d6f1d7ade74c5d53,gt_geometry,strict,0.0,0.0,,0,0,16
d6f1d7ade74c5d53,grpo_mass_pc,operational,0.0,0.0,,0,0,16
d6f1d7ade74c5d53,grpo_mass_pc,strict,0.0,0.0,,0,0,0
0827c1c05e0e5596,score,operational,0.0,0.0,,0,0,16
0827c1c05e0e5596,score,strict,0.0,0.0,,0,0,16
0827c1c05e0e5596,pareto,operational,0.0,0.0,,0,0,16
0827c1c05e0e5596,pareto,strict,0.0,0.0,,0,0,16
0827c1c05e0e5596,gt_geometry,operational,0.0,0.0,,0,0,16
0827c1c05e0e5596,gt_geometry,strict,0.0,0.0,,0,0,16
0827c1c05e0e5596,grpo_mass_pc,operational,0.0,0.0,,0,0,16
0827c1c05e0e5596,grpo_mass_pc,strict,0.0,0.0,,0,0,0
e9cd4fda706e5516,score,operational,0.0,0.0,,0,0,16
e9cd4fda706e5516,score,strict,0.0,0.0,,0,0,16
e9cd4fda706e5516,pareto,operational,0.0,0.0,,0,0,16
e9cd4fda706e5516,pareto,strict,0.0,0.0,,0,0,16
e9cd4fda706e5516,gt_geometry,operational,0.0,0.0,,0,0,16
e9cd4fda706e5516,gt_geometry,strict,0.0,0.0,,0,0,16
e9cd4fda706e5516,grpo_mass_pc,operational,0.0,0.0,,0,0,16
e9cd4fda706e5516,grpo_mass_pc,strict,0.0,0.0,,0,0,0
bae5037e472250dc,score,operational,0.0,0.0,,0,0,16
bae5037e472250dc,score,strict,0.0,0.0,,0,0,16
bae5037e472250dc,pareto,operational,0.0,0.0,,0,0,16
bae5037e472250dc,pareto,strict,0.0,0.0,,0,0,16
bae5037e472250dc,gt_geometry,operational,0.0,0.0,,0,0,13
bae5037e472250dc,gt_geometry,strict,0.0,0.0,,0,0,13
bae5037e472250dc,grpo_mass_pc,operational,0.0,0.0,,0,0,16
bae5037e472250dc,grpo_mass_pc,strict,0.0,0.0,,0,0,0
3e7e4bd1053d5d92,score,operational,0.0,0.0,,0,0,10
3e7e4bd1053d5d92,score,strict,0.0,0.0,,0,0,10
3e7e4bd1053d5d92,pareto,operational,0.0,0.0,,0,0,15
3e7e4bd1053d5d92,pareto,strict,0.0,0.0,,0,0,15
3e7e4bd1053d5d92,gt_geometry,operational,0.0,0.0,,0,0,8
3e7e4bd1053d5d92,gt_geometry,strict,0.0,0.0,,0,0,8
3e7e4bd1053d5d92,grpo_mass_pc,operational,0.0,0.0,,0,0,10
3e7e4bd1053d5d92,grpo_mass_pc,strict,0.0,0.0,,0,0,0
bc6cd32ccb1b5427,score,operational,0.0,0.0,,0,0,16
bc6cd32ccb1b5427,score,strict,0.0,0.0,,0,0,16
bc6cd32ccb1b5427,pareto,operational,0.0,0.0,,0,0,16
bc6cd32ccb1b5427,pareto,strict,0.0,0.0,,0,0,16
bc6cd32ccb1b5427,gt_geometry,operational,0.0,0.0,,0,0,16
bc6cd32ccb1b5427,gt_geometry,strict,0.0,0.0,,0,0,16
bc6cd32ccb1b5427,grpo_mass_pc,operational,0.0,0.0,,0,0,16
bc6cd32ccb1b5427,grpo_mass_pc,strict,0.0,0.0,,0,0,0
a4c4b9cae9f356bb,score,operational,0.0,0.0,,0,0,16
a4c4b9cae9f356bb,score,strict,0.0,0.0,,0,0,16
a4c4b9cae9f356bb,pareto,operational,0.0,0.0,,0,0,16
a4c4b9cae9f356bb,pareto,strict,0.0,0.0,,0,0,16
a4c4b9cae9f356bb,gt_geometry,operational,0.0,0.0,,0,0,15
a4c4b9cae9f356bb,gt_geometry,strict,0.0,0.0,,0,0,15
a4c4b9cae9f356bb,grpo_mass_pc,operational,0.0,0.0,,0,0,16
a4c4b9cae9f356bb,grpo_mass_pc,strict,0.0,0.0,,0,0,0
1e8cca8760da5948,score,operational,0.0,0.0,,0,0,16
1e8cca8760da5948,score,strict,0.0,0.0,,0,0,16
1e8cca8760da5948,pareto,operational,0.0,0.0,,0,0,16
1e8cca8760da5948,pareto,strict,0.0,0.0,,0,0,16
1e8cca8760da5948,gt_geometry,operational,0.0,0.0,,0,0,10
1e8cca8760da5948,gt_geometry,strict,0.0,0.0,,0,0,10
1e8cca8760da5948,grpo_mass_pc,operational,0.0,0.0,,0,0,16
1e8cca8760da5948,grpo_mass_pc,strict,0.0,0.0,,0,0,0
c7e306be08105b70,score,operational,0.0009765625,0.0009765625,,0,0,14
c7e306be08105b70,score,strict,0.0009765625,0.0009765625,,0,0,14
c7e306be08105b70,pareto,operational,0.0009765625,0.0009765625,,0,0,14
c7e306be08105b70,pareto,strict,0.0009765625,0.0009765625,,0,0,14
c7e306be08105b70,gt_geometry,operational,0.0,0.0,,0,0,12
c7e306be08105b70,gt_geometry,strict,0.0,0.0,,0,0,12
c7e306be08105b70,grpo_mass_pc,operational,0.0009765625,0.0009765625,,0,0,14
c7e306be08105b70,grpo_mass_pc,strict,0.0,0.0,,0,0,0
26e0f72c031b5f07,score,operational,0.0,0.0,,0,0,16
26e0f72c031b5f07,score,strict,0.0,0.0,,0,0,16
26e0f72c031b5f07,pareto,operational,0.0,0.0,,0,0,16
26e0f72c031b5f07,pareto,strict,0.0,0.0,,0,0,16
26e0f72c031b5f07,gt_geometry,operational,0.0,0.0,,0,0,16
26e0f72c031b5f07,gt_geometry,strict,0.0,0.0,,0,0,16
26e0f72c031b5f07,grpo_mass_pc,operational,0.0,0.0,,0,0,16
26e0f72c031b5f07,grpo_mass_pc,strict,0.0,0.0,,0,0,0
56e525076cab5f42,score,operational,0.0,0.0,,0,0,16
56e525076cab5f42,score,strict,0.0,0.0,,0,0,16
56e525076cab5f42,pareto,operational,0.0,0.0,,0,0,16
56e525076cab5f42,pareto,strict,0.0,0.0,,0,0,16
56e525076cab5f42,gt_geometry,operational,0.0,0.0,,0,0,16
56e525076cab5f42,gt_geometry,strict,0.0,0.0,,0,0,16
56e525076cab5f42,grpo_mass_pc,operational,0.0,0.0,,0,0,16
56e525076cab5f42,grpo_mass_pc,strict,0.0,0.0,,0,0,0
4ce4021236435fc2,score,operational,0.0,0.0,,0,0,16
4ce4021236435fc2,score,strict,0.0,0.0,,0,0,16
4ce4021236435fc2,pareto,operational,0.0,0.0,,0,0,16
4ce4021236435fc2,pareto,strict,0.0,0.0,,0,0,16
4ce4021236435fc2,gt_geometry,operational,0.0,0.0,,0,0,13
4ce4021236435fc2,gt_geometry,strict,0.0,0.0,,0,0,13
4ce4021236435fc2,grpo_mass_pc,operational,0.0,0.0,,0,0,16
4ce4021236435fc2,grpo_mass_pc,strict,0.0,0.0,,0,0,0
3ae8bec3c87f599a,score,operational,0.0,0.0,,0,0,16
3ae8bec3c87f599a,score,strict,0.0,0.0,,0,0,16
3ae8bec3c87f599a,pareto,operational,0.0,0.0,,0,0,16
3ae8bec3c87f599a,pareto,strict,0.0,0.0,,0,0,16
3ae8bec3c87f599a,gt_geometry,operational,0.0,0.0,,0,0,13
3ae8bec3c87f599a,gt_geometry,strict,0.0,0.0,,0,0,13
3ae8bec3c87f599a,grpo_mass_pc,operational,0.0,0.0,,0,0,16
3ae8bec3c87f599a,grpo_mass_pc,strict,0.0,0.0,,0,0,0
de9dfb594099510e,score,operational,0.0,0.0,,0,0,16
de9dfb594099510e,score,strict,0.0,0.0,,0,0,16
de9dfb594099510e,pareto,operational,0.0,0.0,,0,0,16
de9dfb594099510e,pareto,strict,0.0,0.0,,0,0,16
de9dfb594099510e,gt_geometry,operational,0.0,0.0,,0,0,16
de9dfb594099510e,gt_geometry,strict,0.0,0.0,,0,0,16
de9dfb594099510e,grpo_mass_pc,operational,0.0,0.0,,0,0,16
de9dfb594099510e,grpo_mass_pc,strict,0.0,0.0,,0,0,0
ba1ace8df74d5f7b,score,operational,0.0,0.0,,0,0,15
ba1ace8df74d5f7b,score,strict,0.0,0.0,,0,0,15
ba1ace8df74d5f7b,pareto,operational,0.0,0.0,,0,0,16
ba1ace8df74d5f7b,pareto,strict,0.0,0.0,,0,0,16
ba1ace8df74d5f7b,gt_geometry,operational,0.0,0.0,,0,0,12
ba1ace8df74d5f7b,gt_geometry,strict,0.0,0.0,,0,0,12
ba1ace8df74d5f7b,grpo_mass_pc,operational,0.0,0.0,,0,0,15
ba1ace8df74d5f7b,grpo_mass_pc,strict,0.0,0.0,,0,0,0
502320eeaec55d1f,score,operational,0.0,0.0,,0,0,15
502320eeaec55d1f,score,strict,0.0,0.0,,0,0,15
502320eeaec55d1f,pareto,operational,0.0,0.0,,0,0,15
502320eeaec55d1f,pareto,strict,0.0,0.0,,0,0,15
502320eeaec55d1f,gt_geometry,operational,0.0,0.0,,0,0,14
502320eeaec55d1f,gt_geometry,strict,0.0,0.0,,0,0,14
502320eeaec55d1f,grpo_mass_pc,operational,0.0,0.0,,0,0,15
502320eeaec55d1f,grpo_mass_pc,strict,0.0,0.0,,0,0,0
2dd169c11ca55cf5,score,operational,0.0,0.0,,0,0,16
2dd169c11ca55cf5,score,strict,0.0,0.0,,0,0,16
2dd169c11ca55cf5,pareto,operational,0.0,0.0,,0,0,16
2dd169c11ca55cf5,pareto,strict,0.0,0.0,,0,0,16
2dd169c11ca55cf5,gt_geometry,operational,0.0,0.0,,0,0,14
2dd169c11ca55cf5,gt_geometry,strict,0.0,0.0,,0,0,14
2dd169c11ca55cf5,grpo_mass_pc,operational,0.0,0.0,,0,0,16
2dd169c11ca55cf5,grpo_mass_pc,strict,0.0,0.0,,0,0,0
14bd7947aab75ae6,score,operational,0.0,0.0,,0,0,16
14bd7947aab75ae6,score,strict,0.0,0.0,,0,0,16
14bd7947aab75ae6,pareto,operational,0.0,0.0,,0,0,16
14bd7947aab75ae6,pareto,strict,0.0,0.0,,0,0,16
14bd7947aab75ae6,gt_geometry,operational,0.0,0.0,,0,0,16
14bd7947aab75ae6,gt_geometry,strict,0.0,0.0,,0,0,16
14bd7947aab75ae6,grpo_mass_pc,operational,0.0,0.0,,0,0,16
14bd7947aab75ae6,grpo_mass_pc,strict,0.0,0.0,,0,0,0
3acaadb297b15413,score,operational,0.0,0.0,,0,0,14
3acaadb297b15413,score,strict,0.0,0.0,,0,0,14
3acaadb297b15413,pareto,operational,0.0,0.0,,0,0,14
3acaadb297b15413,pareto,strict,0.0,0.0,,0,0,14
3acaadb297b15413,gt_geometry,operational,0.0,0.0,,0,0,8
3acaadb297b15413,gt_geometry,strict,0.0,0.0,,0,0,8
3acaadb297b15413,grpo_mass_pc,operational,0.0,0.0,,0,0,14
3acaadb297b15413,grpo_mass_pc,strict,0.0,0.0,,0,0,0
4667b479001e52d3,score,operational,0.0,0.0,,0,0,16
4667b479001e52d3,score,strict,0.0,0.0,,0,0,16
4667b479001e52d3,pareto,operational,0.0,0.0,,0,0,16
4667b479001e52d3,pareto,strict,0.0,0.0,,0,0,16
4667b479001e52d3,gt_geometry,operational,0.0,0.0,,0,0,11
4667b479001e52d3,gt_geometry,strict,0.0,0.0,,0,0,11
4667b479001e52d3,grpo_mass_pc,operational,0.0,0.0,,0,0,16
4667b479001e52d3,grpo_mass_pc,strict,0.0,0.0,,0,0,0
7f15d26426a65449,score,operational,0.0,0.0,,0,0,13
7f15d26426a65449,score,strict,0.0,0.0,,0,0,13
7f15d26426a65449,pareto,operational,0.0,0.0,,0,0,14
7f15d26426a65449,pareto,strict,0.0,0.0,,0,0,14
7f15d26426a65449,gt_geometry,operational,0.0,0.0,,0,0,11
7f15d26426a65449,gt_geometry,strict,0.0,0.0,,0,0,11
7f15d26426a65449,grpo_mass_pc,operational,0.0,0.0,,0,0,13
7f15d26426a65449,grpo_mass_pc,strict,0.0,0.0,,0,0,0
70fb14aa330a5e1a,score,operational,0.0,0.0,,0,0,16
70fb14aa330a5e1a,score,strict,0.0,0.0,,0,0,16
70fb14aa330a5e1a,pareto,operational,0.0,0.0,,0,0,16
70fb14aa330a5e1a,pareto,strict,0.0,0.0,,0,0,16
70fb14aa330a5e1a,gt_geometry,operational,0.0,0.0,,0,0,16
70fb14aa330a5e1a,gt_geometry,strict,0.0,0.0,,0,0,16
70fb14aa330a5e1a,grpo_mass_pc,operational,0.0,0.0,,0,0,16
70fb14aa330a5e1a,grpo_mass_pc,strict,0.0,0.0,,0,0,0
390944a5467b51c5,score,operational,0.0,0.0,,0,0,16
390944a5467b51c5,score,strict,0.0,0.0,,0,0,16
390944a5467b51c5,pareto,operational,0.0,0.0,,0,0,16
390944a5467b51c5,pareto,strict,0.0,0.0,,0,0,16
390944a5467b51c5,gt_geometry,operational,0.0,0.0,,0,0,16
390944a5467b51c5,gt_geometry,strict,0.0,0.0,,0,0,16
390944a5467b51c5,grpo_mass_pc,operational,0.0,0.0,,0,0,16
390944a5467b51c5,grpo_mass_pc,strict,0.0,0.0,,0,0,0
de37d906807d5da4,score,operational,0.0,0.0,,0,0,16
de37d906807d5da4,score,strict,0.0,0.0,,0,0,16
de37d906807d5da4,pareto,operational,0.0,0.0,,0,0,16
de37d906807d5da4,pareto,strict,0.0,0.0,,0,0,16
de37d906807d5da4,gt_geometry,operational,0.0,0.0,,0,0,16
de37d906807d5da4,gt_geometry,strict,0.0,0.0,,0,0,16
de37d906807d5da4,grpo_mass_pc,operational,0.0,0.0,,0,0,16
