pair_id,protocol,gap_limit,token,exact_source,NC,DAC,near_region,near_index,far_index,PDMS_gap,near_PDMS,far_PDMS,near_q,far_q,near_r_knn,far_r_knn,common_noise_key
sensitivity:af62d866653053f6:34:33,sensitivity,0.5,af62d866653053f6,IL-native,1.0,1.0,boundary,34,33,0.008826909819561024,87.57604796089441,87.58487487071397,65.625,96.09375,1.0684711094265849,1.5180753877239106,sensitivity:af62d866653053f6:34:33
sensitivity:af62d866653053f6:37:47,sensitivity,0.5,af62d866653053f6,IL-native,1.0,1.0,boundary,37,47,0.031193539675030024,86.90997934780218,86.87878580812715,68.75,100.0,1.0950564180123954,1.8700525054472574,sensitivity:af62d866653053f6:37:47
sensitivity:af62d866653053f6:39:40,sensitivity,0.5,af62d866653053f6,IL-native,1.0,1.0,boundary,39,40,0.02830885420183904,86.8511070806939,86.82279822649205,90.625,100.0,1.3086183374604845,2.320826847013018,sensitivity:af62d866653053f6:39:40
sensitivity:af62d866653053f6:48:61,sensitivity,0.5,af62d866653053f6,IL-native,1.0,1.0,boundary,48,61,0.072756434949099,86.92436776125435,86.85161132630525,89.84375,96.875,1.2619844584520605,1.5874345488338173,sensitivity:af62d866653053f6:48:61
sensitivity:af80a080342354b5:156:144,sensitivity,0.5,af80a080342354b5,Bridge-0.2_mts_8751,1.0,1.0,boundary,156,144,0.0,100.0,100.0,90.625,99.21875,1.5342196894594333,2.1212757535871893,sensitivity:af80a080342354b5:156:144
sensitivity:af80a080342354b5:14:0,sensitivity,0.5,af80a080342354b5,GT,1.0,1.0,boundary,14,0,0.0,100.0,100.0,94.53125,99.21875,1.74720717956418,2.47275347379715,sensitivity:af80a080342354b5:14:0
sensitivity:af80a080342354b5:19:1,sensitivity,0.5,af80a080342354b5,GT,1.0,1.0,boundary,19,1,0.0,100.0,100.0,94.53125,99.21875,1.7712596106581442,2.7291315219732666,sensitivity:af80a080342354b5:19:1
sensitivity:af80a080342354b5:33:45,sensitivity,0.5,af80a080342354b5,IL-native,1.0,1.0,boundary,33,45,0.0,100.0,100.0,58.59375,97.65625,1.0741999465646186,1.9012420664075484,sensitivity:af80a080342354b5:33:45
sensitivity:af816d6041dd5257:164:160,sensitivity,0.5,af816d6041dd5257,Bridge-0.2_grpo_9041,1.0,1.0,boundary,164,160,0.0,100.0,100.0,94.53125,96.09375,1.4925212275069193,1.5917307377752974,sensitivity:af816d6041dd5257:164:160
sensitivity:af816d6041dd5257:168:172,sensitivity,0.5,af816d6041dd5257,Bridge-0.2_grpo_9041,1.0,1.0,boundary,168,172,0.0,100.0,100.0,94.53125,96.875,1.499626581268534,1.7103975336851889,sensitivity:af816d6041dd5257:168:172
sensitivity:af816d6041dd5257:128:132,sensitivity,0.5,af816d6041dd5257,Bridge-0.2_mts_8692,1.0,1.0,boundary,128,132,0.11689102904080073,99.41713364799453,99.30024261895373,79.6875,97.65625,1.2237159249511638,2.061310623525972,sensitivity:af816d6041dd5257:128:132
sensitivity:af816d6041dd5257:38:40,sensitivity,0.5,af816d6041dd5257,IL-native,1.0,1.0,boundary,38,40,0.04364083293985743,100.0,99.95635916706014,50.0,96.875,0.9966070964710172,1.7146466927129216,sensitivity:af816d6041dd5257:38:40
sensitivity:afe0ef0cd35b57f7:34:50,sensitivity,0.5,afe0ef0cd35b57f7,IL-native,1.0,1.0,boundary,34,50,0.006043462632973728,89.87602687401973,89.8820703366527,76.5625,98.4375,1.2042295959793616,2.4453925535114207,sensitivity:afe0ef0cd35b57f7:34:50
sensitivity:aff2feebf9cb5afb:32:58,sensitivity,0.5,aff2feebf9cb5afb,IL-native,1.0,1.0,boundary,32,58,0.0,100.0,100.0,52.34375,96.875,1.0067512196403887,1.7235036350590287,sensitivity:aff2feebf9cb5afb:32:58
sensitivity:b003c9652cb05ffd:164:160,sensitivity,0.5,b003c9652cb05ffd,Bridge-0.2_grpo_9041,1.0,1.0,boundary,164,160,0.0,100.0,100.0,94.53125,95.3125,1.8333257463632275,2.000082964641341,sensitivity:b003c9652cb05ffd:164:160
sensitivity:b003c9652cb05ffd:0:11,sensitivity,0.5,b003c9652cb05ffd,GT,1.0,1.0,boundary,0,11,0.0,100.0,100.0,89.0625,98.4375,1.507110340515022,2.812553276826105,sensitivity:b003c9652cb05ffd:0:11
sensitivity:b003c9652cb05ffd:1:13,sensitivity,0.5,b003c9652cb05ffd,GT,1.0,1.0,boundary,1,13,0.0,100.0,100.0,92.96875,98.4375,1.7148980956440083,2.6482168367868155,sensitivity:b003c9652cb05ffd:1:13
sensitivity:b003c9652cb05ffd:2:14,sensitivity,0.5,b003c9652cb05ffd,GT,1.0,1.0,boundary,2,14,0.0,100.0,100.0,86.71875,95.3125,1.4563873338052615,2.108387435671439,sensitivity:b003c9652cb05ffd:2:14
sensitivity:b003c9652cb05ffd:3:15,sensitivity,0.5,b003c9652cb05ffd,GT,1.0,1.0,boundary,3,15,0.0,100.0,100.0,92.1875,98.4375,1.6951561495413623,3.1486194648223833,sensitivity:b003c9652cb05ffd:3:15
sensitivity:b003c9652cb05ffd:4:16,sensitivity,0.5,b003c9652cb05ffd,GT,1.0,1.0,boundary,4,16,0.0,100.0,100.0,85.9375,98.4375,1.4006713276261717,3.608562779433443,sensitivity:b003c9652cb05ffd:4:16
sensitivity:b003c9652cb05ffd:5:18,sensitivity,0.5,b003c9652cb05ffd,GT,1.0,1.0,boundary,5,18,0.0,100.0,100.0,93.75,98.4375,1.750144998494705,3.2755295453918163,sensitivity:b003c9652cb05ffd:5:18
sensitivity:b003c9652cb05ffd:6:19,sensitivity,0.5,b003c9652cb05ffd,GT,1.0,1.0,boundary,6,19,0.0,100.0,100.0,89.84375,95.3125,1.5309991768357458,2.0749001350038228,sensitivity:b003c9652cb05ffd:6:19
sensitivity:b003c9652cb05ffd:7:20,sensitivity,0.5,b003c9652cb05ffd,GT,1.0,1.0,boundary,7,20,0.0,100.0,100.0,94.53125,100.0,1.8256492088281961,4.971836326307332,sensitivity:b003c9652cb05ffd:7:20
sensitivity:b003c9652cb05ffd:8:21,sensitivity,0.5,b003c9652cb05ffd,GT,1.0,1.0,boundary,8,21,0.0,100.0,100.0,89.0625,100.0,1.5060770108381965,6.651365909509937,sensitivity:b003c9652cb05ffd:8:21
sensitivity:b003c9652cb05ffd:9:22,sensitivity,0.5,b003c9652cb05ffd,GT,1.0,1.0,boundary,9,22,0.0,100.0,100.0,91.40625,98.4375,1.6057469544000782,3.155186767853833,sensitivity:b003c9652cb05ffd:9:22
sensitivity:b003c9652cb05ffd:10:23,sensitivity,0.5,b003c9652cb05ffd,GT,1.0,1.0,boundary,10,23,0.0,100.0,100.0,94.53125,100.0,1.8788739199191837,5.9349277577365465,sensitivity:b003c9652cb05ffd:10:23
sensitivity:b003c9652cb05ffd:12:24,sensitivity,0.5,b003c9652cb05ffd,GT,1.0,1.0,boundary,12,24,0.0,100.0,100.0,88.28125,100.0,1.4937478634881207,4.338039925006669,sensitivity:b003c9652cb05ffd:12:24
sensitivity:b003c9652cb05ffd:17:25,sensitivity,0.5,b003c9652cb05ffd,GT,1.0,1.0,boundary,17,25,0.0,100.0,100.0,94.53125,100.0,1.7985758991469893,7.8826967087495206,sensitivity:b003c9652cb05ffd:17:25
sensitivity:b003c9652cb05ffd:26:31,sensitivity,0.5,b003c9652cb05ffd,GT,1.0,1.0,boundary,26,31,0.0,100.0,100.0,85.9375,95.3125,1.4020881778264194,2.1368026497625836,sensitivity:b003c9652cb05ffd:26:31
sensitivity:b003c9652cb05ffd:33:53,sensitivity,0.5,b003c9652cb05ffd,IL-native,1.0,1.0,boundary,33,53,0.0,100.0,100.0,50.78125,95.3125,1.002263455553843,2.174488235143335,sensitivity:b003c9652cb05ffd:33:53
sensitivity:b03c039a00bd5792:34:35,sensitivity,0.5,b03c039a00bd5792,IL-native,1.0,1.0,boundary,34,35,0.0,100.0,100.0,60.9375,100.0,1.0488854901287188,3.9126661105132863,sensitivity:b03c039a00bd5792:34:35
sensitivity:b03c039a00bd5792:36:51,sensitivity,0.5,b03c039a00bd5792,IL-native,1.0,1.0,boundary,36,51,0.0,100.0,100.0,55.46875,96.09375,1.0184042795322263,1.5250354915856164,sensitivity:b03c039a00bd5792:36:51
sensitivity:b03c039a00bd5792:40:54,sensitivity,0.5,b03c039a00bd5792,IL-native,1.0,1.0,boundary,40,54,0.0,100.0,100.0,80.46875,96.875,1.1559705398984017,1.5722194936134852,sensitivity:b03c039a00bd5792:40:54
sensitivity:b1199a48987b5f73:144:148,sensitivity,0.5,b1199a48987b5f73,Bridge-0.2_mts_8751,1.0,1.0,boundary,144,148,0.02645558035315787,94.80809679666112,94.78164121630796,94.53125,95.3125,1.6426570729797787,1.6669987368692563,sensitivity:b1199a48987b5f73:144:148
sensitivity:b1199a48987b5f73:156:152,sensitivity,0.5,b1199a48987b5f73,Bridge-0.2_mts_8751,1.0,1.0,boundary,156,152,0.03417432903799522,94.72694202147773,94.76111635051572,93.75,96.875,1.555604923677132,1.6737431423822409,sensitivity:b1199a48987b5f73:156:152
sensitivity:b1199a48987b5f73:51:34,sensitivity,0.5,b1199a48987b5f73,IL-native,1.0,1.0,boundary,51,34,0.06063780911934202,96.80389442212238,96.86453223124172,85.15625,97.65625,1.2140784634154944,2.017759555371344,sensitivity:b1199a48987b5f73:51:34
sensitivity:b1483be2f1e35882:148:144,sensitivity,0.5,b1483be2f1e35882,Bridge-0.2_mts_8751,1.0,1.0,boundary,148,144,0.0,100.0,100.0,89.0625,97.65625,1.2755057221827792,1.7667935536376718,sensitivity:b1483be2f1e35882:148:144
sensitivity:b1483be2f1e35882:152:156,sensitivity,0.5,b1483be2f1e35882,Bridge-0.2_mts_8751,1.0,1.0,boundary,152,156,0.0,100.0,100.0,94.53125,97.65625,1.4822155527494496,1.8442562658170083,sensitivity:b1483be2f1e35882:152:156
sensitivity:b1483be2f1e35882:32:35,sensitivity,0.5,b1483be2f1e35882,IL-native,1.0,1.0,boundary,32,35,0.0,100.0,100.0,90.625,98.4375,1.3437549878074948,2.364889413483918,sensitivity:b1483be2f1e35882:32:35
sensitivity:b1483be2f1e35882:33:42,sensitivity,0.5,b1483be2f1e35882,IL-native,1.0,1.0,boundary,33,42,0.0,100.0,100.0,53.125,98.4375,1.011726953666827,2.1675888911085717,sensitivity:b1483be2f1e35882:33:42
sensitivity:b1e88b8722105d53:45:62,sensitivity,0.5,b1e88b8722105d53,IL-native,1.0,1.0,boundary,45,62,0.34184629209615025,94.95277802286473,94.61093173076858,62.5,98.4375,1.0507292923145524,1.7938889619596965,sensitivity:b1e88b8722105d53:45:62
sensitivity:b20465ed49f953d3:128:140,sensitivity,0.5,b20465ed49f953d3,Bridge-0.2_mts_8692,1.0,1.0,boundary,128,140,0.08997172620335903,83.28747266723437,83.37744439343773,92.96875,96.875,1.454702316730325,1.6664949981700037,sensitivity:b20465ed49f953d3:128:140
sensitivity:b20465ed49f953d3:153:149,sensitivity,0.5,b20465ed49f953d3,Bridge-0.4_mts_8751,1.0,1.0,boundary,153,149,0.009942295254134592,83.10961930278157,83.1195615980357,94.53125,98.4375,1.5649022749562036,1.7924325275888375,sensitivity:b20465ed49f953d3:153:149
sensitivity:b20465ed49f953d3:157:145,sensitivity,0.5,b20465ed49f953d3,Bridge-0.4_mts_8751,1.0,1.0,boundary,157,145,0.020742651421997493,83.10525208849428,83.12599473991628,92.96875,97.65625,1.534020777822027,1.765239327468594,sensitivity:b20465ed49f953d3:157:145
sensitivity:b20465ed49f953d3:11:2,sensitivity,0.5,b20465ed49f953d3,GT,1.0,1.0,boundary,11,2,0.0070168593759945,83.1490280475667,83.1560449069427,92.96875,99.21875,1.540146446128109,2.234280974487058,sensitivity:b20465ed49f953d3:11:2
sensitivity:b20465ed49f953d3:37:57,sensitivity,0.5,b20465ed49f953d3,IL-native,1.0,1.0,boundary,37,57,0.030544712885614445,83.62874229994061,83.598197587055,69.53125,97.65625,1.1115070210021656,1.7645674708632422,sensitivity:b20465ed49f953d3:37:57
sensitivity:b222df74b8155735:176:180,sensitivity,0.5,b222df74b8155735,Bridge-0.2_apr_9145,1.0,1.0,boundary,176,180,0.14171481641797357,95.22357361973171,95.08185880331374,88.28125,96.875,1.4148342737180812,1.6949438785605642,sensitivity:b222df74b8155735:176:180
sensitivity:b222df74b8155735:168:164,sensitivity,0.5,b222df74b8155735,Bridge-0.2_grpo_9041,1.0,1.0,boundary,168,164,0.044973537939483776,96.0467348684451,96.09170840638458,89.0625,96.875,1.4200768485823003,1.6919966156123445,sensitivity:b222df74b8155735:168:164
sensitivity:b222df74b8155735:172:160,sensitivity,0.5,b222df74b8155735,Bridge-0.2_grpo_9041,1.0,1.0,boundary,172,160,0.32420694956829266,95.91195737374744,96.23616432331573,89.84375,96.875,1.4749236329179913,1.8584908265401083,sensitivity:b222df74b8155735:172:160
sensitivity:b222df74b8155735:153:157,sensitivity,0.5,b222df74b8155735,Bridge-0.4_mts_8751,1.0,1.0,boundary,153,157,0.0012888968905286902,96.1879492624665,96.18666036557597,93.75,96.875,1.5730534385469785,1.7040280986013303,sensitivity:b222df74b8155735:153:157
sensitivity:b235c02d47915476:43:59,sensitivity,0.5,b235c02d47915476,IL-native,1.0,0.0,boundary,43,59,0.0,0.0,0.0,82.03125,100.0,1.2029507989515205,1.8102874255093924,sensitivity:b235c02d47915476:43:59
sensitivity:b235c02d47915476:52:46,sensitivity,0.5,b235c02d47915476,IL-native,1.0,1.0,boundary,52,46,0.46161478160237834,92.96461718958845,93.42623197119083,50.0,100.0,0.9993451548737204,2.466392650820158,sensitivity:b235c02d47915476:52:46
sensitivity:b235c02d47915476:56:63,sensitivity,0.5,b235c02d47915476,IL-native,1.0,1.0,boundary,56,63,0.1909312154057119,92.65467421475971,92.463742999354,91.40625,100.0,1.3163477458522825,2.233172933352572,sensitivity:b235c02d47915476:56:63
sensitivity:b23ede9a183b5b71:40:39,sensitivity,0.5,b23ede9a183b5b71,IL-native,1.0,1.0,boundary,40,39,0.18340899260667243,89.10276442502627,88.9193554324196,83.59375,96.875,1.2432758762271607,1.8746493615104365,sensitivity:b23ede9a183b5b71:40:39
sensitivity:b23ede9a183b5b71:56:58,sensitivity,0.5,b23ede9a183b5b71,IL-native,1.0,1.0,boundary,56,58,0.009172657981082466,89.76865627177052,89.75948361378944,78.125,96.09375,1.1789930040800354,1.6372421882322987,sensitivity:b23ede9a183b5b71:56:58
sensitivity:b23ede9a183b5b71:62:50,sensitivity,0.5,b23ede9a183b5b71,IL-native,1.0,1.0,boundary,62,50,0.1965955008478204,89.87125974455884,90.06785524540666,85.9375,98.4375,1.2700176623063173,1.9875126151710043,sensitivity:b23ede9a183b5b71:62:50
sensitivity:b23f3d728c08529f:176:180,sensitivity,0.5,b23f3d728c08529f,Bridge-0.2_apr_9145,1.0,1.0,boundary,176,180,0.0,100.0,100.0,92.1875,97.65625,1.6346034539780556,2.0453152809935156,sensitivity:b23f3d728c08529f:176:180
sensitivity:b23f3d728c08529f:164:160,sensitivity,0.5,b23f3d728c08529f,Bridge-0.2_grpo_9041,1.0,1.0,boundary,164,160,0.0,100.0,100.0,82.8125,97.65625,1.3535577987630147,2.0806727635644187,sensitivity:b23f3d728c08529f:164:160
sensitivity:b23f3d728c08529f:168:172,sensitivity,0.5,b23f3d728c08529f,Bridge-0.2_grpo_9041,1.0,1.0,boundary,168,172,0.0,100.0,100.0,92.96875,95.3125,1.7430810704197546,1.8900344503966113,sensitivity:b23f3d728c08529f:168:172
sensitivity:b23f3d728c08529f:133:129,sensitivity,0.5,b23f3d728c08529f,Bridge-0.4_mts_8692,1.0,1.0,boundary,133,129,0.0,100.0,100.0,75.78125,97.65625,1.2638859770114823,2.0607632117264867,sensitivity:b23f3d728c08529f:133:129
sensitivity:b23f3d728c08529f:137:141,sensitivity,0.5,b23f3d728c08529f,Bridge-0.4_mts_8692,1.0,1.0,boundary,137,141,0.0,100.0,100.0,84.375,97.65625,1.3667387101336808,2.057663076820129,sensitivity:b23f3d728c08529f:137:141
sensitivity:b23f3d728c08529f:134:130,sensitivity,0.5,b23f3d728c08529f,Bridge-0.6_mts_8692,1.0,1.0,boundary,134,130,0.0,100.0,100.0,92.1875,99.21875,1.669822222293648,2.4596334958622568,sensitivity:b23f3d728c08529f:134:130
sensitivity:b23f3d728c08529f:138:142,sensitivity,0.5,b23f3d728c08529f,Bridge-0.6_mts_8692,1.0,1.0,boundary,138,142,0.0,100.0,100.0,93.75,99.21875,1.7860623854849065,2.4441839490426918,sensitivity:b23f3d728c08529f:138:142
sensitivity:b23f3d728c08529f:150:146,sensitivity,0.5,b23f3d728c08529f,Bridge-0.6_mts_8751,1.0,1.0,boundary,150,146,0.0,100.0,100.0,93.75,97.65625,1.7724942473155108,2.1441106724542247,sensitivity:b23f3d728c08529f:150:146
sensitivity:b23f3d728c08529f:32:60,sensitivity,0.5,b23f3d728c08529f,IL-native,1.0,1.0,boundary,32,60,0.0,100.0,100.0,70.3125,99.21875,1.1926567031139585,2.5673922726457823,sensitivity:b23f3d728c08529f:32:60
sensitivity:b28e9b2fa67452a7:128:136,sensitivity,0.5,b28e9b2fa67452a7,Bridge-0.2_mts_8692,1.0,1.0,boundary,128,136,0.10959008285759353,95.59137639725338,95.48178631439579,76.5625,99.21875,1.2100151730901583,2.1602697395997397,sensitivity:b28e9b2fa67452a7:128:136
sensitivity:b28e9b2fa67452a7:132:140,sensitivity,0.5,b28e9b2fa67452a7,Bridge-0.2_mts_8692,1.0,1.0,boundary,132,140,0.10797021786362393,95.58957524150146,95.48160502363784,77.34375,97.65625,1.2120106197502671,2.116667002852154,sensitivity:b28e9b2fa67452a7:132:140
sensitivity:b28e9b2fa67452a7:129:137,sensitivity,0.5,b28e9b2fa67452a7,Bridge-0.4_mts_8692,1.0,1.0,boundary,129,137,0.08917461099460411,95.44338604099659,95.35421143000198,94.53125,100.0,1.6753718622132163,2.3693244063470633,sensitivity:b28e9b2fa67452a7:129:137
sensitivity:b28e9b2fa67452a7:133:141,sensitivity,0.5,b28e9b2fa67452a7,Bridge-0.4_mts_8692,1.0,1.0,boundary,133,141,0.0859813538015004,95.43978872371778,95.35380736991628,93.75,100.0,1.6709964631012248,2.297468149597607,sensitivity:b28e9b2fa67452a7:133:141
sensitivity:b28e9b2fa67452a7:22:12,sensitivity,0.5,b28e9b2fa67452a7,GT,1.0,1.0,boundary,22,12,0.3097359951924403,96.25377372966571,95.94403773447327,90.625,100.0,1.5340787311730992,2.44339787288771,sensitivity:b28e9b2fa67452a7:22:12
sensitivity:b28e9b2fa67452a7:33:46,sensitivity,0.5,b28e9b2fa67452a7,IL-native,1.0,1.0,boundary,33,46,0.014891814522016489,95.91425951685838,95.89936770233636,94.53125,100.0,1.7942826713670372,2.7229536277713247,sensitivity:b28e9b2fa67452a7:33:46
sensitivity:b28e9b2fa67452a7:44:59,sensitivity,0.5,b28e9b2fa67452a7,IL-native,1.0,1.0,boundary,44,59,0.4088335295776062,95.86282256745876,95.45398903788116,82.03125,100.0,1.2594724443522844,3.0374688544344797,sensitivity:b28e9b2fa67452a7:44:59
sensitivity:b28e9b2fa67452a7:54:32,sensitivity,0.5,b28e9b2fa67452a7,IL-native,1.0,1.0,boundary,54,32,0.1682575133820592,95.720460729334,95.55220321595193,75.78125,95.3125,1.1983941434153207,1.9137754308818484,sensitivity:b28e9b2fa67452a7:54:32
sensitivity:b29e1677139a5f6b:62:55,sensitivity,0.5,b29e1677139a5f6b,IL-native,1.0,1.0,boundary,62,55,0.018138135063864524,91.5079424841675,91.48980434910364,78.125,96.09375,1.1126317002712276,1.550626678213509,sensitivity:b29e1677139a5f6b:62:55
sensitivity:b34272d337d350d2:42:61,sensitivity,0.5,b34272d337d350d2,IL-native,1.0,1.0,boundary,42,61,0.052496181543276066,79.87376530689102,79.82126912534774,50.78125,99.21875,1.006629857133978,1.8690072426737139,sensitivity:b34272d337d350d2:42:61
sensitivity:b34272d337d350d2:47:37,sensitivity,0.5,b34272d337d350d2,IL-native,1.0,1.0,boundary,47,37,0.06713788405474475,80.15517598891871,80.22231387297346,50.78125,100.0,1.0082039371671927,2.0167273454113617,sensitivity:b34272d337d350d2:47:37
sensitivity:b34272d337d350d2:49:36,sensitivity,0.5,b34272d337d350d2,IL-native,1.0,1.0,boundary,49,36,0.08541455081360994,80.92578349392919,80.84036894311558,79.6875,99.21875,1.2794622148715984,1.882663091456203,sensitivity:b34272d337d350d2:49:36
sensitivity:b35fe1e3a6d857e7:184:176,sensitivity,0.5,b35fe1e3a6d857e7,Bridge-0.2_apr_9145,1.0,1.0,boundary,184,176,0.0,100.0,100.0,92.96875,100.0,1.5252346187890757,2.411938602246786,sensitivity:b35fe1e3a6d857e7:184:176
sensitivity:b35fe1e3a6d857e7:34:37,sensitivity,0.5,b35fe1e3a6d857e7,IL-native,1.0,1.0,boundary,34,37,0.0,100.0,100.0,65.625,100.0,1.1118208956889684,2.279292974048173,sensitivity:b35fe1e3a6d857e7:34:37
sensitivity:b37b1679fd745ac9:61:46,sensitivity,0.5,b37b1679fd745ac9,IL-native,1.0,1.0,boundary,61,46,0.08318703905899838,83.33909111126675,83.25590407220776,79.6875,99.21875,1.1593551513219702,2.2181833343941184,sensitivity:b37b1679fd745ac9:61:46
sensitivity:b37b1679fd745ac9:40:48,sensitivity,0.5,b37b1679fd745ac9,IL-native,1.0,1.0,core,40,48,0.4850817002656811,84.62707532297443,85.11215702324012,48.4375,99.21875,0.9907913206400837,1.9286189312667046,sensitivity:b37b1679fd745ac9:40:48
sensitivity:b37c26e5cdf853d5:160:164,sensitivity,0.5,b37c26e5cdf853d5,Bridge-0.2_grpo_9041,1.0,1.0,boundary,160,164,0.0,100.0,100.0,89.0625,98.4375,1.4467580685037111,1.9146428319916777,sensitivity:b37c26e5cdf853d5:160:164
sensitivity:b37c26e5cdf853d5:33:56,sensitivity,0.5,b37c26e5cdf853d5,IL-native,1.0,1.0,boundary,33,56,0.0,100.0,100.0,64.0625,97.65625,1.071582273661833,1.8157497202443933,sensitivity:b37c26e5cdf853d5:33:56
sensitivity:b386322960ff5784:34:44,sensitivity,0.5,b386322960ff5784,IL-native,1.0,1.0,boundary,34,44,0.1270882855206139,95.9627041754831,96.08979246100371,67.96875,95.3125,1.0873888969733798,1.5876766168224237,sensitivity:b386322960ff5784:34:44
sensitivity:b386322960ff5784:41:58,sensitivity,0.5,b386322960ff5784,IL-native,1.0,1.0,boundary,41,58,0.2396377914477057,92.63991232466554,92.87955011611325,57.03125,97.65625,1.026793399959352,1.827274483963975,sensitivity:b386322960ff5784:41:58
sensitivity:b386322960ff5784:48:32,sensitivity,0.5,b386322960ff5784,IL-native,1.0,1.0,boundary,48,32,0.2778552249664017,96.62758722425852,96.90544244922492,89.0625,98.4375,1.3570046692071198,2.086170419405639,sensitivity:b386322960ff5784:48:32
sensitivity:b3a6f577c20d5eb3:33:37,sensitivity,0.5,b3a6f577c20d5eb3,IL-native,1.0,1.0,boundary,33,37,0.0,100.0,100.0,78.125,96.09375,1.1526368500569402,1.5006945590536822,sensitivity:b3a6f577c20d5eb3:33:37
sensitivity:b3a6f577c20d5eb3:34:39,sensitivity,0.5,b3a6f577c20d5eb3,IL-native,1.0,1.0,boundary,34,39,0.0,100.0,100.0,89.0625,98.4375,1.2989945069844568,1.7109859559585223,sensitivity:b3a6f577c20d5eb3:34:39
sensitivity:b3b328a0d89255ea:172:160,sensitivity,0.5,b3b328a0d89255ea,Bridge-0.2_grpo_9041,1.0,1.0,boundary,172,160,0.0,58.333333333333336,58.333333333333336,89.0625,98.4375,1.3592002366721618,2.208288383792064,sensitivity:b3b328a0d89255ea:172:160
sensitivity:b3b328a0d89255ea:37:36,sensitivity,0.5,b3b328a0d89255ea,IL-native,0.0,1.0,boundary,37,36,0.0,0.0,0.0,75.78125,97.65625,1.171638947141154,2.0633660264733638,sensitivity:b3b328a0d89255ea:37:36
sensitivity:b3b328a0d89255ea:32:49,sensitivity,0.5,b3b328a0d89255ea,IL-native,1.0,1.0,boundary,32,49,0.0,58.333333333333336,58.333333333333336,57.8125,95.3125,1.0281509924901464,1.6975597842259327,sensitivity:b3b328a0d89255ea:32:49
sensitivity:b4206de96b755fb8:34:37,sensitivity,0.5,b4206de96b755fb8,IL-native,1.0,1.0,boundary,34,37,0.0,100.0,100.0,91.40625,96.875,1.3168810261702786,1.5150285637290202,sensitivity:b4206de96b755fb8:34:37
sensitivity:b4206de96b755fb8:44:51,sensitivity,0.5,b4206de96b755fb8,IL-native,1.0,1.0,boundary,44,51,0.0,100.0,100.0,92.96875,98.4375,1.3977675830736633,1.844529858307306,sensitivity:b4206de96b755fb8:44:51
sensitivity:b4322d76ebf8569f:136:132,sensitivity,0.5,b4322d76ebf8569f,Bridge-0.2_mts_8692,1.0,1.0,boundary,136,132,0.00015283807636023994,97.85670442063781,97.85685725871417,94.53125,96.09375,1.5406054706884968,1.6325686067148002,sensitivity:b4322d76ebf8569f:136:132
sensitivity:b4322d76ebf8569f:33:46,sensitivity,0.5,b4322d76ebf8569f,IL-native,1.0,1.0,boundary,33,46,0.03481943045019875,97.33726816267456,97.30244873222436,71.09375,99.21875,1.117850167632003,1.7711179923266573,sensitivity:b4322d76ebf8569f:33:46
sensitivity:b4322d76ebf8569f:34:50,sensitivity,0.5,b4322d76ebf8569f,IL-native,1.0,1.0,boundary,34,50,0.08994620617164628,98.28388395722563,98.37383016339727,94.53125,99.21875,1.5225633621705197,1.812865227837186,sensitivity:b4322d76ebf8569f:34:50
sensitivity:b4322d76ebf8569f:53:49,sensitivity,0.5,b4322d76ebf8569f,IL-native,1.0,1.0,boundary,53,49,0.02800954005732592,97.85123574637467,97.82322620631734,62.5,98.4375,1.07228641474893,1.6671334763714303,sensitivity:b4322d76ebf8569f:53:49
sensitivity:b4322d76ebf8569f:58:43,sensitivity,0.5,b4322d76ebf8569f,IL-native,1.0,1.0,boundary,58,43,0.16896051335893958,97.31303918124856,97.14407866788962,92.96875,100.0,1.4205656917301817,2.726999604023893,sensitivity:b4322d76ebf8569f:58:43
sensitivity:b4375fa743295bd8:136:140,sensitivity,0.5,b4375fa743295bd8,Bridge-0.2_mts_8692,1.0,1.0,boundary,136,140,0.027383744510231622,94.53191940100784,94.50453565649761,93.75,97.65625,1.676927784170725,1.8359050987706518,sensitivity:b4375fa743295bd8:136:140
sensitivity:b450f88783c15dea:156:152,sensitivity,0.5,b450f88783c15dea,Bridge-0.2_mts_8751,1.0,1.0,boundary,156,152,0.2461159675357436,92.11616807685023,91.87005210931449,84.375,99.21875,1.269629906934876,1.9275384932383863,sensitivity:b450f88783c15dea:156:152
sensitivity:b450f88783c15dea:149:145,sensitivity,0.5,b450f88783c15dea,Bridge-0.4_mts_8751,1.0,1.0,boundary,149,145,0.06672122788064883,92.31938532542418,92.38610655330483,92.96875,99.21875,1.4482224437792741,1.839287227572642,sensitivity:b450f88783c15dea:149:145
sensitivity:b450f88783c15dea:142:130,sensitivity,0.5,b450f88783c15dea,Bridge-0.6_mts_8692,1.0,1.0,boundary,142,130,0.21581450198148389,92.43849056674019,92.65430506872167,78.90625,96.875,1.210391517997608,1.5879093713123278,sensitivity:b450f88783c15dea:142:130
sensitivity:b450f88783c15dea:143:135,sensitivity,0.5,b450f88783c15dea,Bridge-0.8_mts_8692,1.0,1.0,boundary,143,135,0.0008912782879093584,92.44307063145406,92.44217935316615,92.96875,99.21875,1.4401350449897243,1.712203004902316,sensitivity:b450f88783c15dea:143:135
sensitivity:b450f88783c15dea:47:61,sensitivity,0.5,b450f88783c15dea,IL-native,1.0,1.0,boundary,47,61,0.009051198417509454,91.65091992726536,91.65997112568287,52.34375,99.21875,1.0257139958004797,1.8162146065127218,sensitivity:b450f88783c15dea:47:61
