pair_id,protocol,gap_limit,token,exact_source,NC,DAC,near_region,near_index,far_index,PDMS_gap,near_PDMS,far_PDMS,near_q,far_q,near_r_knn,far_r_knn,common_noise_key,near_diffusion_loss,far_diffusion_loss,delta_diffusion_loss,near_loss_t20,far_loss_t20,delta_loss_t20,near_loss_t50,far_loss_t50,delta_loss_t50,near_loss_t80,far_loss_t80,delta_loss_t80,near_E_rec,far_E_rec,delta_E_rec,near_return_rate,far_return_rate,delta_return_rate
sensitivity:db4611f3cf8a5db7:40:42,sensitivity,0.5,db4611f3cf8a5db7,IL-native,1.0,1.0,boundary,40,42,0.1757535485088937,86.0027741042206,86.1785276527295,50.78125,100.0,1.0080470623591318,2.777688144933373,sensitivity:db4611f3cf8a5db7:40:42,0.002304853,0.003472117,0.0011672641,0.0004676632,0.00076517835,0.00029751516,6.9231966e-05,0.00011244673,4.3214764e-05,1.8496168e-05,2.369342e-05,5.197251e-06,0.3591663,0.5049691,0.14580283,1.0,0.5,-0.5
sensitivity:db4611f3cf8a5db7:46:48,sensitivity,0.5,db4611f3cf8a5db7,IL-native,1.0,1.0,boundary,46,48,0.1378563233696041,84.48413274484587,84.34627642147626,79.6875,96.875,1.1882630463742367,1.7292601960411131,sensitivity:db4611f3cf8a5db7:46:48,0.00020191702,0.0002940781,9.216109e-05,0.000300417,0.0005440728,0.00024365581,6.57545e-05,9.264165e-05,2.6887144e-05,2.7800808e-05,3.203974e-05,4.238933e-06,0.20360237,0.302266,0.09866363,1.0,1.0,0.0
sensitivity:db4611f3cf8a5db7:59:61,sensitivity,0.5,db4611f3cf8a5db7,IL-native,1.0,1.0,boundary,59,61,0.1235713536553788,86.25151706827546,86.37508842193084,53.125,96.875,1.0267461295232363,1.736768872418622,sensitivity:db4611f3cf8a5db7:59:61,0.00032039234,0.0003422683,2.1875952e-05,0.0002408448,0.00029402395,5.3179145e-05,6.3869695e-05,6.752751e-05,3.657813e-06,1.6446807e-05,1.7540315e-05,1.0935073e-06,0.3213564,0.318282,-0.0030743778,1.0,1.0,0.0
sensitivity:db5aa5f382f25aaa:150:146,sensitivity,0.5,db5aa5f382f25aaa,Bridge-0.6_mts_8751,1.0,1.0,boundary,150,146,0.0812603144543402,89.91817592748356,89.9994362419379,89.84375,95.3125,1.3090153980678172,1.5685214694843708,sensitivity:db5aa5f382f25aaa:150:146,0.00065452466,0.00074946875,9.494409e-05,0.00014199608,0.00014890992,6.9138478e-06,1.44105725e-05,1.5174294e-05,7.637218e-07,1.3381289e-05,1.3478502e-05,9.721316e-08,0.2460364,0.24879575,0.0027593523,1.0,1.0,0.0
sensitivity:db5aa5f382f25aaa:135:131,sensitivity,0.5,db5aa5f382f25aaa,Bridge-0.8_mts_8692,1.0,1.0,boundary,135,131,0.2775942828991873,89.5198753364705,89.79746961936969,92.96875,97.65625,1.4077032365229831,1.6779074455493797,sensitivity:db5aa5f382f25aaa:135:131,0.0001526708,0.00014478892,-7.88187e-06,7.018789e-05,0.00011368844,4.350055e-05,1.4124913e-05,1.990876e-05,5.783848e-06,1.1235637e-05,1.1710708e-05,4.7507092e-07,0.15959275,0.14988755,-0.009705201,1.0,1.0,0.0
sensitivity:db5aa5f382f25aaa:151:155,sensitivity,0.5,db5aa5f382f25aaa,Bridge-0.8_mts_8751,1.0,1.0,boundary,151,155,0.0327508920886003,89.99266793920627,89.95991704711767,93.75,97.65625,1.4991819008237306,1.7149003120550452,sensitivity:db5aa5f382f25aaa:151:155,0.0001331464,0.00012523,-7.916402e-06,0.00019426786,0.00018016082,-1.4107049e-05,1.4913821e-05,1.4295963e-05,-6.1785795e-07,1.2486116e-05,1.237456e-05,-1.1155589e-07,0.27647498,0.26385668,-0.012618303,0.8333333333333334,1.0,0.16666666666666663
sensitivity:db5aa5f382f25aaa:0:1,sensitivity,0.5,db5aa5f382f25aaa,GT,1.0,1.0,boundary,0,1,0.0005003215420344,89.99302744858272,89.99352777012476,93.75,95.3125,1.5305888359812323,1.5589286819654702,sensitivity:db5aa5f382f25aaa:0:1,0.00052621606,0.00056443864,3.8222584e-05,5.1794446e-05,6.4903514e-05,1.3109067e-05,1.2022303e-05,1.2716066e-05,6.9376256e-07,1.8609193e-05,1.8087887e-05,-5.21306e-07,0.13020657,0.13070403,0.00049746037,1.0,1.0,0.0
sensitivity:db5aa5f382f25aaa:2:20,sensitivity,0.5,db5aa5f382f25aaa,GT,1.0,1.0,boundary,2,20,0.0691274563443329,90.08174105197644,90.0126135956321,93.75,100.0,1.5097548384141355,5.550823426140558,sensitivity:db5aa5f382f25aaa:2:20,8.8741166e-05,0.0038026446,0.0037139035,8.8581786e-05,0.0027657945,0.0026772127,1.9721723e-05,0.00033243228,0.00031271056,6.943527e-06,3.8578186e-05,3.163466e-05,0.13183136,0.22135778,0.089526415,1.0,1.0,0.0
sensitivity:db5aa5f382f25aaa:4:10,sensitivity,0.5,db5aa5f382f25aaa,GT,1.0,1.0,boundary,4,10,0.080577532697319,90.08166522605558,90.00108769335826,93.75,100.0,1.5105874453606232,2.676761069920877,sensitivity:db5aa5f382f25aaa:4:10,0.0017351944,0.01070773,0.008972536,9.549609e-05,0.00057540997,0.00047991387,1.7500202e-05,7.396486e-05,5.6464658e-05,6.729555e-06,1.2036887e-05,5.307332e-06,0.24385805,0.2522192,0.008361146,1.0,1.0,0.0
sensitivity:db5aa5f382f25aaa:7:9,sensitivity,0.5,db5aa5f382f25aaa,GT,1.0,1.0,boundary,7,9,0.1186525091659405,89.75645797460888,89.87511048377482,93.75,99.21875,1.495310162806299,2.021313988105445,sensitivity:db5aa5f382f25aaa:7:9,0.00014961313,0.00022284545,7.3232324e-05,0.0001324976,0.00017948673,4.6989124e-05,1.49720345e-05,2.0290396e-05,5.318361e-06,9.656747e-06,1.1585691e-05,1.9289437e-06,0.17106028,0.18154462,0.010484338,1.0,1.0,0.0
sensitivity:db5aa5f382f25aaa:12:14,sensitivity,0.5,db5aa5f382f25aaa,GT,1.0,1.0,boundary,12,14,0.1691519798871752,90.43659573132676,90.26744375143956,92.1875,100.0,1.3751030393096466,2.185269653139408,sensitivity:db5aa5f382f25aaa:12:14,3.0139929e-05,7.9293066e-05,4.915314e-05,9.712609e-05,0.00022235038,0.0001252243,1.7614408e-05,3.3643362e-05,1.6028955e-05,6.674516e-06,9.798437e-06,3.1239206e-06,0.20697396,0.21406694,0.0070929825,1.0,1.0,0.0
sensitivity:db5aa5f382f25aaa:17:24,sensitivity,0.5,db5aa5f382f25aaa,GT,1.0,1.0,boundary,17,24,0.0502902414364996,89.10589298870613,89.05560274726963,93.75,100.0,1.4976855020121576,5.147142144347099,sensitivity:db5aa5f382f25aaa:17:24,0.00016444901,0.007306646,0.007142197,0.00013492114,0.0017004046,0.0015654834,1.2182456e-05,0.00018556076,0.0001733783,1.033211e-05,2.4966113e-05,1.46340035e-05,0.16223912,0.24302812,0.080789,1.0,1.0,0.0
sensitivity:db5aa5f382f25aaa:29:15,sensitivity,0.5,db5aa5f382f25aaa,GT,1.0,1.0,boundary,29,15,0.059987559237399,90.05810530506736,89.99811774582996,93.75,100.0,1.51851483510287,3.0130540453273054,sensitivity:db5aa5f382f25aaa:29:15,6.390604e-05,0.0004075724,0.00034366635,7.638316e-05,0.00061599177,0.0005396086,3.387304e-05,0.00010566968,7.179664e-05,8.336423e-06,1.684717e-05,8.510748e-06,0.23226148,0.24435467,0.012093186,0.8333333333333334,0.8333333333333334,0.0
sensitivity:db5aa5f382f25aaa:34:33,sensitivity,0.5,db5aa5f382f25aaa,IL-native,1.0,1.0,boundary,34,33,0.4408054614362555,87.88077516652466,87.4399697050884,55.46875,97.65625,1.0294806581347706,1.726768506082695,sensitivity:db5aa5f382f25aaa:34:33,7.941575e-05,7.927152e-05,-1.4423131e-07,0.00020800841,0.0002158866,7.878189e-06,2.8630147e-05,2.657311e-05,-2.057037e-06,1.3366389e-05,1.2837331e-05,-5.290576e-07,0.15741286,0.16709687,0.009684011,1.0,1.0,0.0
sensitivity:db5aa5f382f25aaa:35:38,sensitivity,0.5,db5aa5f382f25aaa,IL-native,1.0,1.0,boundary,35,38,0.1976099673767919,89.11793628504002,88.92032631766322,78.125,97.65625,1.1971896588923907,1.8247724394306235,sensitivity:db5aa5f382f25aaa:35:38,0.003787319,0.0050690807,0.0012817618,2.9067254e-05,0.00023456992,0.00020550267,1.1063824e-05,2.9872912e-05,1.8809089e-05,6.8857216e-06,1.231657e-05,5.4308484e-06,0.26951647,0.38633934,0.11682287,1.0,0.6666666666666666,-0.33333333333333337
sensitivity:db5aa5f382f25aaa:63:39,sensitivity,0.5,db5aa5f382f25aaa,IL-native,1.0,1.0,boundary,63,39,0.0570306912371023,92.07108112503798,92.12811181627508,63.28125,96.09375,1.0863966565052738,1.6157663875249155,sensitivity:db5aa5f382f25aaa:63:39,0.0023528596,0.002478385,0.00012552552,0.00045277778,0.0005070111,5.42333e-05,0.00010391793,0.00010990894,5.991009e-06,1.8718014e-05,1.931312e-05,5.9510603e-07,0.47044468,0.48612806,0.015683383,0.5,0.5,0.0
sensitivity:db5aa5f382f25aaa:64:66,sensitivity,0.5,db5aa5f382f25aaa,mts_8692,1.0,1.0,boundary,64,66,0.1005191867214421,89.14668439605421,89.24720358277565,92.96875,95.3125,1.4052142917412729,1.5677157405639426,sensitivity:db5aa5f382f25aaa:64:66,2.618149e-05,2.7656977e-05,1.4754878e-06,8.199872e-05,8.7652865e-05,5.6541467e-06,1.2651675e-05,1.3631868e-05,9.801925e-07,1.0060736e-05,1.0102805e-05,4.2069587e-08,0.13077192,0.13372917,0.0029572546,1.0,1.0,0.0
sensitivity:db5aa5f382f25aaa:67:73,sensitivity,0.5,db5aa5f382f25aaa,mts_8692,1.0,1.0,boundary,67,73,0.0948376511162507,89.35878981397737,89.45362746509362,93.75,96.875,1.4580374219322696,1.6472873174731684,sensitivity:db5aa5f382f25aaa:67:73,0.000492926,0.00046239566,-3.0530326e-05,0.000100244186,8.9479305e-05,-1.0764881e-05,1.46708e-05,1.5230659e-05,5.598595e-07,1.4540166e-05,1.44519245e-05,-8.8241904e-08,0.1693225,0.17215419,0.0028316826,1.0,1.0,0.0
sensitivity:db5aa5f382f25aaa:70:79,sensitivity,0.5,db5aa5f382f25aaa,mts_8692,1.0,1.0,boundary,70,79,0.1849892244548954,89.09187700746138,89.27686623191627,79.6875,99.21875,1.225540256017613,2.00247776719703,sensitivity:db5aa5f382f25aaa:70:79,3.079189e-05,3.9393508e-05,8.601619e-06,7.2709045e-05,0.00010876551,3.6056466e-05,1.0443836e-05,1.6696362e-05,6.252526e-06,1.2459477e-05,1.2946204e-05,4.86727e-07,0.15603074,0.16124836,0.005217612,1.0,1.0,0.0
sensitivity:db5aa5f382f25aaa:71:76,sensitivity,0.5,db5aa5f382f25aaa,mts_8692,1.0,1.0,boundary,71,76,0.0139585405691491,89.25222555430298,89.26618409487213,93.75,97.65625,1.4510729537836835,1.7058611504995596,sensitivity:db5aa5f382f25aaa:71:76,0.0041904976,0.0045675794,0.0003770818,4.6135392e-05,5.460753e-05,8.47214e-06,8.464212e-06,1.1411454e-05,2.9472412e-06,8.059318e-06,8.288819e-06,2.2950098e-07,0.18488204,0.19840628,0.013524234,1.0,1.0,0.0
sensitivity:db5aa5f382f25aaa:72:77,sensitivity,0.5,db5aa5f382f25aaa,mts_8692,1.0,1.0,boundary,72,77,0.0473113528136224,89.29107718515561,89.33838853796924,93.75,97.65625,1.5394162328264291,1.862437844130422,sensitivity:db5aa5f382f25aaa:72:77,1.9550398e-05,2.5873012e-05,6.3226144e-06,6.435328e-05,9.582451e-05,3.147123e-05,1.3060195e-05,1.5875834e-05,2.8156392e-06,8.020007e-06,8.454233e-06,4.342255e-07,0.19071378,0.20592742,0.015213639,1.0,1.0,0.0
sensitivity:db5aa5f382f25aaa:75:68,sensitivity,0.5,db5aa5f382f25aaa,mts_8692,1.0,1.0,boundary,75,68,0.0128936675503155,89.27717808052087,89.29007174807118,91.40625,96.09375,1.3500765456087571,1.5801692411447943,sensitivity:db5aa5f382f25aaa:75:68,4.4381668e-05,5.5056058e-05,1.067439e-05,7.319553e-05,9.5181844e-05,2.1986314e-05,1.7886834e-05,2.031932e-05,2.4324854e-06,1.1964576e-05,1.230413e-05,3.395544e-07,0.21192025,0.20780848,-0.004111767,1.0,1.0,0.0
sensitivity:db5aa5f382f25aaa:78:69,sensitivity,0.5,db5aa5f382f25aaa,mts_8692,1.0,1.0,boundary,78,69,0.1928607394610679,88.84097782622715,89.03383856568821,92.1875,96.875,1.3982303579433992,1.6387364577460106,sensitivity:db5aa5f382f25aaa:78:69,0.00013726098,0.0001847271,4.746612e-05,5.9927544e-05,8.662131e-05,2.6693764e-05,1.1437891e-05,1.5298096e-05,3.8602047e-06,1.3201969e-05,1.386893e-05,6.6696157e-07,0.22656266,0.21739233,-0.0091703385,1.0,1.0,0.0
sensitivity:db5aa5f382f25aaa:80:82,sensitivity,0.5,db5aa5f382f25aaa,mts_8751,1.0,1.0,boundary,80,82,0.0155478832944311,89.69371829216554,89.70926617545997,93.75,97.65625,1.4530157305232745,1.8354815128242896,sensitivity:db5aa5f382f25aaa:80:82,0.0041521047,0.0044676033,0.00031549856,0.00013834638,0.00017383488,3.5488498e-05,1.7885206e-05,2.1846066e-05,3.9608603e-06,1.2629078e-05,1.3555766e-05,9.266878e-07,0.28784302,0.29916975,0.01132673,1.0,1.0,0.0
sensitivity:db5aa5f382f25aaa:93:90,sensitivity,0.5,db5aa5f382f25aaa,mts_8751,1.0,1.0,boundary,93,90,0.0020059772323293,89.78943199610964,89.78742601887731,93.75,95.3125,1.5258520236903574,1.5584052325782256,sensitivity:db5aa5f382f25aaa:93:90,0.0008394134,0.0008221207,-1.7292681e-05,0.00020964551,0.0001954065,-1.423902e-05,2.3676193e-05,2.1925927e-05,-1.7502662e-06,1.1825379e-05,1.1436288e-05,-3.8909093e-07,0.24981928,0.24216433,-0.00765495,1.0,1.0,0.0
sensitivity:dc28a01b78d45b17:60:48,sensitivity,0.5,dc28a01b78d45b17,IL-native,1.0,1.0,boundary,60,48,0.0510255906385879,91.16533651665831,91.11431092601973,84.375,96.875,1.3594475984795429,1.8505404359367024,sensitivity:dc28a01b78d45b17:60:48,0.00013356158,0.00017427007,4.0708488e-05,0.00018114687,0.00015304417,-2.8102702e-05,6.576e-05,7.061714e-05,4.8571383e-06,1.7651864e-05,1.4026636e-05,-3.6252286e-06,0.2592702,0.22326113,-0.03600906,1.0,1.0,0.0
sensitivity:dc2a30b4130f5ab4:32:61,sensitivity,0.5,dc2a30b4130f5ab4,IL-native,1.0,1.0,boundary,32,61,0.0,100.0,100.0,61.71875,96.875,1.0962441952795523,1.81752955687113,sensitivity:dc2a30b4130f5ab4:32:61,0.00127251,0.0009996381,-0.00027287193,0.00016784588,0.00023406777,6.6221895e-05,3.3180382e-05,4.1789186e-05,8.608804e-06,1.9551531e-05,2.2715894e-05,3.164363e-06,0.28676617,0.33666232,0.04989615,0.8333333333333334,0.8333333333333334,0.0
sensitivity:dc2d27a848115b56:137:129,sensitivity,0.5,dc2d27a848115b56,Bridge-0.4_mts_8692,1.0,1.0,boundary,137,129,0.2807545060006191,98.53885745344706,98.81961195944768,89.84375,97.65625,1.6371572529892993,1.8889228088503256,sensitivity:dc2d27a848115b56:137:129,0.00042388804,0.0005772872,0.00015339919,0.00019233275,0.00025730615,6.49734e-05,5.251463e-05,6.298888e-05,1.047425e-05,2.568477e-05,2.5395071e-05,-2.8969953e-07,0.17205165,0.19214767,0.020096019,1.0,1.0,0.0
sensitivity:dc2d27a848115b56:141:133,sensitivity,0.5,dc2d27a848115b56,Bridge-0.4_mts_8692,1.0,1.0,boundary,141,133,0.4387536185829646,98.40452739708854,98.84328101567152,86.71875,100.0,1.4285159227214197,2.040937216859,sensitivity:dc2d27a848115b56:141:133,0.00017677256,0.00027356637,9.679381e-05,0.00023426299,0.00045766452,0.00022340153,4.0171617e-05,6.7793844e-05,2.7622227e-05,1.1561756e-05,1.4083587e-05,2.5218314e-06,0.25148645,0.33424318,0.08275673,1.0,0.8333333333333334,-0.16666666666666663
sensitivity:dc73cea57e105ebd:140:136,sensitivity,0.5,dc73cea57e105ebd,Bridge-0.2_mts_8692,1.0,1.0,boundary,140,136,0.3042994691515162,96.206698748737,96.51099821788851,78.125,99.21875,1.2245043685895056,2.007762225184413,sensitivity:dc73cea57e105ebd:140:136,0.0016460422,0.0018341758,0.00018813356,0.000172081,0.00030801445,0.00013593346,4.506753e-05,6.2243926e-05,1.7176397e-05,1.4152132e-05,1.3258764e-05,-8.9336845e-07,0.17827417,0.19791462,0.019640446,1.0,1.0,0.0
sensitivity:dc73cea57e105ebd:33:42,sensitivity,0.5,dc73cea57e105ebd,IL-native,1.0,1.0,boundary,33,42,0.0243409930471898,96.025183383812,96.04952437685918,77.34375,99.21875,1.2197477943950312,1.7550088257010177,sensitivity:dc73cea57e105ebd:33:42,0.00476313,0.0060758335,0.0013127034,0.00023594208,0.00032778876,9.184668e-05,2.770967e-05,4.089712e-05,1.3187451e-05,1.4632633e-05,1.6909988e-05,2.2773547e-06,0.21680523,0.2166798,-0.00012543797,0.8333333333333334,0.8333333333333334,0.0
sensitivity:dc73cea57e105ebd:45:55,sensitivity,0.5,dc73cea57e105ebd,IL-native,1.0,1.0,boundary,45,55,0.0065316826342609,95.26134958532886,95.2548179026946,60.15625,96.875,1.0909958424981805,1.5388137530628612,sensitivity:dc73cea57e105ebd:45:55,9.9240526e-05,0.00028979447,0.00019055394,9.2448245e-05,0.00030789815,0.00021544991,1.8835472e-05,3.950035e-05,2.066488e-05,1.2046463e-05,1.3202645e-05,1.1561824e-06,0.1814586,0.21131997,0.02986136,0.8333333333333334,0.8333333333333334,0.0
sensitivity:dc73cea57e105ebd:58:37,sensitivity,0.5,dc73cea57e105ebd,IL-native,1.0,1.0,core,58,37,0.4873707989802369,96.53488017131345,97.02225097029368,35.15625,100.0,0.9400310047441196,2.3357853691743427,sensitivity:dc73cea57e105ebd:58:37,0.00010466594,0.00078430807,0.00067964214,0.00016255709,0.0006776469,0.00051508984,4.270463e-05,0.0001106627,6.795807e-05,7.42464e-06,6.9124453e-06,-5.121947e-07,0.24268822,0.31638038,0.07369216,0.8333333333333334,0.5,-0.33333333333333337
sensitivity:dc76a771066b5553:36:44,sensitivity,0.5,dc76a771066b5553,IL-native,1.0,1.0,boundary,36,44,0.1285191874747653,91.89041294784988,91.76189376037512,94.53125,100.0,1.6362618539911906,3.1477237608838813,sensitivity:dc76a771066b5553:36:44,0.00013944483,0.0002034577,6.401287e-05,0.00037564896,0.00056839804,0.00019274908,8.80599e-05,0.000112607464,2.4547568e-05,1.4609304e-05,1.6571268e-05,1.9619638e-06,0.21147217,0.2752054,0.063733235,0.8333333333333334,0.6666666666666666,-0.16666666666666674
sensitivity:dc89cd046c135fae:152:156,sensitivity,0.5,dc89cd046c135fae,Bridge-0.2_mts_8751,1.0,1.0,boundary,152,156,0.029544058468403,93.2689863757604,93.239442317292,94.53125,95.3125,1.428741871894085,1.5005886013509928,sensitivity:dc89cd046c135fae:152:156,0.0003453457,0.00034987263,4.526926e-06,0.00018037435,0.00018211192,1.7375714e-06,3.02796e-05,3.053763e-05,2.5803092e-07,1.3692408e-05,1.3696992e-05,4.5838533e-09,0.16204219,0.16272487,0.0006826818,0.8333333333333334,0.8333333333333334,0.0
sensitivity:dc89cd046c135fae:137:141,sensitivity,0.5,dc89cd046c135fae,Bridge-0.4_mts_8692,1.0,1.0,boundary,137,141,0.1646603073058798,94.25151699989952,94.08685669259364,89.84375,95.3125,1.2934223441682806,1.485671498568945,sensitivity:dc89cd046c135fae:137:141,0.00023126949,0.00031328757,8.201809e-05,8.021047e-05,0.0001005199,2.0309431e-05,1.6446314e-05,1.9139621e-05,2.6933067e-06,2.1017298e-05,2.1255699e-05,2.3840039e-07,0.14415419,0.14134777,-0.002806425,1.0,1.0,0.0
sensitivity:dc89cd046c135fae:131:135,sensitivity,0.5,dc89cd046c135fae,Bridge-0.8_mts_8692,1.0,1.0,boundary,131,135,0.4207410645658598,95.20947828354134,94.78873721897548,92.96875,95.3125,1.4166327630959168,1.5110044074083502,sensitivity:dc89cd046c135fae:131:135,6.102233e-05,8.7172244e-05,2.6149915e-05,0.00012315517,0.00015186532,2.8710143e-05,1.3955052e-05,1.6425525e-05,2.4704732e-06,1.9851446e-05,2.0423386e-05,5.719394e-07,0.18148907,0.18209296,0.00060389936,1.0,1.0,0.0
sensitivity:dc89cd046c135fae:50:40,sensitivity,0.5,dc89cd046c135fae,IL-native,1.0,1.0,boundary,50,40,0.0150029756066061,97.41990885231894,97.43491182792556,86.71875,95.3125,1.231533077806865,1.5570947937938535,sensitivity:dc89cd046c135fae:50:40,0.00014668782,0.00018167711,3.4989294e-05,0.0001266326,0.00016361426,3.6981655e-05,3.2453394e-05,3.85251e-05,6.0717066e-06,2.1543605e-05,2.2207332e-05,6.637274e-07,0.19572951,0.21290965,0.017180145,0.8333333333333334,0.8333333333333334,0.0
sensitivity:dc89cd046c135fae:52:48,sensitivity,0.5,dc89cd046c135fae,IL-native,1.0,1.0,boundary,52,48,0.0387063341399596,94.94469337476735,94.9059870406274,51.5625,97.65625,1.004351076231311,1.8018655666785328,sensitivity:dc89cd046c135fae:52:48,5.259205e-05,7.150738e-05,1.8915325e-05,0.00011553447,0.00014239874,2.6864269e-05,2.2661981e-05,2.1506585e-05,-1.1553966e-06,1.0746005e-05,1.1863146e-05,1.1171414e-06,0.1168077,0.13786359,0.021055892,1.0,1.0,0.0
sensitivity:dc932b3cf2ba5b1b:131:135,sensitivity,0.5,dc932b3cf2ba5b1b,Bridge-0.8_mts_8692,1.0,1.0,boundary,131,135,0.0459832699924902,82.60246016940613,82.55647689941364,89.84375,95.3125,1.5145902803660962,1.841123080336439,sensitivity:dc932b3cf2ba5b1b:131:135,0.000114789415,0.00013658496,2.1795546e-05,0.00014259736,0.00018320141,4.060405e-05,3.7561647e-05,4.217379e-05,4.612142e-06,2.5587964e-05,2.71117e-05,1.5237365e-06,0.21449971,0.21941741,0.004917696,1.0,1.0,0.0
sensitivity:dc932b3cf2ba5b1b:143:139,sensitivity,0.5,dc932b3cf2ba5b1b,Bridge-0.8_mts_8692,1.0,1.0,boundary,143,139,0.0616765847302076,82.4917446920615,82.4300681073313,92.96875,98.4375,1.6421416425607942,2.068785085434029,sensitivity:dc932b3cf2ba5b1b:143:139,0.0010776451,0.0013554572,0.00027781213,0.0001894604,0.00026430603,7.484562e-05,3.407351e-05,4.4871973e-05,1.0798463e-05,1.3476894e-05,1.4605055e-05,1.1281609e-06,0.15097483,0.17589541,0.024920583,1.0,1.0,0.0
sensitivity:dc932b3cf2ba5b1b:61:58,sensitivity,0.5,dc932b3cf2ba5b1b,IL-native,1.0,1.0,boundary,61,58,0.2647900182335689,83.84657933538833,83.58178931715476,57.03125,99.21875,1.0401400209773457,2.375949312125979,sensitivity:dc932b3cf2ba5b1b:61:58,0.006651763,0.009087194,0.002435431,0.00015585945,0.00015903446,3.1750096e-06,1.3909895e-05,1.1095718e-05,-2.8141767e-06,1.2848712e-05,9.2940845e-06,-3.5546273e-06,0.1324136,0.2464004,0.113986805,1.0,0.8333333333333334,-0.16666666666666663
sensitivity:dc932b3cf2ba5b1b:78:70,sensitivity,0.5,dc932b3cf2ba5b1b,mts_8692,1.0,1.0,boundary,78,70,0.0575104803958623,82.62194028789513,82.56442980749927,92.96875,98.4375,1.7361006345418564,2.1649149019554765,sensitivity:dc932b3cf2ba5b1b:78:70,0.0011794661,0.0016441686,0.0004647025,0.00020454035,0.00026613037,6.159002e-05,4.303058e-05,5.052339e-05,7.4928103e-06,2.6603986e-05,2.7270435e-05,6.664486e-07,0.23416664,0.2426287,0.0084620565,1.0,1.0,0.0
sensitivity:dcb23119258e58ec:44:38,sensitivity,0.5,dcb23119258e58ec,IL-native,1.0,1.0,boundary,44,38,0.0064656246912591,92.72161551838336,92.72808114307465,56.25,97.65625,1.0219478102368995,1.7707188185686846,sensitivity:dcb23119258e58ec:44:38,3.8457154e-05,7.5248085e-05,3.679093e-05,7.970951e-05,0.00014032793,6.061842e-05,2.2308373e-05,3.3483353e-05,1.117498e-05,1.7018887e-05,1.8801824e-05,1.782937e-06,0.10415194,0.1312645,0.027112551,1.0,1.0,0.0
sensitivity:dcea502e05ca5eb5:150:146,sensitivity,0.5,dcea502e05ca5eb5,Bridge-0.6_mts_8751,1.0,1.0,boundary,150,146,0.2023354179220575,89.68682789436016,89.88916331228222,93.75,96.875,1.5926075075607988,1.70733322815109,sensitivity:dcea502e05ca5eb5:150:146,6.699431e-05,5.956576e-05,-7.4285526e-06,0.0003512898,0.00031187467,-3.9415143e-05,6.1761624e-05,5.4582877e-05,-7.178747e-06,3.3040375e-05,3.155804e-05,-1.4823345e-06,0.19485088,0.20737368,0.012522802,0.8333333333333334,0.8333333333333334,0.0
sensitivity:dcea502e05ca5eb5:158:154,sensitivity,0.5,dcea502e05ca5eb5,Bridge-0.6_mts_8751,1.0,1.0,boundary,158,154,0.0616890033084871,89.50604727780869,89.56773628111718,93.75,96.875,1.5788047511195635,1.9279074068783977,sensitivity:dcea502e05ca5eb5:158:154,0.0006474771,0.00087682455,0.00022934744,0.00024458152,0.0003573219,0.00011274038,2.9264054e-05,3.813778e-05,8.873725e-06,2.7116794e-05,2.9261297e-05,2.144503e-06,0.1639589,0.16849937,0.0045404583,1.0,1.0,0.0
sensitivity:dd175b6e08565a4e:154:150,sensitivity,0.5,dd175b6e08565a4e,Bridge-0.6_mts_8751,1.0,1.0,boundary,154,150,0.0896179376625241,81.12424114544791,81.21385908311044,94.53125,97.65625,1.6860282892764424,2.075279624942388,sensitivity:dd175b6e08565a4e:154:150,0.00011040902,0.00012681268,1.6403661e-05,0.0004835854,0.0006406683,0.00015708292,9.4485054e-05,9.246117e-05,-2.0238876e-06,4.3608903e-05,4.06204e-05,-2.9885014e-06,0.16639167,0.164977,-0.0014146715,1.0,1.0,0.0
sensitivity:dd175b6e08565a4e:4:29,sensitivity,0.5,dd175b6e08565a4e,GT,1.0,1.0,boundary,4,29,0.0589332892191976,79.94760164787714,79.88866835865794,94.53125,95.3125,1.698936000308536,1.803762806264649,sensitivity:dd175b6e08565a4e:4:29,0.0013929645,0.0015392588,0.00014629425,0.000750236,0.0007421197,-8.116302e-06,0.00018448582,0.00015993319,-2.4552632e-05,5.971665e-05,5.542159e-05,-4.2950596e-06,0.1774172,0.18222268,0.0048054755,1.0,1.0,0.0
sensitivity:dd175b6e08565a4e:6:5,sensitivity,0.5,dd175b6e08565a4e,GT,1.0,1.0,boundary,6,5,0.0081018467154194,80.04084836569713,80.04895021241255,94.53125,97.65625,1.7003792208705928,2.129192711510483,sensitivity:dd175b6e08565a4e:6:5,0.00021709994,0.00012517399,-9.192595e-05,0.0006457701,0.0004352127,-0.0002105574,0.00035651546,0.00020080489,-0.00015571057,6.4448366e-05,4.4821067e-05,-1.96273e-05,0.15831798,0.16399156,0.0056735724,1.0,1.0,0.0
sensitivity:dd175b6e08565a4e:8:27,sensitivity,0.5,dd175b6e08565a4e,GT,1.0,1.0,boundary,8,27,0.0486013026677198,79.93720813630301,79.8886068336353,94.53125,95.3125,1.69469964477042,1.831711112436028,sensitivity:dd175b6e08565a4e:8:27,0.0031320136,0.0011158506,-0.002016163,0.00039106555,0.0004030443,1.1978758e-05,0.00018095944,9.9613964e-05,-8.1345475e-05,9.753521e-05,7.59686e-05,-2.1566608e-05,0.13547571,0.13824354,0.002767831,1.0,1.0,0.0
