token,stage,count
8b0773eaa2375bbf,quality,24
8b0773eaa2375bbf,local,24
8b0773eaa2375bbf,global_front2,0
8b0773eaa2375bbf,conditional_front2,2
80e2038fd0555030,raw,192
80e2038fd0555030,hard_safety,192
80e2038fd0555030,compatible,34
80e2038fd0555030,quality,22
80e2038fd0555030,local,22
80e2038fd0555030,global_front2,0
80e2038fd0555030,conditional_front2,2
d341827e6b485782,raw,192
d341827e6b485782,hard_safety,192
d341827e6b485782,compatible,40
d341827e6b485782,quality,40
d341827e6b485782,local,40
d341827e6b485782,global_front2,40
d341827e6b485782,conditional_front2,40
d6f1d7ade74c5d53,raw,192
d6f1d7ade74c5d53,hard_safety,192
d6f1d7ade74c5d53,compatible,31
d6f1d7ade74c5d53,quality,31
d6f1d7ade74c5d53,local,31
d6f1d7ade74c5d53,global_front2,31
d6f1d7ade74c5d53,conditional_front2,31
0827c1c05e0e5596,raw,192
0827c1c05e0e5596,hard_safety,191
0827c1c05e0e5596,compatible,35
0827c1c05e0e5596,quality,35
0827c1c05e0e5596,local,1
0827c1c05e0e5596,global_front2,1
0827c1c05e0e5596,conditional_front2,1
e9cd4fda706e5516,raw,192
e9cd4fda706e5516,hard_safety,192
e9cd4fda706e5516,compatible,42
e9cd4fda706e5516,quality,42
e9cd4fda706e5516,local,42
e9cd4fda706e5516,global_front2,42
e9cd4fda706e5516,conditional_front2,42
bae5037e472250dc,raw,192
bae5037e472250dc,hard_safety,192
bae5037e472250dc,compatible,30
bae5037e472250dc,quality,21
bae5037e472250dc,local,21
bae5037e472250dc,global_front2,0
bae5037e472250dc,conditional_front2,2
3e7e4bd1053d5d92,raw,192
3e7e4bd1053d5d92,hard_safety,90
3e7e4bd1053d5d92,compatible,0
3e7e4bd1053d5d92,quality,0
3e7e4bd1053d5d92,local,0
3e7e4bd1053d5d92,global_front2,0
3e7e4bd1053d5d92,conditional_front2,0
bc6cd32ccb1b5427,raw,192
bc6cd32ccb1b5427,hard_safety,131
bc6cd32ccb1b5427,compatible,33
bc6cd32ccb1b5427,quality,33
bc6cd32ccb1b5427,local,30
bc6cd32ccb1b5427,global_front2,30
bc6cd32ccb1b5427,conditional_front2,30
a4c4b9cae9f356bb,raw,192
a4c4b9cae9f356bb,hard_safety,192
a4c4b9cae9f356bb,compatible,26
a4c4b9cae9f356bb,quality,21
a4c4b9cae9f356bb,local,21
a4c4b9cae9f356bb,global_front2,0
a4c4b9cae9f356bb,conditional_front2,2
1e8cca8760da5948,raw,192
1e8cca8760da5948,hard_safety,189
1e8cca8760da5948,compatible,37
1e8cca8760da5948,quality,13
1e8cca8760da5948,local,13
1e8cca8760da5948,global_front2,0
1e8cca8760da5948,conditional_front2,2
c7e306be08105b70,raw,192
c7e306be08105b70,hard_safety,192
c7e306be08105b70,compatible,46
c7e306be08105b70,quality,35
c7e306be08105b70,local,35
c7e306be08105b70,global_front2,0
c7e306be08105b70,conditional_front2,2
26e0f72c031b5f07,raw,192
26e0f72c031b5f07,hard_safety,192
26e0f72c031b5f07,compatible,29
26e0f72c031b5f07,quality,29
26e0f72c031b5f07,local,29
26e0f72c031b5f07,global_front2,29
26e0f72c031b5f07,conditional_front2,29
56e525076cab5f42,raw,192
56e525076cab5f42,hard_safety,192
56e525076cab5f42,compatible,29
56e525076cab5f42,quality,29
56e525076cab5f42,local,29
56e525076cab5f42,global_front2,29
56e525076cab5f42,conditional_front2,29
4ce4021236435fc2,raw,192
4ce4021236435fc2,hard_safety,192
4ce4021236435fc2,compatible,29
4ce4021236435fc2,quality,26
4ce4021236435fc2,local,26
4ce4021236435fc2,global_front2,0
4ce4021236435fc2,conditional_front2,2
3ae8bec3c87f599a,raw,192
3ae8bec3c87f599a,hard_safety,192
3ae8bec3c87f599a,compatible,38
3ae8bec3c87f599a,quality,33
3ae8bec3c87f599a,local,33
3ae8bec3c87f599a,global_front2,0
3ae8bec3c87f599a,conditional_front2,2
de9dfb594099510e,raw,192
de9dfb594099510e,hard_safety,192
de9dfb594099510e,compatible,43
de9dfb594099510e,quality,39
de9dfb594099510e,local,39
de9dfb594099510e,global_front2,34
de9dfb594099510e,conditional_front2,35
ba1ace8df74d5f7b,raw,192
ba1ace8df74d5f7b,hard_safety,192
ba1ace8df74d5f7b,compatible,39
ba1ace8df74d5f7b,quality,16
ba1ace8df74d5f7b,local,0
ba1ace8df74d5f7b,global_front2,0
ba1ace8df74d5f7b,conditional_front2,0
502320eeaec55d1f,raw,192
502320eeaec55d1f,hard_safety,192
502320eeaec55d1f,compatible,29
502320eeaec55d1f,quality,22
502320eeaec55d1f,local,22
502320eeaec55d1f,global_front2,0
502320eeaec55d1f,conditional_front2,2
2dd169c11ca55cf5,raw,192
2dd169c11ca55cf5,hard_safety,189
2dd169c11ca55cf5,compatible,34
2dd169c11ca55cf5,quality,20
2dd169c11ca55cf5,local,20
2dd169c11ca55cf5,global_front2,0
2dd169c11ca55cf5,conditional_front2,2
14bd7947aab75ae6,raw,192
14bd7947aab75ae6,hard_safety,192
14bd7947aab75ae6,compatible,34
14bd7947aab75ae6,quality,33
14bd7947aab75ae6,local,33
14bd7947aab75ae6,global_front2,33
14bd7947aab75ae6,conditional_front2,33
3acaadb297b15413,raw,192
3acaadb297b15413,hard_safety,192
3acaadb297b15413,compatible,43
3acaadb297b15413,quality,25
3acaadb297b15413,local,22
3acaadb297b15413,global_front2,2
3acaadb297b15413,conditional_front2,2
4667b479001e52d3,raw,192
4667b479001e52d3,hard_safety,189
4667b479001e52d3,compatible,38
4667b479001e52d3,quality,25
4667b479001e52d3,local,25
4667b479001e52d3,global_front2,0
4667b479001e52d3,conditional_front2,2
7f15d26426a65449,raw,192
7f15d26426a65449,hard_safety,130
7f15d26426a65449,compatible,0
7f15d26426a65449,quality,0
7f15d26426a65449,local,0
7f15d26426a65449,global_front2,0
7f15d26426a65449,conditional_front2,0
70fb14aa330a5e1a,raw,192
70fb14aa330a5e1a,hard_safety,192
70fb14aa330a5e1a,compatible,53
70fb14aa330a5e1a,quality,53
70fb14aa330a5e1a,local,53
70fb14aa330a5e1a,global_front2,53
70fb14aa330a5e1a,conditional_front2,53
390944a5467b51c5,raw,192
390944a5467b51c5,hard_safety,192
390944a5467b51c5,compatible,36
390944a5467b51c5,quality,36
390944a5467b51c5,local,36
390944a5467b51c5,global_front2,36
390944a5467b51c5,conditional_front2,36
de37d906807d5da4,raw,192
de37d906807d5da4,hard_safety,192
de37d906807d5da4,compatible,30
de37d906807d5da4,quality,30
de37d906807d5da4,local,30
de37d906807d5da4,global_front2,30
de37d906807d5da4,conditional_front2,30
9ed0f61a7d9551dd,raw,192
9ed0f61a7d9551dd,hard_safety,192
9ed0f61a7d9551dd,compatible,37
9ed0f61a7d9551dd,quality,29
9ed0f61a7d9551dd,local,29
9ed0f61a7d9551dd,global_front2,0
9ed0f61a7d9551dd,conditional_front2,2
772bea477f415d7e,raw,192
772bea477f415d7e,hard_safety,192
772bea477f415d7e,compatible,40
772bea477f415d7e,quality,40
772bea477f415d7e,local,40
772bea477f415d7e,global_front2,40
772bea477f415d7e,conditional_front2,40
cf05fb873d635a08,raw,192
cf05fb873d635a08,hard_safety,192
cf05fb873d635a08,compatible,29
cf05fb873d635a08,quality,23
cf05fb873d635a08,local,23
cf05fb873d635a08,global_front2,0
cf05fb873d635a08,conditional_front2,2
6ef435e921f9538a,raw,192
6ef435e921f9538a,hard_safety,192
6ef435e921f9538a,compatible,34
6ef435e921f9538a,quality,34
6ef435e921f9538a,local,34
6ef435e921f9538a,global_front2,34
6ef435e921f9538a,conditional_front2,34
e60a241cf8df5ae6,raw,192
e60a241cf8df5ae6,hard_safety,192
e60a241cf8df5ae6,compatible,39
e60a241cf8df5ae6,quality,36
e60a241cf8df5ae6,local,36
e60a241cf8df5ae6,global_front2,0
e60a241cf8df5ae6,conditional_front2,2
430843d30f9258ed,raw,192
430843d30f9258ed,hard_safety,192
430843d30f9258ed,compatible,38
430843d30f9258ed,quality,22
430843d30f9258ed,local,22
430843d30f9258ed,global_front2,0
430843d30f9258ed,conditional_front2,2
05f01335f6e15d86,raw,192
05f01335f6e15d86,hard_safety,192
05f01335f6e15d86,compatible,43
05f01335f6e15d86,quality,30
05f01335f6e15d86,local,30
05f01335f6e15d86,global_front2,2
05f01335f6e15d86,conditional_front2,2
4be639c52c2656db,raw,192
4be639c52c2656db,hard_safety,192
4be639c52c2656db,compatible,30
4be639c52c2656db,quality,30
4be639c52c2656db,local,30
4be639c52c2656db,global_front2,30
4be639c52c2656db,conditional_front2,30
3f67a285648156d8,raw,192
3f67a285648156d8,hard_safety,192
3f67a285648156d8,compatible,32
3f67a285648156d8,quality,29
3f67a285648156d8,local,29
3f67a285648156d8,global_front2,0
3f67a285648156d8,conditional_front2,2
d193c14478495b74,raw,192
d193c14478495b74,hard_safety,192
d193c14478495b74,compatible,32
d193c14478495b74,quality,27
d193c14478495b74,local,27
d193c14478495b74,global_front2,2
d193c14478495b74,conditional_front2,2
be62b590e24a520d,raw,192
be62b590e24a520d,hard_safety,192
be62b590e24a520d,compatible,30
be62b590e24a520d,quality,22
be62b590e24a520d,local,22
be62b590e24a520d,global_front2,0
be62b590e24a520d,conditional_front2,2
ee2a0378652e53d0,raw,192
ee2a0378652e53d0,hard_safety,192
ee2a0378652e53d0,compatible,38
ee2a0378652e53d0,quality,33
ee2a0378652e53d0,local,33
ee2a0378652e53d0,global_front2,0
ee2a0378652e53d0,conditional_front2,2
adf177418b8a5f6f,raw,192
adf177418b8a5f6f,hard_safety,187
adf177418b8a5f6f,compatible,30
adf177418b8a5f6f,quality,30
adf177418b8a5f6f,local,30
adf177418b8a5f6f,global_front2,30
adf177418b8a5f6f,conditional_front2,30
8ba72029d7d75a0c,raw,192
8ba72029d7d75a0c,hard_safety,192
8ba72029d7d75a0c,compatible,50
8ba72029d7d75a0c,quality,50
8ba72029d7d75a0c,local,50
8ba72029d7d75a0c,global_front2,50
8ba72029d7d75a0c,conditional_front2,50
a893fc739c0b567c,raw,192
a893fc739c0b567c,hard_safety,192
a893fc739c0b567c,compatible,70
a893fc739c0b567c,quality,70
a893fc739c0b567c,local,70
a893fc739c0b567c,global_front2,70
a893fc739c0b567c,conditional_front2,70
ade775b8413358d6,raw,192
ade775b8413358d6,hard_safety,72
ade775b8413358d6,compatible,0
ade775b8413358d6,quality,0
ade775b8413358d6,local,0
ade775b8413358d6,global_front2,0
ade775b8413358d6,conditional_front2,0
cf26456f21fc55cc,raw,192
cf26456f21fc55cc,hard_safety,192
cf26456f21fc55cc,compatible,30
cf26456f21fc55cc,quality,30
cf26456f21fc55cc,local,30
cf26456f21fc55cc,global_front2,30
cf26456f21fc55cc,conditional_front2,30
f5134ec4baf153c9,raw,192
f5134ec4baf153c9,hard_safety,190
f5134ec4baf153c9,compatible,61
f5134ec4baf153c9,quality,54
f5134ec4baf153c9,local,54
f5134ec4baf153c9,global_front2,0
f5134ec4baf153c9,conditional_front2,2
09961e24208b5972,raw,192
09961e24208b5972,hard_safety,192
09961e24208b5972,compatible,33
09961e24208b5972,quality,33
09961e24208b5972,local,33
09961e24208b5972,global_front2,33
09961e24208b5972,conditional_front2,33
7e6335968cbb5318,raw,192
7e6335968cbb5318,hard_safety,192
7e6335968cbb5318,compatible,29
7e6335968cbb5318,quality,23
7e6335968cbb5318,local,23
7e6335968cbb5318,global_front2,0
7e6335968cbb5318,conditional_front2,2
ac20d4e2400c58a9,raw,192
ac20d4e2400c58a9,hard_safety,192
ac20d4e2400c58a9,compatible,33
ac20d4e2400c58a9,quality,25
ac20d4e2400c58a9,local,25
ac20d4e2400c58a9,global_front2,0
ac20d4e2400c58a9,conditional_front2,2
f503e5d4f2815027,raw,192
f503e5d4f2815027,hard_safety,192
f503e5d4f2815027,compatible,85
f503e5d4f2815027,quality,81
f503e5d4f2815027,local,81
f503e5d4f2815027,global_front2,81
f503e5d4f2815027,conditional_front2,81
43df192ed9125ff3,raw,192
43df192ed9125ff3,hard_safety,192
43df192ed9125ff3,compatible,28
43df192ed9125ff3,quality,28
43df192ed9125ff3,local,28
43df192ed9125ff3,global_front2,28
43df192ed9125ff3,conditional_front2,28
b63a589b5dcf521d,raw,192
b63a589b5dcf521d,hard_safety,192
b63a589b5dcf521d,compatible,34
b63a589b5dcf521d,quality,34
b63a589b5dcf521d,local,34
b63a589b5dcf521d,global_front2,34
b63a589b5dcf521d,conditional_front2,34
0996ce03d2325a75,raw,192
0996ce03d2325a75,hard_safety,192
0996ce03d2325a75,compatible,31
0996ce03d2325a75,quality,23
0996ce03d2325a75,local,23
0996ce03d2325a75,global_front2,0
0996ce03d2325a75,conditional_front2,2
5da5fed529065c9a,raw,192
5da5fed529065c9a,hard_safety,192
5da5fed529065c9a,compatible,29
5da5fed529065c9a,quality,24
5da5fed529065c9a,local,24
5da5fed529065c9a,global_front2,0
5da5fed529065c9a,conditional_front2,2
4d4d070cb9095f94,raw,192
4d4d070cb9095f94,hard_safety,192
4d4d070cb9095f94,compatible,31
4d4d070cb9095f94,quality,31
4d4d070cb9095f94,local,31
4d4d070cb9095f94,global_front2,31
4d4d070cb9095f94,conditional_front2,31
14096d0f331a594a,raw,192
14096d0f331a594a,hard_safety,192
14096d0f331a594a,compatible,33
14096d0f331a594a,quality,33
14096d0f331a594a,local,33
14096d0f331a594a,global_front2,33
14096d0f331a594a,conditional_front2,33
432cf993a4685755,raw,192
432cf993a4685755,hard_safety,192
432cf993a4685755,compatible,28
432cf993a4685755,quality,24
432cf993a4685755,local,24
432cf993a4685755,global_front2,0
432cf993a4685755,conditional_front2,2
c668fc93191352f5,raw,192
c668fc93191352f5,hard_safety,191
c668fc93191352f5,compatible,32
c668fc93191352f5,quality,22
c668fc93191352f5,local,22
c668fc93191352f5,global_front2,0
c668fc93191352f5,conditional_front2,2
a73551f67ae95c4d,raw,192
a73551f67ae95c4d,hard_safety,192
a73551f67ae95c4d,compatible,64
a73551f67ae95c4d,quality,60
a73551f67ae95c4d,local,60
a73551f67ae95c4d,global_front2,0
a73551f67ae95c4d,conditional_front2,2
928010107cd35cdd,raw,192
928010107cd35cdd,hard_safety,189
928010107cd35cdd,compatible,37
928010107cd35cdd,quality,33
928010107cd35cdd,local,33
928010107cd35cdd,global_front2,0
928010107cd35cdd,conditional_front2,2
f4ab14a89bb7500e,raw,192
f4ab14a89bb7500e,hard_safety,192
f4ab14a89bb7500e,compatible,36
f4ab14a89bb7500e,quality,29
f4ab14a89bb7500e,local,29
f4ab14a89bb7500e,global_front2,0
f4ab14a89bb7500e,conditional_front2,2
dc28a01b78d45b17,raw,192
dc28a01b78d45b17,hard_safety,185
dc28a01b78d45b17,compatible,31
dc28a01b78d45b17,quality,20
dc28a01b78d45b17,local,20
dc28a01b78d45b17,global_front2,0
dc28a01b78d45b17,conditional_front2,2
3f159d73e87a5e06,raw,192
3f159d73e87a5e06,hard_safety,192
3f159d73e87a5e06,compatible,46
3f159d73e87a5e06,quality,40
3f159d73e87a5e06,local,0
3f159d73e87a5e06,global_front2,0
3f159d73e87a5e06,conditional_front2,0
bdfa1f8523c25328,raw,192
bdfa1f8523c25328,hard_safety,192
bdfa1f8523c25328,compatible,29
bdfa1f8523c25328,quality,21
bdfa1f8523c25328,local,21
bdfa1f8523c25328,global_front2,0
bdfa1f8523c25328,conditional_front2,2
12115c5ca1215fb7,raw,192
12115c5ca1215fb7,hard_safety,189
12115c5ca1215fb7,compatible,32
12115c5ca1215fb7,quality,24
12115c5ca1215fb7,local,24
12115c5ca1215fb7,global_front2,0
12115c5ca1215fb7,conditional_front2,2
c402a7eb498a5736,raw,192
c402a7eb498a5736,hard_safety,187
c402a7eb498a5736,compatible,50
c402a7eb498a5736,quality,48
c402a7eb498a5736,local,48
c402a7eb498a5736,global_front2,0
c402a7eb498a5736,conditional_front2,2
c94d20755cae51cf,raw,192
c94d20755cae51cf,hard_safety,192
c94d20755cae51cf,compatible,31
c94d20755cae51cf,quality,24
c94d20755cae51cf,local,0
c94d20755cae51cf,global_front2,0
c94d20755cae51cf,conditional_front2,0
c44b12de78555426,raw,192
c44b12de78555426,hard_safety,192
c44b12de78555426,compatible,30
c44b12de78555426,quality,22
c44b12de78555426,local,22
c44b12de78555426,global_front2,0
c44b12de78555426,conditional_front2,2
50e0c2fe698655a9,raw,192
50e0c2fe698655a9,hard_safety,183
50e0c2fe698655a9,compatible,31
50e0c2fe698655a9,quality,24
50e0c2fe698655a9,local,24
50e0c2fe698655a9,global_front2,0
50e0c2fe698655a9,conditional_front2,2
e91a2d26f30e5b34,raw,192
e91a2d26f30e5b34,hard_safety,190
e91a2d26f30e5b34,compatible,35
e91a2d26f30e5b34,quality,15
e91a2d26f30e5b34,local,15
e91a2d26f30e5b34,global_front2,15
e91a2d26f30e5b34,conditional_front2,15
c8b4c92530f15b8e,raw,192
c8b4c92530f15b8e,hard_safety,192
c8b4c92530f15b8e,compatible,35
c8b4c92530f15b8e,quality,28
c8b4c92530f15b8e,local,28
c8b4c92530f15b8e,global_front2,0
c8b4c92530f15b8e,conditional_front2,2
3d2dded3370e5d2f,raw,192
3d2dded3370e5d2f,hard_safety,182
3d2dded3370e5d2f,compatible,23
3d2dded3370e5d2f,quality,15
3d2dded3370e5d2f,local,13
3d2dded3370e5d2f,global_front2,0
3d2dded3370e5d2f,conditional_front2,2
1361ba1955125852,raw,192
1361ba1955125852,hard_safety,192
1361ba1955125852,compatible,39
1361ba1955125852,quality,31
1361ba1955125852,local,31
1361ba1955125852,global_front2,0
1361ba1955125852,conditional_front2,2
b78f23cd3a155154,raw,192
b78f23cd3a155154,hard_safety,192
b78f23cd3a155154,compatible,31
b78f23cd3a155154,quality,28
b78f23cd3a155154,local,28
b78f23cd3a155154,global_front2,1
b78f23cd3a155154,conditional_front2,2
25652aabb1615c8d,raw,192
25652aabb1615c8d,hard_safety,192
25652aabb1615c8d,compatible,33
25652aabb1615c8d,quality,19
25652aabb1615c8d,local,19
25652aabb1615c8d,global_front2,0
25652aabb1615c8d,conditional_front2,2
3623f8728153513d,raw,192
3623f8728153513d,hard_safety,191
3623f8728153513d,compatible,45
3623f8728153513d,quality,20
3623f8728153513d,local,20
3623f8728153513d,global_front2,0
3623f8728153513d,conditional_front2,2
9288a151789f507b,raw,192
9288a151789f507b,hard_safety,192
9288a151789f507b,compatible,31
9288a151789f507b,quality,20
9288a151789f507b,local,20
9288a151789f507b,global_front2,0
9288a151789f507b,conditional_front2,2
e671280656f55009,raw,192
e671280656f55009,hard_safety,192
e671280656f55009,compatible,41
e671280656f55009,quality,26
e671280656f55009,local,26
e671280656f55009,global_front2,0
e671280656f55009,conditional_front2,2
48cf36e2f3e15071,raw,192
48cf36e2f3e15071,hard_safety,192
48cf36e2f3e15071,compatible,26
48cf36e2f3e15071,quality,16
48cf36e2f3e15071,local,16
48cf36e2f3e15071,global_front2,0
48cf36e2f3e15071,conditional_front2,2
4acdad2d68815972,raw,192
4acdad2d68815972,hard_safety,192
4acdad2d68815972,compatible,39
4acdad2d68815972,quality,33
4acdad2d68815972,local,33
4acdad2d68815972,global_front2,0
4acdad2d68815972,conditional_front2,2
b35fe1e3a6d857e7,raw,192
b35fe1e3a6d857e7,hard_safety,192
b35fe1e3a6d857e7,compatible,32
b35fe1e3a6d857e7,quality,24
b35fe1e3a6d857e7,local,24
b35fe1e3a6d857e7,global_front2,24
b35fe1e3a6d857e7,conditional_front2,24
095eafbb5c8f5b02,raw,192
095eafbb5c8f5b02,hard_safety,185
095eafbb5c8f5b02,compatible,32
095eafbb5c8f5b02,quality,18
095eafbb5c8f5b02,local,18
095eafbb5c8f5b02,global_front2,0
095eafbb5c8f5b02,conditional_front2,2
6f3254ac0fb25c0e,raw,192
6f3254ac0fb25c0e,hard_safety,192
6f3254ac0fb25c0e,compatible,46
6f3254ac0fb25c0e,quality,31
6f3254ac0fb25c0e,local,31
6f3254ac0fb25c0e,global_front2,0
6f3254ac0fb25c0e,conditional_front2,2
846947c0d14c5705,raw,192
846947c0d14c5705,hard_safety,187
846947c0d14c5705,compatible,28
846947c0d14c5705,quality,18
846947c0d14c5705,local,17
846947c0d14c5705,global_front2,2
846947c0d14c5705,conditional_front2,2
da088bb9d4fb5d0e,raw,192
da088bb9d4fb5d0e,hard_safety,192
da088bb9d4fb5d0e,compatible,32
da088bb9d4fb5d0e,quality,22
da088bb9d4fb5d0e,local,0
da088bb9d4fb5d0e,global_front2,0
da088bb9d4fb5d0e,conditional_front2,0
2d6b6f9cbf895767,raw,192
2d6b6f9cbf895767,hard_safety,192
2d6b6f9cbf895767,compatible,35
2d6b6f9cbf895767,quality,26
2d6b6f9cbf895767,local,26
2d6b6f9cbf895767,global_front2,0
2d6b6f9cbf895767,conditional_front2,2
2b6a3141bbd95909,raw,192
2b6a3141bbd95909,hard_safety,192
2b6a3141bbd95909,compatible,30
2b6a3141bbd95909,quality,30
2b6a3141bbd95909,local,30
2b6a3141bbd95909,global_front2,30
2b6a3141bbd95909,conditional_front2,30
c565fc593f9e5fad,raw,192
c565fc593f9e5fad,hard_safety,192
c565fc593f9e5fad,compatible,29
c565fc593f9e5fad,quality,29
c565fc593f9e5fad,local,29
c565fc593f9e5fad,global_front2,29
c565fc593f9e5fad,conditional_front2,29
2b62f0fd336e5ce1,raw,192
2b62f0fd336e5ce1,hard_safety,185
2b62f0fd336e5ce1,compatible,55
2b62f0fd336e5ce1,quality,27
2b62f0fd336e5ce1,local,27
2b62f0fd336e5ce1,global_front2,0
2b62f0fd336e5ce1,conditional_front2,2
4521af05098b5726,raw,192
4521af05098b5726,hard_safety,192
4521af05098b5726,compatible,30
4521af05098b5726,quality,23
4521af05098b5726,local,23
4521af05098b5726,global_front2,0
4521af05098b5726,conditional_front2,2
4cf79f853daa5e18,raw,192
4cf79f853daa5e18,hard_safety,192
4cf79f853daa5e18,compatible,29
4cf79f853daa5e18,quality,25
4cf79f853daa5e18,local,25
4cf79f853daa5e18,global_front2,25
4cf79f853daa5e18,conditional_front2,25
91c9748ec36d552e,raw,192
91c9748ec36d552e,hard_safety,187
91c9748ec36d552e,compatible,29
91c9748ec36d552e,quality,22
91c9748ec36d552e,local,22
91c9748ec36d552e,global_front2,0
91c9748ec36d552e,conditional_front2,2
b74282046c9b5e26,raw,192
b74282046c9b5e26,hard_safety,192
b74282046c9b5e26,compatible,58
b74282046c9b5e26,quality,26
b74282046c9b5e26,local,26
b74282046c9b5e26,global_front2,0
b74282046c9b5e26,conditional_front2,2
9b2f62944222523c,raw,192
9b2f62944222523c,hard_safety,192
9b2f62944222523c,compatible,45
9b2f62944222523c,quality,41
9b2f62944222523c,local,41
9b2f62944222523c,global_front2,41
9b2f62944222523c,conditional_front2,41
b4e37918a3075f27,raw,192
b4e37918a3075f27,hard_safety,192
b4e37918a3075f27,compatible,34
b4e37918a3075f27,quality,30
b4e37918a3075f27,local,30
b4e37918a3075f27,global_front2,0
b4e37918a3075f27,conditional_front2,2
172b3176b06c5658,raw,192
172b3176b06c5658,hard_safety,192
172b3176b06c5658,compatible,33
172b3176b06c5658,quality,21
172b3176b06c5658,local,21
172b3176b06c5658,global_front2,0
172b3176b06c5658,conditional_front2,2
29c1d95389d45573,raw,192
29c1d95389d45573,hard_safety,192
29c1d95389d45573,compatible,36
29c1d95389d45573,quality,31
29c1d95389d45573,local,31
29c1d95389d45573,global_front2,1
29c1d95389d45573,conditional_front2,2
03925cda82c35516,raw,192
03925cda82c35516,hard_safety,192
03925cda82c35516,compatible,37
03925cda82c35516,quality,32
03925cda82c35516,local,32
03925cda82c35516,global_front2,0
03925cda82c35516,conditional_front2,2
8f24138692dc51a0,raw,192
8f24138692dc51a0,hard_safety,192
8f24138692dc51a0,compatible,30
8f24138692dc51a0,quality,26
8f24138692dc51a0,local,26
8f24138692dc51a0,global_front2,0
8f24138692dc51a0,conditional_front2,2
e4bc6fc5aeb15a9b,raw,192
e4bc6fc5aeb15a9b,hard_safety,189
e4bc6fc5aeb15a9b,compatible,31
e4bc6fc5aeb15a9b,quality,23
e4bc6fc5aeb15a9b,local,23
e4bc6fc5aeb15a9b,global_front2,0
e4bc6fc5aeb15a9b,conditional_front2,2
58e62444275353ac,raw,192
58e62444275353ac,hard_safety,192
58e62444275353ac,compatible,60
58e62444275353ac,quality,54
58e62444275353ac,local,54
58e62444275353ac,global_front2,0
58e62444275353ac,conditional_front2,2
b4929fe228725c94,raw,192
b4929fe228725c94,hard_safety,192
b4929fe228725c94,compatible,47
b4929fe228725c94,quality,44
b4929fe228725c94,local,44
b4929fe228725c94,global_front2,0
b4929fe228725c94,conditional_front2,2
9703fd67a8ba55e3,raw,192
9703fd67a8ba55e3,hard_safety,192
9703fd67a8ba55e3,compatible,30
9703fd67a8ba55e3,quality,11
9703fd67a8ba55e3,local,11
9703fd67a8ba55e3,global_front2,0
9703fd67a8ba55e3,conditional_front2,2
21ef5641389c54b2,raw,192
21ef5641389c54b2,hard_safety,192
21ef5641389c54b2,compatible,31
21ef5641389c54b2,quality,31
21ef5641389c54b2,local,31
21ef5641389c54b2,global_front2,31
21ef5641389c54b2,conditional_front2,31
1672f5b30038519f,raw,192
1672f5b30038519f,hard_safety,192
1672f5b30038519f,compatible,27
1672f5b30038519f,quality,19
1672f5b30038519f,local,19
1672f5b30038519f,global_front2,0
1672f5b30038519f,conditional_front2,2
50865b0784fc566d,raw,192
50865b0784fc566d,hard_safety,192
50865b0784fc566d,compatible,28
50865b0784fc566d,quality,12
50865b0784fc566d,local,12
50865b0784fc566d,global_front2,0
50865b0784fc566d,conditional_front2,2
a4cf3a412034565a,raw,192
a4cf3a412034565a,hard_safety,192
a4cf3a412034565a,compatible,31
a4cf3a412034565a,quality,28
a4cf3a412034565a,local,28
a4cf3a412034565a,global_front2,0
a4cf3a412034565a,conditional_front2,2
1295232b65bf5f8d,raw,192
1295232b65bf5f8d,hard_safety,192
1295232b65bf5f8d,compatible,38
1295232b65bf5f8d,quality,28
1295232b65bf5f8d,local,28
1295232b65bf5f8d,global_front2,0
1295232b65bf5f8d,conditional_front2,2
7ecb22e3bba55b12,raw,192
7ecb22e3bba55b12,hard_safety,192
7ecb22e3bba55b12,compatible,31
7ecb22e3bba55b12,quality,20
7ecb22e3bba55b12,local,20
7ecb22e3bba55b12,global_front2,0
7ecb22e3bba55b12,conditional_front2,2
6b7469c8e2195492,raw,192
6b7469c8e2195492,hard_safety,192
6b7469c8e2195492,compatible,34
6b7469c8e2195492,quality,22
6b7469c8e2195492,local,22
6b7469c8e2195492,global_front2,1
6b7469c8e2195492,conditional_front2,2
5ed66db305a55f73,raw,192
5ed66db305a55f73,hard_safety,192
5ed66db305a55f73,compatible,32
5ed66db305a55f73,quality,24
5ed66db305a55f73,local,24
5ed66db305a55f73,global_front2,0
5ed66db305a55f73,conditional_front2,2
0b8065082f3a5b3b,raw,192
0b8065082f3a5b3b,hard_safety,192
0b8065082f3a5b3b,compatible,54
0b8065082f3a5b3b,quality,54
0b8065082f3a5b3b,local,54
0b8065082f3a5b3b,global_front2,54
0b8065082f3a5b3b,conditional_front2,54
40d00a52b5345430,raw,192
40d00a52b5345430,hard_safety,190
40d00a52b5345430,compatible,40
40d00a52b5345430,quality,40
40d00a52b5345430,local,40
40d00a52b5345430,global_front2,40
40d00a52b5345430,conditional_front2,40
2c274b54e82b55e7,raw,192
2c274b54e82b55e7,hard_safety,190
2c274b54e82b55e7,compatible,35
2c274b54e82b55e7,quality,31
2c274b54e82b55e7,local,31
2c274b54e82b55e7,global_front2,0
2c274b54e82b55e7,conditional_front2,2
2f7f18f806515128,raw,192
2f7f18f806515128,hard_safety,191
2f7f18f806515128,compatible,51
2f7f18f806515128,quality,42
2f7f18f806515128,local,42
2f7f18f806515128,global_front2,2
2f7f18f806515128,conditional_front2,2
