token,method,raw_index,loss,region,q_holdout,PDMS,exact_source,gradient_norm,reference_norm,cosine,dot,predicted_delta_L_ref
d58eb13402485ae7,gt_distance,57,1.8597347661852837e-05,core,23.4375,100.0,IL-native,0.06481950730085373,0.10267874598503113,0.9000669317047132,0.005990472622215748,-5.990472622215748e-08
d58eb13402485ae7,gt_distance,124,2.5493438442936167e-05,far,100.0,100.0,apr_9145,0.0808168277144432,0.10267874598503113,0.9077013812109046,0.007532260846346617,-7.532260846346617e-08
d58eb13402485ae7,gt_distance,122,4.169847034063423e-05,far,100.0,100.0,apr_9145,0.1285283863544464,0.10267874598503113,0.8804859790028493,0.011619891040027142,-1.1619891040027143e-07
d58eb13402485ae7,old_pc,33,2.0486469566094456e-05,boundary,71.09375,100.0,IL-native,0.07839352637529373,0.10267874598503113,0.9927272683138003,0.007990808226168156,-7.990808226168156e-08
d58eb13402485ae7,old_pc,55,1.8175320747104706e-05,boundary,77.34375,100.0,IL-native,0.06310530006885529,0.10267874598503113,0.7925995378983314,0.005135706625878811,-5.1357066258788116e-08
d58eb13402485ae7,old_pc,51,1.908199601530214e-05,boundary,90.625,100.0,IL-native,0.06941545009613037,0.10267874598503113,0.9438071641474713,0.006726977415382862,-6.726977415382863e-08
d58eb13402485ae7,old_pc,45,2.283231424371479e-05,boundary,71.09375,100.0,IL-native,0.08648240566253662,0.10267874598503113,0.9970657411621576,0.008853849023580551,-8.853849023580551e-08
d58eb13402485ae7,conditional_pc,33,2.0486469566094456e-05,boundary,71.09375,100.0,IL-native,0.07839352637529373,0.10267874598503113,0.9927272683138003,0.007990808226168156,-7.990808226168156e-08
d58eb13402485ae7,conditional_pc,55,1.8175320747104706e-05,boundary,77.34375,100.0,IL-native,0.06310530006885529,0.10267874598503113,0.7925995378983314,0.005135706625878811,-5.1357066258788116e-08
d58eb13402485ae7,conditional_pc,51,1.908199601530214e-05,boundary,90.625,100.0,IL-native,0.06941545009613037,0.10267874598503113,0.9438071641474713,0.006726977415382862,-6.726977415382863e-08
d58eb13402485ae7,conditional_pc,45,2.283231424371479e-05,boundary,71.09375,100.0,IL-native,0.08648240566253662,0.10267874598503113,0.9970657411621576,0.008853849023580551,-8.853849023580551e-08
253b856b49ef52d2,score,39,3.5494811527314596e-05,far,100.0,91.53498565953352,IL-native,0.04285051301121712,0.05792475491762161,0.9965544222745845,0.0024735531769692898,-2.47355317696929e-08
253b856b49ef52d2,pareto,39,3.5494811527314596e-05,far,100.0,91.53498565953352,IL-native,0.04285051301121712,0.05792475491762161,0.9965544222745845,0.0024735531769692898,-2.47355317696929e-08
253b856b49ef52d2,gt_distance,39,3.5494811527314596e-05,far,100.0,91.53498565953352,IL-native,0.04285051301121712,0.05792475491762161,0.9965544222745845,0.0024735531769692898,-2.47355317696929e-08
253b856b49ef52d2,old_pc,128,3.5462389860185795e-05,boundary,92.96875,91.29462066850945,Bridge-0.2_mts_8692,0.04349861294031143,0.05792475491762161,0.9980775573543078,0.0025148026179522276,-2.5148026179522277e-08
253b856b49ef52d2,conditional_pc,128,3.5462389860185795e-05,boundary,92.96875,91.29462066850945,Bridge-0.2_mts_8692,0.04349861294031143,0.05792475491762161,0.9980775573543078,0.0025148026179522276,-2.5148026179522277e-08
1734440b807a58ef,score,85,0.003911907260771841,far,100.0,98.07963638989355,mts_8751,1.4266301393508911,0.06923128664493561,-0.11465102457107867,-0.011323788203299046,1.1323788203299047e-07
1734440b807a58ef,pareto,85,0.003911907260771841,far,100.0,98.07963638989355,mts_8751,1.4266301393508911,0.06923128664493561,-0.11465102457107867,-0.011323788203299046,1.1323788203299047e-07
1734440b807a58ef,gt_distance,161,8.633435163574177e-05,far,100.0,92.35582570437768,Bridge-0.4_grpo_9041,0.15165004134178162,0.06923128664493561,-0.027109516875511833,-0.00028462085174396634,2.8462085174396637e-09
1734440b807a58ef,old_pc,58,4.2339735955465585e-05,boundary,60.15625,91.86852916020825,IL-native,0.07249761372804642,0.06923128664493561,0.4096059140826181,0.0020558543037623167,-2.0558543037623168e-08
1734440b807a58ef,conditional_pc,58,4.2339735955465585e-05,boundary,60.15625,91.86852916020825,IL-native,0.07249761372804642,0.06923128664493561,0.4096059140826181,0.0020558543037623167,-2.0558543037623168e-08
4094b79867cd5f7b,score,100,0.001314561697654426,far,100.0,100.0,grpo_9041,0.5183155536651611,0.47975337505340576,0.13367993621446195,0.03324133902788162,-3.3241339027881626e-07
4094b79867cd5f7b,pareto,100,0.001314561697654426,far,100.0,100.0,grpo_9041,0.5183155536651611,0.47975337505340576,0.13367993621446195,0.03324133902788162,-3.3241339027881626e-07
4094b79867cd5f7b,gt_distance,146,0.0014136798563413322,far,100.0,93.02788159380873,Bridge-0.6_mts_8751,0.8337989449501038,0.47975337505340576,0.8308868200591334,0.3323695659637451,-3.3236956596374512e-06
4094b79867cd5f7b,old_pc,33,0.00032129823739524,boundary,81.25,96.15676253774593,IL-native,0.3197045922279358,0.47975337505340576,0.6517431680094656,0.0999639481306076,-9.99639481306076e-07
4094b79867cd5f7b,conditional_pc,33,0.00032129823739524,boundary,81.25,96.15676253774593,IL-native,0.3197045922279358,0.47975337505340576,0.6517431680094656,0.0999639481306076,-9.99639481306076e-07
97de4a69dec65c80,score,115,0.0005182135791983455,far,100.0,89.83760368752634,apr_9145,0.47804081439971924,0.0717504471540451,-0.8315219787186826,-0.02852090634405613,2.852090634405613e-07
97de4a69dec65c80,pareto,115,0.0005182135791983455,far,100.0,89.83760368752634,apr_9145,0.47804081439971924,0.0717504471540451,-0.8315219787186826,-0.02852090634405613,2.852090634405613e-07
97de4a69dec65c80,gt_distance,22,0.00047370907850563526,far,100.0,86.39307409522502,GT,0.48947951197624207,0.0717504471540451,-0.8294457242740122,-0.029130443930625916,2.913044393062592e-07
97de4a69dec65c80,old_pc,37,7.206697591755074e-05,boundary,60.9375,79.05010745615914,IL-native,0.1294061839580536,0.0717504471540451,0.9664170622267879,0.008973135612905025,-8.973135612905027e-08
97de4a69dec65c80,conditional_pc,37,7.206697591755074e-05,boundary,60.9375,79.05010745615914,IL-native,0.1294061839580536,0.0717504471540451,0.9664170622267879,0.008973135612905025,-8.973135612905027e-08
e20db842c987530f,score,122,0.07547413225984201,far,100.0,99.7187925248396,apr_9145,1.9908473491668701,0.6334412693977356,-0.05379918401802909,-0.06784533709287643,6.784533709287644e-07
e20db842c987530f,pareto,122,0.07547413225984201,far,100.0,99.7187925248396,apr_9145,1.9908473491668701,0.6334412693977356,-0.05379918401802909,-0.06784533709287643,6.784533709287644e-07
e20db842c987530f,gt_distance,98,0.05157231402517937,far,100.0,97.80304557021891,grpo_9041,1.668013334274292,0.6334412693977356,-0.46520716615875807,-0.4915325343608856,4.915325343608857e-06
e20db842c987530f,old_pc,49,0.0018686567163967993,boundary,92.1875,88.2210423241748,IL-native,0.5148600339889526,0.6334412693977356,0.2561836536480083,0.0835500955581665,-8.355009555816651e-07
e20db842c987530f,conditional_pc,49,0.0018686567163967993,boundary,92.1875,88.2210423241748,IL-native,0.5148600339889526,0.6334412693977356,0.2561836536480083,0.0835500955581665,-8.355009555816651e-07
cc94486698ff58d1,score,122,0.001568061241414398,far,100.0,99.62373908687624,apr_9145,1.0431321859359741,0.27513742446899414,0.8731879220934082,0.25060904026031494,-2.5060904026031494e-06
cc94486698ff58d1,pareto,122,0.001568061241414398,far,100.0,99.62373908687624,apr_9145,1.0431321859359741,0.27513742446899414,0.8731879220934082,0.25060904026031494,-2.5060904026031494e-06
cc94486698ff58d1,gt_distance,174,0.0002217418368672952,far,100.0,95.40779505239095,Bridge-0.6_grpo_9041,0.2970693111419678,0.27513742446899414,0.461500330481373,0.03772067651152611,-3.772067651152611e-07
cc94486698ff58d1,old_pc,46,0.0001269979366043117,boundary,54.6875,93.09643128194587,IL-native,0.2764711380004883,0.27513742446899414,0.9996037406912052,0.07603741437196732,-7.603741437196733e-07
cc94486698ff58d1,conditional_pc,46,0.0001269979366043117,boundary,54.6875,93.09643128194587,IL-native,0.2764711380004883,0.27513742446899414,0.9996037406912052,0.07603741437196732,-7.603741437196733e-07
dd175b6e08565a4e,score,112,0.08915458482442773,far,100.0,100.0,apr_9145,5.128314971923828,0.3075300455093384,0.43426234837809163,0.6848798990249634,-6.8487989902496345e-06
dd175b6e08565a4e,pareto,112,0.08915458482442773,far,100.0,100.0,apr_9145,5.128314971923828,0.3075300455093384,0.43426234837809163,0.6848798990249634,-6.8487989902496345e-06
dd175b6e08565a4e,gt_distance,167,0.007296124194908771,far,100.0,88.88166908306205,Bridge-0.8_grpo_9041,0.8506936430931091,0.3075300455093384,-0.01492287425550685,-0.0039040306583046913,3.904030658304692e-08
dd175b6e08565a4e,old_pc,55,0.0010986526103806682,boundary,60.15625,81.23795609319913,IL-native,0.25306931138038635,0.3075300455093384,-0.6074773069151637,-0.04727778211236,4.7277782112360007e-07
dd175b6e08565a4e,conditional_pc,55,0.0010986526103806682,boundary,60.15625,81.23795609319913,IL-native,0.25306931138038635,0.3075300455093384,-0.6074773069151637,-0.04727778211236,4.7277782112360007e-07
022fef6d66485384,score,105,3.9241665945155546e-05,far,100.0,100.0,grpo_9041,0.148793563246727,0.11814470589160919,0.6505916257283556,0.01143686193972826,-1.1436861939728261e-07
022fef6d66485384,pareto,105,3.9241665945155546e-05,far,100.0,100.0,grpo_9041,0.148793563246727,0.11814470589160919,0.6505916257283556,0.01143686193972826,-1.1436861939728261e-07
022fef6d66485384,gt_distance,177,3.0112512831692584e-05,far,100.0,98.49066927252262,Bridge-0.4_apr_9145,0.13740961253643036,0.11814470589160919,0.7223557789930772,0.011726881377398968,-1.1726881377398968e-07
022fef6d66485384,old_pc,62,1.748645900079282e-05,boundary,73.4375,93.90971156055595,IL-native,0.11117331683635712,0.11814470589160919,0.9296903225124191,0.012211053632199764,-1.2211053632199765e-07
022fef6d66485384,conditional_pc,62,1.748645900079282e-05,boundary,73.4375,93.90971156055595,IL-native,0.11117331683635712,0.11814470589160919,0.9296903225124191,0.012211053632199764,-1.2211053632199765e-07
50fefa46fcc855fb,score,0,2.0909727027174085e-05,far,100.0,100.0,GT,0.06080248951911926,0.08487524092197418,0.9640882592047915,0.004975298885256052,-4.9752988852560524e-08
50fefa46fcc855fb,score,1,2.0946370568708517e-05,far,100.0,100.0,GT,0.05276751145720482,0.08487524092197418,0.9566681337086947,0.0042845867574214935,-4.284586757421494e-08
50fefa46fcc855fb,score,2,2.1580276097665774e-05,far,100.0,100.0,GT,0.061980441212654114,0.08487524092197418,0.9624003193814983,0.005062807817012072,-5.062807817012072e-08
50fefa46fcc855fb,score,3,2.138504078175174e-05,far,100.0,100.0,GT,0.05316909775137901,0.08487524092197418,0.9524811021390489,0.004298299551010132,-4.298299551010132e-08
50fefa46fcc855fb,pareto,0,2.0909727027174085e-05,far,100.0,100.0,GT,0.06080248951911926,0.08487524092197418,0.9640882592047915,0.004975298885256052,-4.9752988852560524e-08
50fefa46fcc855fb,pareto,124,9.501631484454265e-05,far,100.0,100.0,apr_9145,0.266237735748291,0.08487524092197418,0.03514354527311864,0.000794138410128653,-7.94138410128653e-09
50fefa46fcc855fb,pareto,101,5.1966195314889774e-05,far,100.0,100.0,grpo_9041,0.1789543628692627,0.08487524092197418,-0.8194492466825425,-0.012446446344256401,1.2446446344256403e-07
50fefa46fcc855fb,pareto,111,6.136373940535123e-05,far,100.0,100.0,grpo_9041,0.19845564663410187,0.08487524092197418,-0.7481828029386921,-0.012602369301021099,1.26023693010211e-07
50fefa46fcc855fb,gt_distance,0,2.0909727027174085e-05,far,100.0,100.0,GT,0.06080248951911926,0.08487524092197418,0.9640882592047915,0.004975298885256052,-4.9752988852560524e-08
50fefa46fcc855fb,gt_distance,96,6.0817465964646544e-05,far,100.0,100.0,grpo_9041,0.20093722641468048,0.08487524092197418,-0.8236225165219293,-0.01404654886573553,1.4046548865735533e-07
50fefa46fcc855fb,gt_distance,112,7.009515866229776e-05,far,100.0,100.0,apr_9145,0.21826177835464478,0.08487524092197418,-0.23119306342555013,-0.004282856360077858,4.282856360077858e-08
50fefa46fcc855fb,gt_distance,168,1.7623547591938404e-05,far,100.0,100.0,Bridge-0.2_grpo_9041,0.0853765606880188,0.08487524092197418,-0.06797926237080013,-0.0004926019464619458,4.926019464619458e-09
50fefa46fcc855fb,old_pc,33,1.2491892448451836e-05,boundary,75.0,100.0,IL-native,0.08101807534694672,0.08487524092197418,0.9661607977324584,0.006643735803663731,-6.643735803663731e-08
50fefa46fcc855fb,old_pc,63,1.785809490684187e-05,boundary,82.03125,100.0,IL-native,0.08930252492427826,0.08487524092197418,0.9702474369583846,0.007354061584919691,-7.354061584919692e-08
50fefa46fcc855fb,old_pc,49,1.2907097243441967e-05,boundary,85.15625,100.0,IL-native,0.0846521332859993,0.08487524092197418,0.7558740190135291,0.005430856719613075,-5.4308567196130755e-08
50fefa46fcc855fb,old_pc,152,1.1552049272722797e-05,boundary,93.75,100.0,Bridge-0.2_mts_8751,0.05065209046006203,0.08487524092197418,0.9834374392396957,0.004227904137223959,-4.2279041372239595e-08
50fefa46fcc855fb,conditional_pc,33,1.2491892448451836e-05,boundary,75.0,100.0,IL-native,0.08101807534694672,0.08487524092197418,0.9661607977324584,0.006643735803663731,-6.643735803663731e-08
50fefa46fcc855fb,conditional_pc,63,1.785809490684187e-05,boundary,82.03125,100.0,IL-native,0.08930252492427826,0.08487524092197418,0.9702474369583846,0.007354061584919691,-7.354061584919692e-08
50fefa46fcc855fb,conditional_pc,49,1.2907097243441967e-05,boundary,85.15625,100.0,IL-native,0.0846521332859993,0.08487524092197418,0.7558740190135291,0.005430856719613075,-5.4308567196130755e-08
50fefa46fcc855fb,conditional_pc,152,1.1552049272722797e-05,boundary,93.75,100.0,Bridge-0.2_mts_8751,0.05065209046006203,0.08487524092197418,0.9834374392396957,0.004227904137223959,-4.2279041372239595e-08
42e6895442ab5601,score,0,0.00016080195928225294,far,100.0,100.0,GT,0.2500332295894623,0.091078020632267,0.5333744555347294,0.01214628666639328,-1.214628666639328e-07
42e6895442ab5601,score,1,0.00015644892118871212,far,100.0,100.0,GT,0.2389003336429596,0.091078020632267,0.4840375942516728,0.010531965643167496,-1.0531965643167496e-07
42e6895442ab5601,score,2,0.000153585453517735,far,100.0,100.0,GT,0.24246525764465332,0.091078020632267,0.5490013622924625,0.01212373748421669,-1.212373748421669e-07
42e6895442ab5601,score,3,0.00015793879720149562,far,100.0,100.0,GT,0.24037523567676544,0.091078020632267,0.49095866634878044,0.01074850931763649,-1.074850931763649e-07
42e6895442ab5601,pareto,0,0.00016080195928225294,far,100.0,100.0,GT,0.2500332295894623,0.091078020632267,0.5333744555347294,0.01214628666639328,-1.214628666639328e-07
42e6895442ab5601,pareto,114,0.0005618914146907628,far,100.0,100.0,apr_9145,0.6510127782821655,0.091078020632267,-0.6116675197289826,-0.03626757487654686,3.6267574876546865e-07
42e6895442ab5601,pareto,105,0.0003210309223504737,far,100.0,100.0,grpo_9041,0.5077562928199768,0.091078020632267,-0.6029160291857025,-0.02788211591541767,2.7882115915417675e-07
42e6895442ab5601,pareto,57,4.1551891627022997e-05,boundary,88.28125,100.0,IL-native,0.17004750669002533,0.091078020632267,0.27583707550328046,0.0042720516212284565,-4.272051621228457e-08
42e6895442ab5601,gt_distance,0,0.00016080195928225294,far,100.0,100.0,GT,0.2500332295894623,0.091078020632267,0.5333744555347294,0.01214628666639328,-1.214628666639328e-07
42e6895442ab5601,gt_distance,180,7.765827831462957e-05,far,100.0,100.0,Bridge-0.2_apr_9145,0.24899956583976746,0.091078020632267,-0.4242839379414966,-0.009622075594961643,9.622075594961644e-08
42e6895442ab5601,gt_distance,61,3.0933601010474376e-05,core,48.4375,100.0,IL-native,0.08596184104681015,0.091078020632267,0.9839615621162131,0.007703665643930435,-7.703665643930436e-08
42e6895442ab5601,gt_distance,173,7.628590901731513e-05,far,100.0,100.0,Bridge-0.4_grpo_9041,0.2272566258907318,0.091078020632267,-0.5111793330342728,-0.01058043260127306,1.058043260127306e-07
42e6895442ab5601,old_pc,32,4.03456997446483e-05,boundary,78.90625,100.0,IL-native,0.10910915583372116,0.091078020632267,0.941353646090273,0.009354650974273682,-9.354650974273683e-08
42e6895442ab5601,old_pc,57,4.1551891627022997e-05,boundary,88.28125,100.0,IL-native,0.17004750669002533,0.091078020632267,0.27583707550328046,0.0042720516212284565,-4.272051621228457e-08
42e6895442ab5601,old_pc,53,5.392104503698647e-05,boundary,91.40625,100.0,IL-native,0.11783169209957123,0.091078020632267,-0.14000133047283492,-0.0015024770982563496,1.5024770982563496e-08
42e6895442ab5601,old_pc,39,3.538348573783878e-05,boundary,92.96875,100.0,IL-native,0.14601661264896393,0.091078020632267,0.8631318847250814,0.011478708125650883,-1.1478708125650884e-07
42e6895442ab5601,conditional_pc,32,4.03456997446483e-05,boundary,78.90625,100.0,IL-native,0.10910915583372116,0.091078020632267,0.941353646090273,0.009354650974273682,-9.354650974273683e-08
42e6895442ab5601,conditional_pc,57,4.1551891627022997e-05,boundary,88.28125,100.0,IL-native,0.17004750669002533,0.091078020632267,0.27583707550328046,0.0042720516212284565,-4.272051621228457e-08
42e6895442ab5601,conditional_pc,53,5.392104503698647e-05,boundary,91.40625,100.0,IL-native,0.11783169209957123,0.091078020632267,-0.14000133047283492,-0.0015024770982563496,1.5024770982563496e-08
42e6895442ab5601,conditional_pc,39,3.538348573783878e-05,boundary,92.96875,100.0,IL-native,0.14601661264896393,0.091078020632267,0.8631318847250814,0.011478708125650883,-1.1478708125650884e-07
7f35bb1a29c1549f,score,0,0.0001271696855837945,far,100.0,100.0,GT,0.2801658511161804,0.06403286755084991,0.27286523203884966,0.004895153921097517,-4.895153921097518e-08
7f35bb1a29c1549f,score,1,0.00017719263087201398,far,100.0,100.0,GT,0.3384067118167877,0.06403286755084991,0.3467089874278662,0.007512889802455902,-7.512889802455903e-08
7f35bb1a29c1549f,score,2,0.00011825701221823692,far,100.0,100.0,GT,0.2692352533340454,0.06403286755084991,0.28158733208932235,0.004854538943618536,-4.8545389436185364e-08
7f35bb1a29c1549f,score,3,0.00018253028974868357,far,100.0,100.0,GT,0.34122857451438904,0.06403286755084991,0.3455416602588187,0.007550031412392855,-7.550031412392855e-08
7f35bb1a29c1549f,pareto,0,0.0001271696855837945,far,100.0,100.0,GT,0.2801658511161804,0.06403286755084991,0.27286523203884966,0.004895153921097517,-4.895153921097518e-08
7f35bb1a29c1549f,pareto,42,5.180730477150064e-05,boundary,63.28125,100.0,IL-native,0.1570311337709427,0.06403286755084991,0.6443808012552066,0.0064793480560183525,-6.479348056018353e-08
7f35bb1a29c1549f,pareto,97,0.0002442386467009783,far,100.0,100.0,grpo_9041,0.28960561752319336,0.06403286755084991,0.7681988728557239,0.014245693571865559,-1.424569357186556e-07
7f35bb1a29c1549f,pareto,188,5.532945760933217e-05,far,99.21875,100.0,Bridge-0.2_apr_9145,0.09456576406955719,0.06403286755084991,0.8252007253102491,0.004996852017939091,-4.996852017939091e-08
7f35bb1a29c1549f,gt_distance,0,0.0001271696855837945,far,100.0,100.0,GT,0.2801658511161804,0.06403286755084991,0.27286523203884966,0.004895153921097517,-4.895153921097518e-08
7f35bb1a29c1549f,gt_distance,42,5.180730477150064e-05,boundary,63.28125,100.0,IL-native,0.1570311337709427,0.06403286755084991,0.6443808012552066,0.0064793480560183525,-6.479348056018353e-08
7f35bb1a29c1549f,gt_distance,97,0.0002442386467009783,far,100.0,100.0,grpo_9041,0.28960561752319336,0.06403286755084991,0.7681988728557239,0.014245693571865559,-1.424569357186556e-07
7f35bb1a29c1549f,gt_distance,188,5.532945760933217e-05,far,99.21875,100.0,Bridge-0.2_apr_9145,0.09456576406955719,0.06403286755084991,0.8252007253102491,0.004996852017939091,-4.996852017939091e-08
7f35bb1a29c1549f,old_pc,32,3.267581087129656e-05,boundary,63.28125,100.0,IL-native,0.12830404937267303,0.06403286755084991,0.8181988443982916,0.006722056772559881,-6.722056772559882e-08
7f35bb1a29c1549f,old_pc,41,2.8212201868882403e-05,boundary,89.0625,100.0,IL-native,0.06739181280136108,0.06403286755084991,-0.760037298899177,-0.003279782133176923,3.279782133176923e-08
7f35bb1a29c1549f,old_pc,39,2.9289052690728568e-05,boundary,52.34375,100.0,IL-native,0.10063868016004562,0.06403286755084991,0.8652038363631926,0.005575532093644142,-5.5755320936441425e-08
7f35bb1a29c1549f,old_pc,33,4.6403110900428146e-05,boundary,86.71875,100.0,IL-native,0.1722935140132904,0.06403286755084991,-0.19518940030652945,-0.0021534168627113104,2.1534168627113105e-08
7f35bb1a29c1549f,conditional_pc,32,3.267581087129656e-05,boundary,63.28125,100.0,IL-native,0.12830404937267303,0.06403286755084991,0.8181988443982916,0.006722056772559881,-6.722056772559882e-08
7f35bb1a29c1549f,conditional_pc,41,2.8212201868882403e-05,boundary,89.0625,100.0,IL-native,0.06739181280136108,0.06403286755084991,-0.760037298899177,-0.003279782133176923,3.279782133176923e-08
7f35bb1a29c1549f,conditional_pc,39,2.9289052690728568e-05,boundary,52.34375,100.0,IL-native,0.10063868016004562,0.06403286755084991,0.8652038363631926,0.005575532093644142,-5.5755320936441425e-08
7f35bb1a29c1549f,conditional_pc,33,4.6403110900428146e-05,boundary,86.71875,100.0,IL-native,0.1722935140132904,0.06403286755084991,-0.19518940030652945,-0.0021534168627113104,2.1534168627113105e-08
8b3e9121fd57540f,score,98,4.337895552453119e-05,far,100.0,97.17332992722287,grpo_9041,0.0785403698682785,0.059289950877428055,0.7761860828619234,0.0036144305486232042,-3.614430548623205e-08
8b3e9121fd57540f,pareto,98,4.337895552453119e-05,far,100.0,97.17332992722287,grpo_9041,0.0785403698682785,0.059289950877428055,0.7761860828619234,0.0036144305486232042,-3.614430548623205e-08
8b3e9121fd57540f,gt_distance,61,1.9859850453940453e-05,boundary,80.46875,96.14048728756109,IL-native,0.0514470636844635,0.059289950877428055,0.813402122874008,0.0024811155162751675,-2.4811155162751676e-08
8b3e9121fd57540f,old_pc,48,2.6683662326831836e-05,boundary,87.5,96.51845962454738,IL-native,0.09055159240961075,0.059289950877428055,0.42318994613200306,0.00227202195674181,-2.27202195674181e-08
8b3e9121fd57540f,conditional_pc,48,2.6683662326831836e-05,boundary,87.5,96.51845962454738,IL-native,0.09055159240961075,0.059289950877428055,0.42318994613200306,0.00227202195674181,-2.27202195674181e-08
ef4f3026ae1b56a3,score,115,0.006621141455980251,far,100.0,100.0,apr_9145,1.5298593044281006,0.16071835160255432,-0.8213557149913521,-0.2019520401954651,2.019520401954651e-06
ef4f3026ae1b56a3,pareto,115,0.006621141455980251,far,100.0,100.0,apr_9145,1.5298593044281006,0.16071835160255432,-0.8213557149913521,-0.2019520401954651,2.019520401954651e-06
ef4f3026ae1b56a3,gt_distance,166,0.0006215584739948099,far,100.0,91.57458176668692,Bridge-0.6_grpo_9041,0.4935082793235779,0.16071835160255432,-0.7710936525103039,-0.06115993857383728,6.115993857383729e-07
ef4f3026ae1b56a3,old_pc,63,0.00013949345657238155,boundary,81.25,89.03479186014279,IL-native,0.23713526129722595,0.16071835160255432,-0.8325605087720432,-0.0317305363714695,3.17305363714695e-07
ef4f3026ae1b56a3,conditional_pc,63,0.00013949345657238155,boundary,81.25,89.03479186014279,IL-native,0.23713526129722595,0.16071835160255432,-0.8325605087720432,-0.0317305363714695,3.17305363714695e-07
50e0c2fe698655a9,score,96,0.05799589482921874,far,100.0,100.0,grpo_9041,3.343517541885376,1.755645751953125,-0.6702845912389829,-3.9345922470092773,3.9345922470092775e-05
50e0c2fe698655a9,pareto,96,0.05799589482921874,far,100.0,100.0,grpo_9041,3.343517541885376,1.755645751953125,-0.6702845912389829,-3.9345922470092773,3.9345922470092775e-05
50e0c2fe698655a9,gt_distance,164,0.014398964256542968,far,100.0,100.0,Bridge-0.2_grpo_9041,2.0149986743927,1.755645751953125,-0.03946439520713028,-0.1396101862192154,1.3961018621921541e-06
50e0c2fe698655a9,old_pc,49,0.008507151513185818,boundary,78.125,98.94190871974354,IL-native,1.794289231300354,1.755645751953125,0.5492744041254793,1.7302892208099365,-1.7302892208099368e-05
50e0c2fe698655a9,conditional_pc,49,0.008507151513185818,boundary,78.125,98.94190871974354,IL-native,1.794289231300354,1.755645751953125,0.5492744041254793,1.7302892208099365,-1.7302892208099368e-05
6e5e2d80ec915e15,score,100,0.00039651709812460467,far,100.0,98.49652998524493,grpo_9041,0.2551318407058716,0.2520384192466736,0.7982880895735942,0.05133233964443207,-5.133233964443207e-07
6e5e2d80ec915e15,pareto,100,0.00039651709812460467,far,100.0,98.49652998524493,grpo_9041,0.2551318407058716,0.2520384192466736,0.7982880895735942,0.05133233964443207,-5.133233964443207e-07
6e5e2d80ec915e15,gt_distance,32,8.120594429783523e-05,boundary,50.78125,95.98593233933309,IL-native,0.13902553915977478,0.2520384192466736,0.9579305786574629,0.03356567397713661,-3.356567397713661e-07
6e5e2d80ec915e15,old_pc,32,8.120594429783523e-05,boundary,50.78125,95.98593233933309,IL-native,0.13902553915977478,0.2520384192466736,0.9579305786574629,0.03356567397713661,-3.356567397713661e-07
6e5e2d80ec915e15,conditional_pc,32,8.120594429783523e-05,boundary,50.78125,95.98593233933309,IL-native,0.13902553915977478,0.2520384192466736,0.9579305786574629,0.03356567397713661,-3.356567397713661e-07
548d6bf7b63459e7,score,22,0.00026901887031272054,far,100.0,97.67735645572189,GT,0.3590942323207855,0.1462392657995224,0.9805357951931464,0.05149153992533684,-5.149153992533684e-07
548d6bf7b63459e7,pareto,22,0.00026901887031272054,far,100.0,97.67735645572189,GT,0.3590942323207855,0.1462392657995224,0.9805357951931464,0.05149153992533684,-5.149153992533684e-07
548d6bf7b63459e7,gt_distance,22,0.00026901887031272054,far,100.0,97.67735645572189,GT,0.3590942323207855,0.1462392657995224,0.9805357951931464,0.05149153992533684,-5.149153992533684e-07
548d6bf7b63459e7,old_pc,140,0.00010710646165534854,boundary,89.0625,96.0270839097845,Bridge-0.2_mts_8692,0.22069299221038818,0.1462392657995224,0.9138572174836662,0.02949381060898304,-2.949381060898304e-07
548d6bf7b63459e7,conditional_pc,140,0.00010710646165534854,boundary,89.0625,96.0270839097845,Bridge-0.2_mts_8692,0.22069299221038818,0.1462392657995224,0.9138572174836662,0.02949381060898304,-2.949381060898304e-07
a65dd6d24f575771,score,104,0.0001272326917387545,far,100.0,98.84328635845789,grpo_9041,0.16409832239151,0.06569858640432358,-0.5671277254247019,-0.006114219781011343,6.114219781011343e-08
a65dd6d24f575771,pareto,104,0.0001272326917387545,far,100.0,98.84328635845789,grpo_9041,0.16409832239151,0.06569858640432358,-0.5671277254247019,-0.006114219781011343,6.114219781011343e-08
a65dd6d24f575771,gt_distance,144,0.0001255477764061652,far,100.0,95.17251767302373,Bridge-0.2_mts_8751,0.3098733723163605,0.06569858640432358,0.6770021452776732,0.013782573863863945,-1.3782573863863945e-07
a65dd6d24f575771,old_pc,33,5.287196472636424e-05,boundary,92.1875,98.30323005180638,IL-native,0.13728591799736023,0.06569858640432358,-0.3771128465621482,-0.003401365829631686,3.401365829631687e-08
a65dd6d24f575771,conditional_pc,33,5.287196472636424e-05,boundary,92.1875,98.30323005180638,IL-native,0.13728591799736023,0.06569858640432358,-0.3771128465621482,-0.003401365829631686,3.401365829631687e-08
6aa0f931a89f5d9a,score,0,0.0006870603829156607,far,100.0,100.0,GT,0.6489056944847107,0.41013920307159424,0.6652256343166669,0.17704425752162933,-1.7704425752162934e-06
6aa0f931a89f5d9a,score,1,0.0006810322447563522,far,100.0,100.0,GT,0.6353040933609009,0.41013920307159424,0.7328336761108396,0.1909494251012802,-1.909494251012802e-06
