token,log,cohort,psi_train,psi_validation,positive_weight_targets,non_gt_targets
7bfc3ac5c6305c77,2021.06.23.21.56.29_veh-35_00220_00936,NEW4000,True,False,1,1
b314a918a47a5037,2021.06.23.17.31.36_veh-16_02795_04024,NEW4000,True,False,2,1
80fcfa05a45d5e36,2021.06.23.14.54.32_veh-16_01187_03336,NEW4000,True,False,1,1
77e91c3fd08c5f17,2021.08.17.18.44.32_veh-08_00016_00564,NEW4000,True,False,1,1
007ed5175450558b,2021.06.14.16.48.02_veh-12_04783_04967,NEW4000,True,False,2,1
2f4d69ecd7cb5c68,2021.10.11.08.31.07_veh-50_02360_02684,NEW4000,True,False,1,1
95d8fa369c8b563b,2021.06.14.14.25.15_veh-26_03415_03581,NEW4000,True,False,1,1
28cb1167643f5960,2021.06.09.17.23.18_veh-38_05602_05695,NEW4000,True,False,2,2
aa917b7bd6795583,2021.07.09.15.53.28_veh-38_00184_02293,NEW4000,True,False,1,1
f87b95ec4f9e5171,2021.10.05.07.38.12_veh-50_01085_01463,NEW4000,False,True,1,0
3a3a8a8d52975a4c,2021.07.16.00.24.14_veh-38_00367_01154,NEW4000,True,False,1,0
9162049567e2505d,2021.07.16.00.24.14_veh-38_01447_01621,NEW4000,True,False,2,1
d092f0f362fc5b16,2021.08.31.13.27.52_veh-40_00186_00414,NEW4000,False,True,1,0
ebf4acef40bf56b5,2021.10.05.07.38.12_veh-50_00132_00234,NEW4000,False,True,1,0
cfc67cc3a81b5e22,2021.06.14.14.03.45_veh-38_04499_05170,NEW4000,True,False,1,1
21624b1baecb53e6,2021.07.09.17.06.37_veh-35_02609_05015,NEW4000,True,False,1,1
726ef3e1102353f3,2021.10.11.07.12.18_veh-50_01571_01823,NEW4000,True,False,1,1
19de8b79c9b35647,2021.10.01.15.32.11_veh-28_01000_01136,NEW4000,True,False,1,0
f6ed0364afa85ddc,2021.06.23.20.00.35_veh-35_00960_03649,NEW4000,True,False,1,0
2b91556f69f55545,2021.06.09.14.03.17_veh-12_00375_00566,NEW4000,True,False,1,1
1468b728ba625777,2021.06.14.11.44.56_veh-35_00938_01134,NEW4000,True,False,1,1
116f667b9c7f5bc3,2021.06.23.16.52.00_veh-26_01043_03099,NEW4000,True,False,1,1
ca99f22c729557e0,2021.06.14.14.03.45_veh-38_00780_01007,NEW4000,True,False,1,1
569d8e3baa3f5adc,2021.06.09.14.03.17_veh-12_04129_04237,NEW4000,True,False,2,2
e58d82687c9c565f,2021.07.16.18.19.22_veh-35_00869_03454,NEW4000,True,False,2,2
20f028e63a7c5912,2021.10.06.18.52.07_veh-28_01474_01908,NEW4000,True,False,1,1
be864695e96d5965,2021.07.09.17.06.37_veh-35_00258_00748,NEW4000,True,False,1,1
89a53a8336195bf0,2021.06.14.14.25.15_veh-26_00597_00827,NEW4000,True,False,1,1
88b39dbc20d55202,2021.09.15.13.16.40_veh-28_01473_01612,NEW4000,True,False,1,1
7319fdb892cc57f7,2021.07.16.00.51.05_veh-17_03264_05261,NEW4000,True,False,1,1
1c08c6d9efa655e3,2021.06.23.14.54.32_veh-16_00016_00290,NEW4000,True,False,3,3
ae29ed42e0b458ee,2021.06.08.17.25.03_veh-35_03522_03716,NEW4000,False,True,1,0
05f2c075afb65bd7,2021.06.08.17.36.50_veh-26_03873_04225,NEW4000,False,True,1,0
2ea563e907065f41,2021.06.14.18.42.45_veh-12_00968_01052,NEW4000,True,False,1,1
60a31d5ea3695f72,2021.10.05.04.38.41_veh-50_00576_00721,NEW4000,False,True,1,0
8ea6f1d952bd5364,2021.06.23.15.56.12_veh-16_00066_00818,NEW4000,True,False,1,0
b48326fa08785ad9,2021.08.17.14.32.33_veh-08_00016_00354,NEW4000,True,False,2,1
e4069283cdaf5208,2021.10.01.19.16.42_veh-28_00392_00906,NEW4000,True,False,1,1
1b2acb988e1c5190,2021.10.06.19.27.33_veh-28_00805_01736,NEW4000,True,False,1,1
aa9ba5b1180f52c6,2021.08.17.18.11.12_veh-08_00629_01599,NEW4000,True,False,1,1
e42e17021b6c5858,2021.10.05.04.38.41_veh-50_00014_00429,NEW4000,False,True,1,0
79ea424b3b2b51e7,2021.06.09.12.06.35_veh-35_00284_00410,NEW4000,True,False,1,1
804050e31165501d,2021.10.06.19.27.33_veh-28_00302_00794,NEW4000,True,False,1,1
850347aa312c57e3,2021.06.14.17.26.26_veh-38_05455_05749,NEW4000,True,False,1,1
a780544890075321,2021.06.14.18.13.35_veh-26_05422_05488,NEW4000,True,False,1,1
798955a79a5058d3,2021.06.14.13.28.41_veh-12_04300_04506,NEW4000,True,False,1,1
a90af271632959a8,2021.10.11.08.31.07_veh-50_00791_00954,NEW4000,True,False,1,1
71296b1b915d5d3e,2021.08.31.12.54.56_veh-40_01056_01183,NEW4000,False,True,1,0
31d8e77a30f851c2,2021.08.17.18.13.38_veh-45_00946_01854,NEW4000,True,False,1,1
d5b5493ef46455ab,2021.06.23.15.56.12_veh-16_01308_04289,NEW4000,True,False,1,1
b430fae36389516d,2021.07.16.18.06.21_veh-38_04471_04922,NEW4000,True,False,1,1
ee207f4131f358ec,2021.05.12.19.36.12_veh-35_00568_01168,NEW4000,True,False,1,1
fb9009a494165a9f,2021.10.05.07.10.04_veh-52_00596_00663,NEW4000,False,True,1,0
80b5622c72915c8a,2021.07.16.16.08.35_veh-35_04744_06051,NEW4000,True,False,1,1
a2af2f7d45ad5c8d,2021.06.23.20.00.35_veh-35_00960_03649,NEW4000,True,False,1,0
62c3cc3732bb5fab,2021.08.17.16.57.11_veh-08_01200_01636,NEW4000,True,False,3,3
96e24e94933f52c8,2021.06.09.12.51.31_veh-35_01729_02626,NEW4000,True,False,2,1
4c7b4e57f4f75db9,2021.08.17.18.11.12_veh-08_00234_00611,NEW4000,True,False,1,1
8a03388bc0e65821,2021.06.09.12.39.51_veh-26_05332_05540,NEW4000,True,False,3,2
d4c719f833145376,2021.06.14.18.33.41_veh-35_02339_02447,NEW4000,True,False,1,1
6aff9c916ead59cb,2021.06.14.16.48.02_veh-12_01880_02198,NEW4000,True,False,1,0
bbbcf2da1ac25c0c,2021.06.23.15.56.12_veh-16_00066_00818,NEW4000,True,False,3,2
d3602c5a6e58513b,2021.06.23.14.54.32_veh-16_00421_00625,NEW4000,True,False,1,1
620ab1fb89d958e9,2021.06.14.16.48.02_veh-12_01880_02198,NEW4000,True,False,1,1
b625b4d78c055286,2021.07.09.15.53.28_veh-38_02316_03434,NEW4000,True,False,1,1
40fa4412942556c9,2021.06.09.12.51.31_veh-35_04435_04593,NEW4000,True,False,1,1
c697182569305e3f,2021.06.23.15.56.12_veh-16_00066_00818,NEW4000,True,False,1,1
4f693467a25d55bb,2021.08.17.18.11.12_veh-08_00083_00200,NEW4000,True,False,1,1
dfbb31f26fe154d4,2021.07.09.23.23.48_veh-26_02228_04624,NEW4000,True,False,2,1
6ab3b0050b7d5bf9,2021.08.09.18.37.41_veh-28_00053_00548,NEW4000,False,True,1,0
05d8aab710215fb2,2021.10.05.08.11.15_veh-50_00970_01211,NEW4000,False,True,1,0
719de6d7091c5330,2021.06.14.17.26.26_veh-38_04931_05037,NEW4000,True,False,1,1
6b912911d79c5143,2021.07.16.01.22.41_veh-14_00572_01716,NEW4000,True,False,1,1
5f328cc879f45bfa,2021.07.16.16.01.30_veh-38_03893_05253,NEW4000,True,False,1,1
5b97b5819f3251ed,2021.06.09.14.58.55_veh-35_00193_01084,NEW4000,True,False,2,1
12f87dc14a275338,2021.06.14.17.26.26_veh-38_01860_02729,NEW4000,True,False,1,1
ca2fca0f54135282,2021.08.09.17.55.59_veh-28_00691_00876,NEW4000,False,True,1,0
519706a8f9265373,2021.09.14.16.46.51_veh-45_00149_00900,NEW4000,False,True,1,0
3476dfc64f795c26,2021.05.12.22.28.35_veh-35_02138_02481,NEW4000,True,False,2,2
4481f240c51d5fcf,2021.07.16.01.22.41_veh-14_02003_02615,NEW4000,True,False,2,2
edc361432b1a561d,2021.07.16.16.01.30_veh-38_00356_02486,NEW4000,True,False,1,1
22f73027a4715355,2021.08.17.16.48.45_veh-43_01439_01665,NEW4000,True,False,1,1
91a7c6a198d55dc6,2021.07.16.01.22.41_veh-14_04315_07102,NEW4000,True,False,2,1
d8c23fabafe356eb,2021.06.14.14.25.15_veh-26_01236_01585,NEW4000,True,False,2,2
77e78846f40f5d6b,2021.08.17.14.45.12_veh-42_00542_00803,NEW4000,True,False,1,1
83ef2b0756125a31,2021.07.16.16.27.22_veh-26_03836_05047,NEW4000,True,False,2,1
594fe746955b5f22,2021.07.09.23.23.48_veh-26_02228_04624,NEW4000,True,False,3,3
54d3b8588221562b,2021.06.23.18.23.38_veh-26_00663_01217,NEW4000,True,False,2,1
31b138244856510b,2021.06.23.20.00.35_veh-35_00960_03649,NEW4000,True,False,1,1
788d5a10d1165291,2021.10.01.19.16.42_veh-28_00392_00906,NEW4000,True,False,2,1
235dd2b0a6635d0f,2021.06.14.13.28.41_veh-12_03841_04014,NEW4000,True,False,1,0
fdcec9c5a0445664,2021.05.12.22.28.35_veh-35_01175_02127,NEW4000,True,False,2,1
1d9a33cd6d87587a,2021.10.06.18.52.07_veh-28_00123_00431,NEW4000,True,False,1,1
8891a5c0bff15e26,2021.08.31.18.15.54_veh-40_00038_00199,NEW4000,False,True,1,0
39e6fd858ba35985,2021.08.31.11.47.30_veh-40_00393_00847,NEW4000,False,True,1,0
e83cd9d39e5f5f05,2021.10.06.17.43.07_veh-28_00933_01014,NEW4000,True,False,3,3
599725a7061a5741,2021.06.08.12.54.54_veh-26_00733_00983,NEW4000,False,True,1,0
10f6a2a991965daa,2021.06.23.22.05.48_veh-16_00602_00800,NEW4000,True,False,1,0
f1ec32d92d925960,2021.06.23.16.54.19_veh-35_01277_01592,NEW4000,True,False,1,1
8698ddc4e6ca50cc,2021.08.17.18.11.12_veh-08_00629_01599,NEW4000,True,False,1,1
b17b2095d05f5c47,2021.09.15.14.00.15_veh-28_01274_01543,NEW4000,True,False,2,1
6b9254038e2059f8,2021.08.17.18.13.38_veh-45_00946_01854,NEW4000,True,False,2,1
c043f882e65d5e2a,2021.07.16.18.19.22_veh-35_00869_03454,NEW4000,True,False,2,2
9269957ce6775872,2021.07.09.20.59.12_veh-38_02064_03281,NEW4000,True,False,3,3
45092efd8a90549d,2021.06.23.17.31.36_veh-16_02795_04024,NEW4000,True,False,2,1
152c1383805258ec,2021.07.16.01.22.41_veh-14_00572_01716,NEW4000,True,False,2,1
842287d772a957b4,2021.07.24.20.37.45_veh-17_00015_00375,NEW4000,False,True,1,0
2983a27771335018,2021.07.09.15.53.28_veh-38_03528_04262,NEW4000,True,False,2,1
65ac0d4f7375545d,2021.10.05.06.31.40_veh-52_01598_02013,NEW4000,False,True,1,0
05d20a9632085956,2021.10.11.08.31.07_veh-50_02146_02283,NEW4000,True,False,1,1
f31018dfb3b85f3e,2021.10.01.19.16.42_veh-28_00917_01499,NEW4000,True,False,2,2
93206128f0f35aad,2021.07.24.20.37.45_veh-17_00015_00375,NEW4000,False,True,1,0
58147069b1ee5cb9,2021.06.14.19.22.11_veh-38_02857_03230,NEW4000,True,False,1,1
f08ab4bf98a35c60,2021.06.14.19.22.11_veh-38_03242_03907,NEW4000,True,False,1,1
0278e885c45c5154,2021.06.14.17.26.26_veh-38_05048_05270,NEW4000,True,False,1,1
ddd381441d545a57,2021.07.16.01.22.41_veh-14_04315_07102,NEW4000,True,False,1,0
b29dcab667815aa6,2021.10.06.18.52.07_veh-28_00442_00578,NEW4000,True,False,1,1
af5728440e605d07,2021.07.16.16.08.35_veh-35_04744_06051,NEW4000,True,False,2,1
221b20f9f92a5fa8,2021.07.09.20.59.12_veh-38_02064_03281,NEW4000,True,False,2,1
14afcd37579f5014,2021.06.23.15.18.10_veh-26_00165_02848,NEW4000,True,False,2,1
af24f237f61c5b92,2021.07.16.18.06.21_veh-38_02197_03220,NEW4000,True,False,2,2
74dfab50e0d85d57,2021.07.16.00.51.05_veh-17_00023_01331,NEW4000,True,False,2,1
cdeedb8f7f595ead,2021.06.09.18.23.43_veh-35_02344_02669,NEW4000,True,False,2,2
572b74405e2252cb,2021.05.12.19.36.12_veh-35_00416_00557,NEW4000,True,False,2,1
8182b29bcc645bf6,2021.08.31.13.27.52_veh-40_00869_01319,NEW4000,False,True,1,0
ea546f170065528b,2021.07.16.16.27.22_veh-26_02282_03814,NEW4000,True,False,2,1
b95839652fc050a7,2021.06.09.12.51.31_veh-35_03371_03476,NEW4000,True,False,1,1
688586d3eb2253fc,2021.06.08.12.00.19_veh-35_01722_02119,NEW4000,False,True,1,0
f487d8e9da285dc4,2021.07.09.20.59.12_veh-38_04342_05676,NEW4000,True,False,1,1
1edc04ff737e58c5,2021.06.14.17.26.26_veh-38_01860_02729,NEW4000,True,False,3,3
0828de7c8a245189,2021.07.16.18.49.56_veh-26_00833_03384,NEW4000,True,False,1,1
99a165df82ec5df7,2021.07.16.00.51.05_veh-17_01352_01901,NEW4000,True,False,2,1
8285473de64f5587,2021.06.23.15.56.12_veh-16_01308_04289,NEW4000,True,False,2,1
b3477cbd1ba75b6a,2021.10.11.05.34.05_veh-50_00971_01251,NEW4000,True,False,1,1
3e928575ed615eb7,2021.07.09.02.42.50_veh-35_00038_02629,NEW4000,True,False,1,1
0320c11d5e90526b,2021.08.24.18.30.46_veh-08_01985_02093,NEW4000,False,True,1,0
8d5d3d07abe9537a,2021.08.09.18.37.41_veh-28_00053_00548,NEW4000,False,True,1,0
fbbfc232f2f05b23,2021.06.14.13.27.42_veh-35_01472_01666,NEW4000,True,False,1,1
59198e217f4d5b5e,2021.06.07.19.29.59_veh-38_01025_01274,NEW4000,False,True,1,0
d2feb7a19afb5423,2021.10.11.08.31.07_veh-50_00791_00954,NEW4000,True,False,1,0
81618fab47bd51f1,2021.09.15.14.27.22_veh-39_00038_00414,NEW4000,True,False,2,1
ecc1492c08a85a77,2021.07.16.16.01.30_veh-38_02497_03871,NEW4000,True,False,1,1
f686e9b2f7c35d4c,2021.07.09.15.53.28_veh-38_00184_02293,NEW4000,True,False,1,0
00ac934b58495a75,2021.10.05.06.24.06_veh-50_01566_01672,NEW4000,False,True,1,0
f155b91c60b95478,2021.07.09.17.06.37_veh-35_02609_05015,NEW4000,True,False,1,1
7a7c28c5979e55f9,2021.06.14.18.42.45_veh-12_01762_02072,NEW4000,True,False,2,1
cfee334436495454,2021.07.16.16.01.30_veh-38_00356_02486,NEW4000,True,False,1,0
19dd477917bf5fd6,2021.07.16.18.06.21_veh-38_00770_01505,NEW4000,True,False,1,1
4dcad2e2859d5b11,2021.10.01.13.28.54_veh-28_01098_01337,NEW4000,True,False,1,0
13b49eaa72985319,2021.07.09.20.59.12_veh-38_05697_06861,NEW4000,True,False,2,1
256eee2bf1c35835,2021.08.31.16.37.21_veh-40_01247_01379,NEW4000,False,True,1,0
405e1249622555a7,2021.10.11.05.34.05_veh-50_01281_01692,NEW4000,True,False,1,1
02b98113e7f95e11,2021.06.14.11.44.56_veh-35_05211_05338,NEW4000,True,False,1,1
50c3cc900e575cb9,2021.06.14.18.13.35_veh-26_00522_00702,NEW4000,True,False,3,3
0d8e1a15f05450c1,2021.07.16.00.51.05_veh-17_01352_01901,NEW4000,True,False,2,1
74793832d7c95c17,2021.06.14.13.28.41_veh-12_02845_03153,NEW4000,True,False,2,1
537a391db8985cf1,2021.06.23.20.00.35_veh-35_03660_04140,NEW4000,True,False,1,1
2b58e516d86552e1,2021.07.16.18.06.21_veh-38_03231_03712,NEW4000,True,False,3,3
1aae00eccb625430,2021.07.09.15.53.28_veh-38_04778_04886,NEW4000,True,False,3,3
c0b1f018d96c5afa,2021.06.14.18.33.41_veh-35_02140_02328,NEW4000,True,False,2,2
23c472fa999e5296,2021.08.24.14.35.46_veh-45_01568_01663,NEW4000,False,True,1,0
44d86aad4e23556e,2021.08.24.17.01.06_veh-45_00228_00689,NEW4000,False,True,1,0
50ea30f9ced45b30,2021.06.14.11.44.56_veh-35_04178_05084,NEW4000,True,False,2,1
0b5d1c40521d5b71,2021.10.05.07.38.12_veh-50_01085_01463,NEW4000,False,True,1,0
1aed952dd27e5cb8,2021.07.16.00.51.05_veh-17_00023_01331,NEW4000,True,False,3,2
63038d391fe25cbd,2021.06.23.14.54.32_veh-16_00636_00840,NEW4000,True,False,2,1
21a6933b085e5c39,2021.10.11.02.57.41_veh-50_00704_00776,NEW4000,True,False,1,1
aaaf30d78a735726,2021.07.09.20.26.06_veh-35_00016_01757,NEW4000,True,False,1,0
9e018b57ae2d545d,2021.08.24.15.09.18_veh-45_00216_00862,NEW4000,False,True,1,0
d986cf82949f5242,2021.08.24.17.37.11_veh-08_02359_02623,NEW4000,False,True,1,0
818fb43cd2765fac,2021.08.17.16.48.45_veh-43_01837_02038,NEW4000,True,False,3,2
6e840c561bdf55e7,2021.09.14.20.42.30_veh-45_00805_01078,NEW4000,False,True,1,0
e1f23d95dc3e52f2,2021.07.09.20.26.06_veh-35_03314_03877,NEW4000,True,False,1,1
ceba1aa1a38056fb,2021.08.17.18.44.32_veh-08_00873_01540,NEW4000,True,False,1,1
9560a4514d2059a3,2021.08.17.16.57.11_veh-08_01200_01636,NEW4000,True,False,1,1
1a66356a38d052f3,2021.06.23.16.54.19_veh-35_03705_04009,NEW4000,True,False,1,1
7574f9fd09845ba5,2021.06.09.12.51.31_veh-35_04247_04424,NEW4000,True,False,2,1
c5a5a183d74d5a4d,2021.10.01.19.16.42_veh-28_00392_00906,NEW4000,True,False,2,1
1948fa1664d45b5a,2021.06.09.18.23.43_veh-35_05198_05504,NEW4000,True,False,1,0
6d4286f61f275489,2021.07.09.17.06.37_veh-35_00258_00748,NEW4000,True,False,1,1
48098c8b5fc05cb9,2021.06.09.12.51.31_veh-35_01427_01576,NEW4000,True,False,2,1
7d7f0dfb999a5029,2021.06.23.14.58.13_veh-35_01130_01820,NEW4000,True,False,3,2
3e1deb4dc9735514,2021.08.17.18.54.02_veh-45_02105_02189,NEW4000,True,False,2,1
fc88420a665152cf,2021.10.05.04.03.05_veh-50_00365_00493,NEW4000,False,True,1,0
90a5addc03735547,2021.08.17.18.11.12_veh-08_00629_01599,NEW4000,True,False,1,1
bdb759691a9b529f,2021.06.23.14.58.13_veh-35_00175_00744,NEW4000,True,False,1,1
d603d370220653d4,2021.09.15.13.16.40_veh-28_00366_00631,NEW4000,True,False,1,1
67f0729dd17e5479,2021.06.14.14.25.15_veh-26_02932_03190,NEW4000,True,False,2,1
a227363964ad57e5,2021.10.05.06.31.40_veh-52_01598_02013,NEW4000,False,True,1,0
9da261642b215968,2021.07.16.18.19.22_veh-35_00869_03454,NEW4000,True,False,2,2
72a70fcfd9675748,2021.06.09.14.58.55_veh-35_00193_01084,NEW4000,True,False,2,1
b94ca9464ca8511a,2021.08.17.14.32.33_veh-08_01576_01919,NEW4000,True,False,1,1
ce830e00e7595410,2021.08.31.18.15.54_veh-40_00038_00199,NEW4000,False,True,1,0
2ed3cd4f708f5cf4,2021.06.09.14.58.55_veh-35_00016_00182,NEW4000,True,False,2,1
49c25738ad915fbe,2021.06.14.18.33.41_veh-35_00898_01182,NEW4000,True,False,1,1
7f3e5d9e35e25008,2021.06.08.12.54.54_veh-26_02323_02479,NEW4000,False,True,1,0
ca2020fb09415d89,2021.07.16.16.01.30_veh-38_05274_05744,NEW4000,True,False,2,2
0010ad0f3e78523a,2021.06.14.17.26.26_veh-38_05455_05749,NEW4000,True,False,2,1
8e22c4f6ebb95ec9,2021.08.31.11.47.30_veh-40_01146_01347,NEW4000,False,True,1,0
19e421c9b82b5284,2021.08.24.18.07.48_veh-45_01504_01722,NEW4000,False,True,1,0
0a00a3fd74be5b02,2021.10.05.04.38.41_veh-50_00014_00429,NEW4000,False,True,1,0
78e1f5af41bf5fd2,2021.06.23.17.31.36_veh-16_00634_01421,NEW4000,True,False,2,2
391a8b97393258f8,2021.07.24.22.52.16_veh-35_03236_04096,NEW4000,False,True,1,0
0b05121bb71a5bf3,2021.10.11.05.34.05_veh-50_01281_01692,NEW4000,True,False,1,1
0b9022fbfd1d5067,2021.07.09.15.53.28_veh-38_03528_04262,NEW4000,True,False,2,2
3966c86b94a357bf,2021.06.08.16.31.33_veh-38_00015_00262,NEW4000,False,True,1,0
0dad8b0db4a3553e,2021.06.09.11.54.15_veh-12_03371_03642,NEW4000,True,False,1,1
bc736eb7b8835f1c,2021.07.16.16.27.22_veh-26_03836_05047,NEW4000,True,False,2,2
167801af3de3504a,2021.05.12.23.36.44_veh-35_00515_00701,NEW4000,True,False,2,1
fc91cea18ec751fd,2021.07.16.18.49.56_veh-26_00015_00235,NEW4000,True,False,2,1
b8f4ce9715995c10,2021.08.17.16.48.45_veh-43_00451_00871,NEW4000,True,False,1,1
c113b4334b6b5f5c,2021.10.11.07.12.18_veh-50_00541_00832,NEW4000,True,False,1,1
e480e93fad7058e3,2021.10.11.07.12.18_veh-50_00866_01534,NEW4000,True,False,1,1
77b8d3505cd053bc,2021.06.14.17.26.26_veh-38_03414_03761,NEW4000,True,False,2,1
3a758276b1bc5d95,2021.06.07.12.54.00_veh-35_01843_02314,NEW4000,False,True,1,0
ce40c2586f345fef,2021.06.23.20.00.35_veh-35_00960_03649,NEW4000,True,False,2,1
8bf42f340d7454d7,2021.10.11.05.34.05_veh-50_01718_02261,NEW4000,True,False,1,1
091d48b63e6d51db,2021.06.23.22.05.48_veh-16_00015_00276,NEW4000,True,False,2,2
1ee0208eada65bc2,2021.06.08.14.35.24_veh-26_02555_03004,NEW4000,False,True,1,0
941accc15c7a51c1,2021.06.14.16.48.02_veh-12_01732_01853,NEW4000,True,False,2,1
204d0a76a8a85b4d,2021.08.24.18.07.48_veh-45_00873_01142,NEW4000,False,True,1,0
cbe272a45cb95491,2021.08.17.14.32.33_veh-08_01262_01528,NEW4000,True,False,1,1
2877c4a4aa82564d,2021.07.16.16.27.22_veh-26_03836_05047,NEW4000,True,False,1,1
ac0f17bedbb1583f,2021.06.14.19.22.11_veh-38_02275_02455,NEW4000,True,False,2,2
d4fd8a4edf25510c,2021.06.23.17.31.36_veh-16_02795_04024,NEW4000,True,False,1,1
cf79cbd3faec5209,2021.07.09.01.37.16_veh-26_01726_01793,NEW4000,True,False,2,1
44800c7cedf65bd3,2021.10.06.14.31.13_veh-28_00362_00475,NEW4000,True,False,3,2
f4be708915ed5cb0,2021.06.08.19.16.23_veh-26_00193_00322,NEW4000,False,True,1,0
a3e4521123475912,2021.06.23.21.56.29_veh-35_01603_02401,NEW4000,True,False,2,1
6c7254a52c7552af,2021.06.14.19.22.11_veh-38_01134_01389,NEW4000,True,False,3,2
088fcfffe7765c28,2021.09.14.16.46.51_veh-45_00149_00900,NEW4000,False,True,1,0
59b147fa0f605e96,2021.08.24.18.30.46_veh-08_02605_02732,NEW4000,False,True,1,0
7a39006e3f5f533f,2021.07.16.20.45.29_veh-35_00016_00589,NEW4000,True,False,2,1
baea11ec628f55f9,2021.10.11.02.57.41_veh-50_01343_01501,NEW4000,True,False,2,2
1ea2e83532e65530,2021.06.23.14.58.13_veh-35_01130_01820,NEW4000,True,False,2,1
798747b2db64576a,2021.07.16.01.22.41_veh-14_04315_07102,NEW4000,True,False,2,1
ce696b291fc858d8,2021.08.17.18.54.02_veh-45_01261_02086,NEW4000,True,False,1,1
a24b52e9a6bf5448,2021.09.15.15.02.19_veh-39_01107_01666,NEW4000,True,False,1,1
9213679813085dc1,2021.09.15.14.50.05_veh-28_00578_00896,NEW4000,True,False,1,1
636892c55fae50cf,2021.10.06.19.27.33_veh-28_00302_00794,NEW4000,True,False,1,1
c08ea5553aff5427,2021.07.09.20.59.12_veh-38_02064_03281,NEW4000,True,False,2,1
1e8ca17971b35dc1,2021.06.23.14.54.32_veh-16_01187_03336,NEW4000,True,False,2,1
c7e38269ff645990,2021.07.09.23.23.48_veh-26_01454_02217,NEW4000,True,False,2,1
6d9d2805993f5aea,2021.08.24.18.30.46_veh-08_01985_02093,NEW4000,False,True,1,0
fb31f67afeb25466,2021.07.16.01.22.41_veh-14_00572_01716,NEW4000,True,False,2,1
bc4b786dff355954,2021.10.01.19.16.42_veh-28_00917_01499,NEW4000,True,False,1,1
ee86b2455ba45c99,2021.06.23.20.00.35_veh-35_03660_04140,NEW4000,True,False,1,1
d88bb97824f45871,2021.08.24.14.35.46_veh-45_01568_01663,NEW4000,False,True,1,0
44d7b0a345505c91,2021.06.09.14.50.36_veh-26_03208_03299,NEW4000,True,False,3,3
e8ff17a8199354ad,2021.06.23.14.58.13_veh-35_02037_04783,NEW4000,True,False,2,1
b6126e440a26514a,2021.07.24.18.06.35_veh-35_03664_03799,NEW4000,False,True,1,0
f4b6e3abb54c5597,2021.07.16.18.19.22_veh-35_00869_03454,NEW4000,True,False,1,1
b7fad5bdc5005c50,2021.08.17.18.11.12_veh-08_00629_01599,NEW4000,True,False,1,1
c91d8037b0cc59aa,2021.08.17.13.15.12_veh-45_02304_02650,NEW4000,True,False,1,1
1b1c65e94ab35512,2021.06.14.13.28.41_veh-12_01313_01541,NEW4000,True,False,2,2
4cfdcb02172250b9,2021.06.14.17.26.26_veh-38_04544_04920,NEW4000,True,False,3,2
6f2b356430345a4a,2021.10.11.07.47.13_veh-50_01513_02138,NEW4000,True,False,1,1
4c5dd51a02915ac8,2021.06.14.17.26.26_veh-38_01860_02729,NEW4000,True,False,1,1
4b47c8b784d65056,2021.10.11.07.12.18_veh-50_00866_01534,NEW4000,True,False,1,1
6e83f8d20bf65250,2021.06.09.18.23.43_veh-35_02344_02669,NEW4000,True,False,1,1
990cb70157ff56b7,2021.08.17.16.57.11_veh-08_00354_01167,NEW4000,True,False,2,1
5207aceb3f9c5f67,2021.06.23.14.06.20_veh-26_01563_02494,NEW4000,True,False,1,1
dc93d4a35c395c0a,2021.08.17.18.11.12_veh-08_00234_00611,NEW4000,True,False,1,1
45a94640641c5ed2,2021.06.14.18.13.35_veh-26_05600_05660,NEW4000,True,False,1,1
4fa9eec154e55b34,2021.06.07.17.48.02_veh-38_01949_02085,NEW4000,False,True,1,0
f739c929cf6d5144,2021.06.14.18.33.41_veh-35_03679_03787,NEW4000,True,False,2,1
cfa138c3ef14544c,2021.08.17.18.54.02_veh-45_00016_00304,NEW4000,True,False,1,1
8fcfb05475705b21,2021.06.14.13.28.41_veh-12_05118_05258,NEW4000,True,False,1,1
e278719882865882,2021.06.08.18.18.30_veh-38_06017_06142,NEW4000,False,True,1,0
6331fa29c20057f0,2021.07.16.16.08.35_veh-35_01303_01641,NEW4000,True,False,3,2
29a599642a9b51d7,2021.06.09.12.51.31_veh-35_03371_03476,NEW4000,True,False,1,0
837ad602c6b35b37,2021.07.16.00.24.14_veh-38_00367_01154,NEW4000,True,False,1,1
b1cb4293a8d15e18,2021.06.09.12.51.31_veh-35_03371_03476,NEW4000,True,False,2,1
88153c97a49159e8,2021.08.17.17.17.01_veh-45_00207_00594,NEW4000,True,False,1,1
01a4902fb6285b63,2021.06.23.14.06.20_veh-26_02505_02775,NEW4000,True,False,2,1
79b951d54d7d5485,2021.05.12.19.36.12_veh-35_00416_00557,NEW4000,True,False,2,1
1bce9eea33a0554a,2021.06.14.11.44.56_veh-35_02983_03378,NEW4000,True,False,1,1
307340241487574a,2021.06.23.14.58.13_veh-35_01130_01820,NEW4000,True,False,2,1
f94177f92cbd56c6,2021.07.09.20.26.06_veh-35_00016_01757,NEW4000,True,False,1,1
d4895dc86da45aea,2021.07.16.01.22.41_veh-14_02626_04289,NEW4000,True,False,1,1
f3633b1986e1530d,2021.06.23.16.52.00_veh-26_03304_03611,NEW4000,True,False,2,1
af239ad663c2588c,2021.09.14.18.43.41_veh-45_01245_01529,NEW4000,False,True,1,0
